drug,countreact
NOVO VENLAFAXINE XR,8
ESCITALOPRAM OXALATE,8
PAROXETINE HYDROCHLORIDE,8
RISPERDAL CONSTA,8
COMBIVENT UDV,8
TNKASE,8
ACEBUTOLOL,8
TRIAZOLAM,8
CYCLEN TABLETS (28 DAY),8
OTRIVIN,8
FUROSEMIDE INJ USP,8
ARTANE,8
C-QUENS,8
SOFLAX CAPSULES 100MG,8
ATIVAN SUBL,8
VENTOLIN HFA,8
CANCIDAS,8
APO-CLINDAMYCIN,8
ADVAIR 250,8
MEDROXYPROGESTERONE,8
CENTRUM SELECT,8
ALERTEC,8
LIPIDIL MICRO,8
MORPHINE SULFATE INJECTION USP,8
GLUCOSAMINE SULFATE,8
XYLOCAINE WITH EPINEPHRINE,8
TYKERB,8
METHYLDOPA,8
ZOLADEX,8
DEPO-PROVERA STERILE AQUEOUS SUSPENSION,8
SLEEPING PILL(S),8
VEPESID,8
MUCOMYST,8
DIXARIT TAB 0.025MG,8
SEE CADRIS 101632,8
ORTHOCLONE OKT 3 STERILE SOLUTION  IV 1MG/ML,8
ZINC,8
MILRINONE INJECTION,8
CLINDAMYCIN INJECTION, USP,8
IMMUNE SERUM GLOBULIN (HUMAN),8
CO-TRIMOXAZOLE DS,8
SUMATRIPTAN,8
NACL,8
METHYLPREDNISOLONE SODIUM SUCCINATE,8
UNIPHYL,8
RENOGRAFIN-76 - LIQ IV,8
SLOW K,8
SORIATANE,8
GINKGO BILOBA,8
LUMIGAN,8
NOVO-TRIMEL DS TAB,8
ZELNORM,8
ZINECARD,8
APRESOLINE,8
ENSURE,8
ARVIN LIQ IV SC 70UNIT/ML,8
REVERIN 275MG,8
RIFAMPICIN,8
MYCOSTATIN,8
NOVO-TRIPTYN,8
ISOVUE,8
PRADAXA KNOWN AS PRADAX,8
CLOPIDOGREL BISULFATE,8
EVRA   -(6/0.60),8
AGGRASTAT,8
KETAMINE HYDROCHLORIDE INJECTION USP,8
ZANAFLEX,8
TELMISARTAN,8
MOGADON,8
ISOPTO TEARS,8
DULOXETINE HYDROCHLORIDE,8
TAMBOCOR,8
DEPO-TESTOSTERONE INJ 100MG/ML,8
ATASOL 30 TAB,8
CONRAY 400,8
CHLORPROPAMIDE,8
TEMPRA,8
RENOGRAFIN-60 - LIQ IV,8
AMLODIPINE BESILATE,8
SODIUM POLYSTYRENE,8
MULTIVITAMINS WITH MINERALS,8
PROPOXYPHENE,8
CECLOR,8
CRIXIVAN,8
WATER PILL,8
FLOVENT HFA,8
CHLORHEXIDINE,8
OXEZE TURBUHALER,8
AMINOPHYLLINE,8
MINERAL OIL,8
GARAMYCIN,8
ACETAZOLAMIDE,8
NOVOQUININE,8
NARDIL,8
FOLATE,8
URSODIOL,8
CLOBETASOL CREAM 0.05%,8
C.E.S. TABLETS,8
CODEINE CONTIN,8
PROMETRIUM  - CAP 100MG,8
DIPHTHERIA AND TETANUS TOXOIDS ADSORBED,8
CHOLOGRAFIN MEGLUMINE INJ. - LIQ IV,7
ORTHO-NOVUM 1/80,7
ALTACE HCT,7
HYPAQUE NOS,7
OXYTOCIN INJECTION, USP,7
ERYTHROCIN,7
RITALIN-SR TAB 20MG,7
APO-AMOXI,7
TRIFLUOPERAZINE TAB 5MG,7
ENTOCORT CAPSULE 3MG,7
OVULEN,7
PACEMAKER,7
ANALGESIC,7
CALAMINE LOTION,7
ANTACID,7
CALTRATE PLUS,7
PENICILLIN G SODIUM,7
INTROPIN INJECTION 40MG/ML,7
DIOVAN-HCT 160MG/12.5MG,7
CARDIZEM SR,7
SULPHOBROMOPHTALEIN SODIUM INJ 50MG/ML USP,7
PULMICORT INHALER,7
SYNTOCINON INJ 50UNIT/5ML,7
MENTHOL,7
SANSERT,7
CYPROHEPTADINE HYDROCHLORIDE TABLET USP,7
FLUDARA,7
BICALUTAMIDE,7
REMERON RD,7
AMILORIDE HYDROCHLORIDE TABLETS, USP,7
DEXTROSE 3.3% IN 0.3% SODIUM CHLORIDE,7
VALSARTAN/HCTZ,7
PROCYTOX,7
NOVO-TRIAMZIDE,7
ISOFLURANE USP,7
FIRMAGON,7
TRILEPTAL,7
BICARBONATE CONCENTRATE D20000,7
DACARBAZINE FOR INJECTION BP,7
SELDANE,7
CHLORDIAZEPOXIDE,7
PMS-CIPROFLOXACIN,7
DEMEROL 50 MG/ML   -(NOT PART OF PRODUCT NAME, MULTIPLE DOSE WITH METACRESOL AS PRESERVATIVE),7
TERBUTALINE,7
LEVODOPA,7
ASTHMA MEDICATIONS,7
NOVO-DOCUSATE,7
ATENOLOL,7
SOTACOR,7
MUPIROCIN,7
BECLOVENT,7
ACIDOPHYLUS,7
MANDRAX,7
IDARAC,7
DEXTROSE 50%,7
THALOMID,7
ROBAXIN,7
GLYCOPYRROLATE INJECTION USP,7
VISIPAQUE,7
VITAMIN D + CALCIUM DIETARY SUPPLEMENT,7
APO-CAL,7
NITROSTAT,7
NOROXIN,7
IGIVNEX,7
GAMIMUNE N,7
MINESTRIN 1/20 28,7
ANDRIOL,7
PARAPLATIN,7
ETHAMBUTOL,7
VESICARE,7
ACCOLATE TAB 20 MG,7
PSYLLIUM HYDROPHILIC MUCILOID,7
ACYCLOVIR SODIUM INJECTION,7
FERRLECIT,7
MESNA FOR INJECTION,7
NIMBEX,7
NORFLEX,7
ATARAX SYRUP 2MG/ML,7
ANTIDEPRESSANTS,7
ROGAINE TOPICAL SOLUTION,7
APO K TAB 600MG,7
GRAVOL IV AMPOULES,7
FACTOR VIII,7
MAXALT,7
APO-CLOZAPINE,7
NYSTATIN ORAL SUSPENSION 100000UNIT/ML USP,7
SUSTIVA,7
CEPHALEXIN MONOHYDRATE,7
PIOGLITAZONE,7
TAMIFLU,7
SCOPOLAMINE,7
CHLORAMPHENICOL,7
FLUORESCEIN,7
BLOOD COMPONENT(S),7
SERZONE-5HT2,7
OXALIPLATIN,7
DESMOPRESSIN,7
SINEQUAN,7
LEVITRA,7
LIBRAX,7
DIABINESE,7
CALTRATE®,7
ISOSORBIDE,7
FENTANYL CITRATE,7
PYRIDIUM,7
CEPHALOTHIN SODIUM,7
BIQUIN DURULES 250 MG,7
ENOVID,7
POLYSPORIN,7
VALGANCICLOVIR,7
SODIUM CHLORIDE 0.9% INJ 900MG/100ML USP,7
ANAPROX,7
RHINOCORT,7
NOVO-GESIC,7
COCAINE,7
CALCIUM TABLETS,7
TIMOLOL MALEATE,7
GLYCERIN SUPPOSITORIES,7
DOBUTREX,7
NALFON,7
RAN-RAMIPRIL,7
SELENIUM,7
TUSSIONEX,7
BOTOX PWS INJ 100UNIT/VIAL,7
ZOMAX,7
AROMASIN,7
IMFERON,7
ANABOLIC STEROID,7
SODIUM CHLORIDE INJECTION, USP,7
SOFLAX,7
ESTRACOMB,7
GLAXAL BASE CRM,7
CORTISONE ACETATE,7
ADDERALL XR,7
APO-RANITIDINE,7
ZESTORETIC,7
INSULIN REGULAR,7
STIVARGA,7
IRON SULPHATE,7
SALINE DRIP,7
TRANSDERM-NITRO,7
PHOSPHATE,7
TRIAMCINOLONE,7
CRYSTALLOID,7
VAGIFEM,7
LIPIDIL SUPRA,7
INSULIN 30/70,7
RIVASA 80MG - TAB,7
TPA,7
WHOLE BLOOD,7
BETAHISTINE,7
NEMBUTAL,7
ONCASPAR,7
TRIMIPRAMINE,7
TESTOSTERONE,7
CLAFORAN,7
URECHOLINE,7
AMPICILLIN FOR INJECTION,7
PAXIL CR,7
INSULIN HUMAN,7
DIOVAN-HCT 80MG/12.5MG,7
VITALUX NOS,7
COTAZYM CAP,7
VOLIBRIS,7
NICORETTE GUM,7
DANTRIUM INTRAVENOUS PWS 20MG/VIAL,7
NIPRIDE,7
ORUDIS,7
DELTASONE,7
ARIXTRA,7
ANTIVERT TAB,7
AVENTYL,7
GLYCERIN,7
CASCARA SAGRADA,7
ISOSORBIDE MONONITRATE,7
NARCAN,7
TRIAZIDE,7
SANDOZ TELMISARTAN,7
ALPHAGAN,7
ICE PACKS,7
ANTURAN,7
ROBAXACET,7
PERCODAN,7
NOVO-TRIMEL TAB,7
ADCIRCA,7
BENZODIAZEPINES,7
OLMETEC,7
FLU VACCINE,7
FORTAZ,7
BRIMONIDINE OPHTHALMIC,7
ATACAND PLUS,7
CALCITE D,7
COLACE CAPSULES 100 MG,7
PROPYLTHIOURACIL,7
RYTHMOL,7
APO-AMITRIPTYLINE,7
MEDROXYPROGESTERONE ACETATE,7
DAXAS FILM-COATED TABLETS,7
LETROZOLE,6
FRISIUM TABLET 10MG,6
BUDESONIDE/FORMOTEROL FUMARATE,6
AMIODARONE HYDROCHLORIDE FOR INJECTION,6
GAMIMUNE N 10%  (IV),6
MIVACURIUM CHLORIDE,6
PANTOPON,6
LONITEN,6
DIOVAN 80MG TABLETS,6
GLYSENNID,6
SUBLIMAZE INJ 50MCG/ML,6
DOVONEX,6
HEPARIN SODIUM INJECTION,6
TALWIN NOS,6
CHEESE,6
XYLOCAINE 1%,6
ORACON,6
ELMIRON   -(100MG),6
LECITHIN,6
RENO-M-60,6
MMR II,6
THIOPENTONE SODIUM,6
VEPESID INJ 20MG/ML,6
TIROFIBAN,6
CARBOCAL,6
CUPRIMINE,6
MEZAVANT,6
BRONCHODILATORS,6
INNOVAR INJ,6
CALCIUM SANDOZ SYR,6
ANTITHYMOCYTE IMMUNOGLOBULIN,6
DIPYRIDAMOLE,6
MAGNESIUM GLUCONATE,6
PROSTIN F2A,6
SALAGEN TABLETS,6
FENTANYL CITRATE INJECTION,6
FLEET PHOSPHO-SODA ORAL LAXATIVE,6
KIDROLASE,6
BETOPTIC LIQ,6
NETROMYCIN,6
TRUSOPT,6
BRICANYL TURBUHALER,6
GANTRISIN,6
INDOCID P.D.A.,6
NOVO-GESIC FORTE TAB 500MG,6
DICOUMAROL,6
LORATADINE TABLETS 10MG,6
GINSENG,6
APO ALLOPURINOL,6
CORTIFOAM,6
SYMMETREL,6
ECHINACEA,6
RATIO-MORPHINE SR,6
HYDROCORTISONE SODIUM SUCCINATE,6
LAX-A-DAY,6
ZOMETA,6
AMEVIVE,6
AMOXICILLIN/CLAVULANATE,6
IMIPENEM/CILASTATIN,6
EVENING PRIMROSE OIL,6
MURO 128,6
IRON DEXTRAN INJ 100MG/ML,6
PROPYL-THYRACIL,6
BECONASE,6
DOCUSATE CALCIUM,6
ISOVUE 300 INJECTION,6
NU-TRIAZIDE TAB 50 MG/25 MG,6
TRANEXAMIC ACID INJECTION BP,6
TRAVATAN,6
FOLINIC ACID,6
CLOPIXOL,6
DIDRONEL,6
THYMOGLOBULIN,6
INSULIN REGULAR HUMAN,6
EURO D,6
CATHETERS,6
DOVOBET OINTMENT,6
NEGGRAM,6
SINEMET CR,6
PRAVASTATIN,6
CADUET,6
RITONAVIR,6
PENICILLIN G PROCAINE,6
MAALOX ANTACID WITH ANTI-GAS,6
BACTRIM ROCHE TAB,6
DIPRIVAN EML IV 1%,6
TOPICAL AGENT(S),6
MEGACE,6
HEXADROL,6
OMEGA 3-6-9,6
KETOPROFEN,6
BETNOVATE,6
TYLENOL NO 1 TAB,6
ZOLEDRONIC ACID,6
CLOMIPRAMINE,6
ESTALIS,6
NOVO-DILTAZEM,6
INSULIN ISOPHANE,6
PEGETRON - (REDIPEN SINGLE DOSE DELIVERY SYSTEM PLUS RIBAVIRIN CAPSULES),6
ISMELIN,6
PHENTOLAMINE,6
CRESTOR - 5MG,6
HORMONE REPLACEMENT THERAPY,6
ORAP,6
ELECTROLYTES LIQ,6
BLOOD PRESSURE PILL,6
NITRAZEPAM,6
TEDRAL TAB,6
ALUMINUM HYDROXIDE,6
NOLUDAR,6
PONSTAN,6
RESOURCE PLUS,6
CALCIUM CITRATE,6
THROMBIN,6
DIPHENHYDRAMINE HCL INJ USP 50MG/ML,6
GUAIFENESIN,6
NARCAN INJ,6
BETADERM,6
ALBUMIN (HUMAN) 25% SOLUTION USP - IV,6
APO-LEVOCARB,6
DALACIN C,6
APO-PREDNISONE,6
FLUVOXAMINE,6
CIPRALEX   -10MG,6
TETANUS TOXOID,6
GAVISCON TABLETS,6
INOTROPIC SUPPORT,6
THROMBOLYTICS,6
PROMETHAZINE,6
DIPHENHYDRAMINE HYDROCHLORIDE INJECTION USP,6
NUTRINEAL PD4,6
NEOMYCIN,6
FLUANXOL,6
CYTOSAR,6
HYDROCORTISONE SODIUM SUCCINATE INJ,6
NITRONG SR SRT 2.6MG,6
REGLAN,6
CITALOPRAM HYDROBROMIDE,6
ANAESTHESIA GENERAL,6
PANTO IV,6
THIAZIDES,6
222 TABLET,6
DIOVAN 160MG TABLETS,6
VISKEN,6
DOCUSATE SOD CAP 100MG,6
SURMONTIL,6
CREON,6
XALACOM,6
TRIMETHOPRIM,6
CHARCOAL ACTIVATED,6
XTANDI,6
ALESSE 21,6
CYTOXAN,6
TYPHOID VACCINE,6
RELAFEN,6
GAMMA GLOBULIN,6
ANDROCUR,6
CANESTEN,6
BCG,6
CEFOBID,6
CRYSTAPEN,6
SEDATIVES,6
NITROFURANTOIN,6
NIZATIDINE,6
FUCIDIN OINTMENT 2%,6
PONDERAL,6
BUPIVACAINE 0.5% AND EPINEPHRINE 1:200,000,6
ILOSONE,6
ASPIRIN 81MG,6
DIANEAL PD 101 CAPD SOLUTION W 0.5% DEXTROSE,6
GEN-NITRO SUBLINGUAL SPRAY,6
SPORANOX,6
IRBESARTAN/HCTZ,6
SUCCINIC ACID,6
CARDURA,6
MALARONE,6
NU-COTRIMOX,6
TRACRIUM,6
COVERSYL PLUS,6
TRILAFON,6
FLORINEF ACETATE 0.1MG,6
ALFENTA INJ 500MCG/ML,6
FLUTAMIDE,6
FORMOTEROL FOR INHALATION,6
LEUCOVORIN CALCIUM INJECTION USP,6
GASTROGRAFIN - LIQ ORL,6
ANECTINE,6
TEVETEN,6
INSULIN N,6
PROBIOTIC,6
APO-ACETAMINOPHEN,6
BECLOMETHASONE DIPROPIONATE NAS-SPR 50MCG/AEM,6
SYMBICORT 200 TURBUHALER,6
CENTRUM,6
DROPERIDOL INJECTION,6
ALDORIL,6
PMS-HYDROMORPHONE,6
LEVODOPA-CARBIDOPA,6
PAIN MEDICATION,6
INSULIN NPH HUMAN,6
PENBRITIN,6
TOBACCO,6
NU-RANIT,6
CYTOMEL,6
ORGARAN,6
TEGRETOL CR,6
MICARDIS 80MG TAB,6
BUSPAR TAB 10MG,6
ANACIN TABLET,6
NOVO-CLONIDINE,6
VASODILAN,6
PRIMIDONE,6
VELCADE,6
LOXAPAC,6
COMTAN,6
MAGNESIUM-ALUMINIUM,6
VITAMIN B COMPLEX WITH C,6
ISOVUE 370 INJECTION,6
QUESTRAN,6
FILGRASTIM,6
ADVAIR 500 DISKUS,6
TALWIN,6
TANTUM LIQ 0.15%,6
HYDREA CAP 500MG,6
ORINASE,6
PMS-LORAZEPAM,5
REGULEX CAP 100MG,5
ZYPREXA INTRAMUSCULAR,5
PRANDASE,5
CLOPIXOL ACUPHASE - LIQ IM 50MG/ML,5
PREMARIN VAGINAL CREAM,5
TEVA-TELMISARTAN HCTZ,5
PENICILLIN G POTASSIUM,5
TICLOPIDINE-250,5
ACETAMINOPHEN DROPS 80MG/ML USP,5
ISUPREL,5
VIVELLE,5
K-LYTE,5
SYNAREL,5
TARASAN,5
D-TABS,5
HUMULIN R CARTRIDGE,5
APO-METOCLOP,5
TECHNETIUM TC 99M MEDRONATE,5
ALTHESIN,5
SERTRALINE HYDROCHLORIDE,5
UREA,5
MINITRAN,5
DIABETES MEDICATIONS,5
SODIUM NITROPRUSSIDE,5
PRENATAL MULTIPLE VITAMIN,5
ATASOL,5
GEN-CLOZAPINE,5
MONOCOR - TAB 5MG,5
VENLAFAXINE HYDROCHLORIDE,5
DIETHYLSTIBESTROL TAB 1MG USP,5
AXID,5
BCG VACCINE (FREEZE-DRIED),5
ISOPTO TEARS OPHTHALMIC,5
SALMETEROL,5
DOPAMINE HCL & DEXTROSE,5
ADALAT P.A.20 -SRT 20MG,5
CEFUROXIME AXETIL,5
APO-ENALAPRIL,5
FIORINAL C1/4 CAP,5
OFLOXACIN,5
BEROTEC,5
SEASONALE,5
TEARS NATURALE,5
LAMISIL TAB 250MG,5
TYLENOL #3 (CANADA),5
APO-SULFATRIM,5
ZINC GLUCONATE,5
APO-WARFARIN,5
NORTRIPTYLINE HYDROCHLORIDE,5
ILOTYCIN GLUCEPTATE,5
INSULIN LENTE,5
NOVO-PRANOL,5
PROLOPRIM,5
PULMICORT TURBUHALER,5
VOLTAREN EMULGEL,5
NARATRIPTAN HYDROCHLORIDE,5
HISMANAL,5
RAN-PANTOPRAZOLE,5
LACTAID,5
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE,5
ULTRACAINE DS INJ,5
CIPROFLOXACIN INJECTION USP,5
NORVASC TAB 10MG,5
DIGIBIND,5
PEN-VEE,5
DIOCTYL CAP 100MG,5
VIREAD,5
ISOPROTERENOL HCL,5
CASODEX TAB 50MG,5
CEFACLOR,5
PHENYLEPHRINE HYDROCHLORIDE INJECTION USP,5
PILOCARPINE HYDROCHLORIDE - LIQ OPH,5
PIROXICAM,5
ALBUMIN (HUMAN) 5% SOLUTION,5
XGEVA SINGLE-USE VIAL. FOR S.C. USE ONLY. PRESERVATIVE-FREE.,5
RATIO-EMTEC-30,5
SENSIPAR,5
NOVO-GLYBURIDE,5
SPARINE,5
AVANDAMET,5
MULTIHANCE,5
LUPRON,5
GLUCOSAMINE & CHONDROITIN,5
CARBACHOL,5
APO-AMILZIDE TAB,5
HEPARIN LOCK FLUSH SOLUTION INJECTION USP,5
NEBCIN,5
FLOLAN,5
DAUNORUBICIN HYDROCHLORIDE FOR INJECTION,5
CHOLOGRAFIN MEGLUMINE INJ,5
OS CAL TAB,5
FUSIDIC ACID,5
TETRACAINE,5
PRAMIPEXOLE,5
ASPARTAME,5
MODULON,5
ATACAND TAB 8MG,5
CALCITE D-500,5
INHALER(S),5
ANTIPRURITICS (ANTIHISTAMINES, ANESTHETICS, ETC),5
692 TAB,5
CANDESARTAN/HCTZ,5
PRONESTYL,5
NOVO-SPIROZINE,5
IRON SUPPLEMENT,5
PERIDEX ORAL RINSE,5
MAGNEVIST LIQ INJ 469MG/ML,5
APO-CANDESARTAN,5
VUMON,5
KETEK,5
CILAZAPRIL,5
AQUAMEPHYTON,5
ZYTIGA,5
ASACOL ECT 400MG,5
SOLIRIS,5
ANTABUSE,5
SOMAVERT,5
292 FROSST W/PHENACETIN,5
STATINS,5
MUTAMYCIN,5
IPRATROPIUM/SALBUTAMOL,5
GOLD,5
VIOKASE,5
PROSTIGMIN,5
N-ACETYLCYSTEINE,5
SUPRAX,5
VIVOL,5
FIORINAL C1/2 CAP,5
XYLOCAINE 2%,5
RATIO-DILTIAZEM CD,5
ALLBEE WITH C 550 CAP,5
METHYLPHENIDATE TAB 10MG,5
APO-SIMVASTATIN,5
MEXITIL,5
ZUCLOPENTHIXOL,5
ILOTYCIN,5
DICLECTIN,5
MULTAQ FILM-COATED TABLETS,5
COMBIGAN,5
APO DIMENHYDRINATE TAB 50MG,5
PEPTO-BISMOL,5
MAGNESIUM GLUCOHEPTONATE,5
GREEN TEA,5
MYLANTA,5
SYNTETREX,5
ALFUZOSIN,5
TURMERIC,5
SENOKOT S TAB,5
SEREVENT- AEM 25MCG/AEM,5
LASIX PARENTERAL INJ,5
HYDROMORPHONE HYDROCHLORIDE INJECTION USP,5
ULTRACAINE DS FORTE INJ,5
TERBINAFINE,5
ASAPHEN EC,5
TEVA-RISEDRONATE,5
VASERETIC,5
NOVO-LORAZEM,5
INVIRASE,5
TRASTUZUMAB,5
BEVACIZUMAB,5
EBIXA,5
NEULEPTIL,5
HYDROCORTISONE ACETATE CREAM USP,5
ORUVAIL,5
URSO,5
NORVIR,5
ASENDIN,5
PANECTYL,5
NOVO-CLINDAMYCIN,5
DIANEAL PD4 CAPD SOLUTION WITH DEXTROSE AND CALCIUM,5
VECURONIUM BROMIDE FOR INJECTION,5
THIAMINE,5
ANTILYMPHOCYTE GLOBULIN,5
TICAR,5
CAMPTOSAR INJECTION,5
COMPLAMIN,5
FAMVIR,5
VITAMINE D,5
QVAR,5
HERBAL PREPARATION,5
DURICEF,5
TWINRIX,5
SEROQUEL XR,5
HYOSCINE,5
AMICAR,5
LEVOPHED 1.0 MG/ML,5
IFOSFAMIDE FOR INJECTION, USP,5
POTASSIUM (SANDOZ),5
ASA 81 MG,5
642 TAB,5
IONAMIN,5
PROTOPIC,5
CELESTODERM V,5
NASACORT AQ,5
SYNTHROID - TAB 75MCG,5
TAPAZOLE,5
XYLOCAINE VISCOUS 2%,5
CHONDROITIN,5
ZOSTAVAX,5
TETRACYN CAP 250MG,5
GARDASIL,5
INCIVEK,5
NOVO-CYCLOPRINE TABLETS 10MG,5
ANSAID,5
VEMURAFENIB,5
ATROPINE SULFATE INJECTION USP,5
ANTIPSYCHOTIC(S),5
282 TAB,5
GM-CSF,5
COVERSYL (8MG TABLET),5
RABIES IMMUNE GLOBULIN (HUMAN),5
DYE FOR I.V.P.,5
TARCEVA,5
METHYLENE BLUE,5
ZINACEF,5
PMS-RANITIDINE,5
DESLORATADINE,5
ZYVOXAM,5
NOVAMOXIN,5
MULTAQ,5
DIPROSALIC,5
SAIZEN,5
APO-ATENIDONE,5
PULMICORT NEBUAMP,5
PHENTERMINE,5
HEPALEAN-LOK 100 USP,5
CURARE,5
ONCOVIN SOLUTION 1MG/ML,5
FUNGIZONE INTRAVENOUS INJECTION 50MG,5
MICRONOR TABLETS 28-DAY,5
SLOW FE TAB 160MG,5
CLINDOXYL GEL,5
AMPICIN,5
PENICILLIN V,5
PENTAZOCINE,5
MYLAN-AMLODIPINE,5
MYLAN-NITRO SUBLINGUAL SPRAY,5
MARVELON 28,5
ADALAT XL - SRT 30MG,5
KIDROLASE INJ PWS 10000UNIT/VIAL,5
ALUPENT,5
NITROL (NITROGLYCERIN OINTMENT 2%, USP),5
BRICANYL TURBUHALER 0.5 MG/AEM,5
REMINYL ER,5
PANCURONIUM BROMIDE,5
INOTROPIC DRUGS,5
AVALIDE 300/12.5 MG,5
MS IR,5
PROCAN SR,5
COMBIVIR,5
BACITRACIN USP,5
CARBOPLATIN INJECTION 10MG/ML,5
DOCOSAHEXAENOIC ACID/EICOSAPENTAENOIC ACID,5
MANERIX,5
FERGON,5
SANDOZ VALSARTAN,5
XIGRIS,5
APO-METFORMIN,5
BICNU,5
EFFIENT,5
TRYPTOPHAN,5
FLUVIRAL,5
HYPROMELLOSE,5
ARGATROBAN,5
AMOXICILLIN/CLAVULANIC ACID,5
DEXTRAN,5
DEXTROSE IN WATER,5
MITOXANTRONE INJECTION,5
VAPONEFRIN,5
PARALDEHYDE INJECTION BP,5
NOVO-METFORMIN,5
DILTIAZEM SR,5
TIMOPTIC-XE,5
STILBESTROL,5
CONTRAST MEDIA,5
DITROPAN XL,5
TOLTERODINE,5
DONNATAL,5
DRAMAMINE TABLETS 50MG,5
NASACORT,5
CEREZYME,5
ALERTONIC,5
NEVIRAPINE,5
TUBERCULIN PPD (MANTOUX),5
FOLVITE,4
OS-CAL,4
POLYTOPIC ONT,4
UNSPECIFIED MEDICATION,4
EPREX STERILE SOLUTION 40000IU/ML,4
REVOLADE FILM-COATED,4
GELUSIL,4
NOVO-CLOXIN,4
PARAPLATIN-AQ INJ 10MG/ML,4
ANILERIDINE,4
PRINZIDE,4
PATANOL OPHTHALMIC SOLUTION,4
LOSEC (CANADA),4
PEG-L-ASPARAGINASE,4
CALTRATE 600 WITH VITAMIN D,4
APO BENZTROPINE MESYLATE TAB 2MG,4
EX-LAX,4
DIPHTHERIA TOXOID,4
TOBRAMYCIN OPHTHALMIC,4
COPHYLAC,4
APO SULFATRIM TAB,4
NOVOLIN 30/70,4
NPLATE,4
ACTH INJ 40 UNIT/ML,4
SULFONAMIDES,4
SALINEX,4
MYRBETRIQ,4
CREON 25 MINIMICROSPHERES,4
VYVANSE,4
MESTINON,4
DBI-TD,4
AMATINE,4
CIPRO IV,4
AMIKACIN SULFATE INJECTION USP,4
SINEMET CR 100/25,4
REQUIP,4
DEXTROSE 10% IN WATER,4
SODIUM BICARBONATE INJECTABLE,4
DIANEAL PD,4
PREZISTA,4
LOPID,4
EURO-FERROUS SULFATE,4
LYDERM,4
ROBITUSSIN,4
ISENTRESS,4
PERITRATE,4
PHAZYME,4
DOM-BACLOFEN-TAB 10MG,4
TRACLEER,4
CEFOTAN,4
NABILONE,4
PYRAZINAMIDE,4
BENYLIN DM SYR,4
NAPROXEN SODIUM,4
CELESTONE SOLUSPAN INJECTABLE,4
CYCLOMEN,4
RAN-FENTANYL TRANSDERMAL SYSTEM,4
ONCOTICE,4
RAPTIVA,4
BIOTIN,4
ALLEGRA,4
DANTRIUM CAP 25MG,4
APO-PANTOPRAZOLE,4
FLURINOL,4
BLOOD PRESSURE,4
TYLENOL NO.1 CAPLETS,4
SILVER SULFADIAZINE,4
POLYETHYLENE GLYCOL,4
DEXEDRINE,4
GAMUNEX SINGLE USE VIALS,4
ERGOMETRINE,4
NOVANTRONE,4
TEVA-IRBESARTAN,4
LIPITOR 20MG TABLETS,4
VASOXYL INJ 20MG/ML,4
MONTELUKAST,4
PRO-AAS EC - 80,4
ANTIFUNGALS,4
IRINOTECAN,4
NU-FUROSEMIDE TABLETS,4
ADALAT XL - SRT 20MG,4
PYRIDOSTIGMINE BROMIDE,4
HEPTOVIR,4
PILOCARPINE,4
APO-GLYBURIDE,4
APO-LANSOPRAZOLE,4
TRIPTIL TAB 10MG,4
BLOOD THINNER,4
ZELBORAF FILM-COATED TABLET,4
ZEMURON - 10MG/ML LIQ,4
ENOVID-E,4
DERMASONE,4
OXCARBAZEPINE,4
NORINYL-1,4
CLIVARINE - 1750 ANTIXA I.U./0.25ML,4
AMYTAL,4
DEXTROSE 5% IN 0.9% SODIUM CHLORIDE,4
LIORESAL TAB 10MG,4
CLOTRIMAZOLE CREAM USP 1%,4
PROCAINAMIDE,4
VIBRAMYCIN,4
EURO-SENNA S.,4
PROMAZINE HYDROCHLORIDE,4
PENTOBARBITAL,4
CONTAC COLD CAPSULES,4
SUDAFED,4
CORDARONE INTRAVENOUS - LIQ IV 50MG/ML,4
VITAMIN B 3,4
APO-ALENDRONATE,4
DOCETAXEL,4
APO-BISOPROLOL,4
SANDIMMUNE,4
CEFPROZIL,4
BENEFIX,4
DORIDEN,4
PHYSIONEAL 40 GLUCOSE 1.36% W/V 13.6MG/ML SOLUTION FOR PERITONEAL DIALYSIS FOR PERITONEAL DIALYSIS,4
APO-FENO-SUPER,4
SYNTHROID - TAB 125MCG,4
HISTAMINE,4
DURATOCIN INJECTION,4
NEOCITRAN,4
RAN-ROSUVASTATIN,4
TRYPTAN,4
ELIGARD 30 MG,4
PMS-OXYCODONE,4
AREPANRIX H1N1,4
EPHEDRINE HYDROCHLORIDE,4
RESPIRATORY SUPPORT,4
MODECATE INJ 25MG/ML,4
INDOCID SUPP,4
RIVA-D 400 I.U.,4
ANUSOL,4
DILTIAZEM HYDROCHLORIDE INJECTION,4
NOVO-PUROL,4
AZOPT,4
EXELON PATCH 10         -(9.5 MG/24 H),4
APO-DIVALPROEX,4
DUVOID,4
SAW PALMETTO,4
TANDEARIL,4
BLENOXANE PWS 15UNIT,4
ULTRAVIST 300 IOPROMIDE INJECTION LIQ IV 62%,4
LEVAQUIN 500MG,4
MIGRANAL NASAL SPRAY 4MG/ML,4
REPLAGAL,4
CLODRONATE,4
TEVA-TELMISARTAN,4
RHOVANE,4
LOMUSTINE,4
RIMIFON,4
VELOSEF,4
ATROPINE SULFATE,4
VENTOLIN RESPIRATOR SOLUTION,4
DIHYDROERGOTAMINE MESYLATE INJECTION USP,4
CALTRATE 600 PLUS D - TABLET,4
