drug,countreact
INTELENCE,8
ASAPHEN E.C.,8
MEGA ALFALFA LEAF 1000 MG,8
REVIA,8
OIL FREE ACNE WASH PINK GRAPEFRUIT FACIAL CLEANSER,8
TRIHEXYPHENIDYL,8
MYOFLEX REGULAR CREAM 10%,8
DIOVAN 160MG TABLETS,8
SERPASIL,8
GLUTAMINE,8
BALMINIL DM,8
DOVONEX ONT 50MCG/GM,8
ANTIPYRETIC(S),8
PREVACID FASTAB,8
PHYLLOCONTIN,8
INSULIN GLOBIN ZINC,8
HEPATITIS A VACCINE,8
CHONDROITIN,8
GEN-BECLO AQ,8
DIGITALIS,8
HUMULIN R CARTRIDGE,8
NORVIR - CAP 100MG,8
NOVAMILOR TAB USP,8
MYLAN-WARFARIN,8
MYRBETRIQ,8
NOVO-CLONIDINE,8
OPHTHALMIC PREP.,8
DIURIL,8
NEFAZODONE,8
RAN-CEFPROZIL,8
RUBELLA VACCINE,8
CHLORAL HYDRATE,8
LEVATE,8
NU-FUROSEMIDE TABLETS,8
HONVOL,8
ALFUZOSIN,8
SAQUINAVIR,8
PANTOTHENIC ACID,8
APO-CIPROFLOX,8
SENSIPAR,8
CATAPRES TTS,8
PYOPEN,8
ANASTROZOLE,8
GREEN TEA EXTRACT (NATURAL FACTORS),8
COEQ10,8
PHAZYME,8
TIMOPTIC-XE,8
INDOCID SR 75MG,8
COMBIVENT INHALATION AEROSOL,8
ANTIVIRALS,8
HERPLEX D,8
PRO-TRIAZIDE,8
DIAMICRON MR 30MG,8
MYCLO,8
PROLOPA,8
PMS-DOCUSATE SODIUM,8
BEZAFIBRATE,8
APO-CLARITHROMYCIN,8
282 TAB,8
NOVO-CHLOROQUINE,8
VIMOVO MODIFIED RELEASE TABLET,8
LOCACORTEN VIOFORM,8
ONE TOUCH TOPICAL ANESTHETIC GEL,8
PYRIBENZAMINE,8
TUMS ULTRA STRENGTH,8
TEVA-VENLAFAXINE XR,8
SYNALAR OINTMENT 0.025%,8
H2 BLOCKER,8
BURO-SOL ANTISEPTIC POWDER,8
VOLIBRIS,8
NOVO-RAMIPRIL,8
BENADRYL (CANADA),8
ETRAFON F TAB,8
APO FUROSEMIDE TAB 40MG,8
MULTAQ FILM-COATED TABLETS,8
INTRALIPID,8
DIAZEMULS,8
GEN-CITALOPRAM,8
ELIGARD,8
ATROPINE OPHTHALMIC,8
ALOE VERA LOTION,8
FESOFOR,8
RIFABUTIN,8
CYCLOPENTOLATE HYDROCHLORIDE,8
EPHEDRINE HCL,8
CELEBREX 100MG,8
PERMAX,8
TILADE,8
LANTUS   -(CARTRIDGE),8
ARALEN,8
OXYBUTYN - 5MG,8
DYNAPHYLLINE,8
TRASICOR,8
DIAMOX TAB 250MG,8
BETNOVATE PREPARATIONS,8
APO-BACLOFEN,8
ATIVAN TABLETS, 1MG,8
CARBENICILLIN,8
TETANUS TOXOID ADSORBED,8
ATROPINE SULFATE INJECTION USP,8
HYDERGINE TABLETS, 1MG,8
CLOMID,8
SEROQUEL XR,8
DIPHENHYDRAMINE HCL INJ USP 50MG/ML,8
AMINOPHYLLINE INJECTION 25MG/ML,8
POLYSPORIN ANTIBIOTIC CREAM,8
SUMYCIN,8
BROMELAIN,8
POSITIVELY AGELESS DAILY MOISTURIZER,8
KETODERM CREAM 2%,8
NEO-SYNEPHRINE,8
BARBITURATES,8
KWELLADA SHAMPOO 1%,8
NOVO-PROPOXYN CAP 65MG,8
RATIO-AMCINONIDE,8
FRAMYCETIN SULFATE,8
CAB-PAS,8
PREMPLUS,8
HEPALEAN-LOK 100 USP,7
CHLORASEPTIC,7
INSULIN DETEMIR,7
SOMA TABLETS 350MG,7
ALBUMIN (HUMAN) 5% SOLUTION,7
DIACHYLON,7
CIPROFLOXACIN INJECTION USP,7
ZEMURON - 10MG/ML LIQ,7
PATENT BLUE SODIUM INJ,7
ATROVENT HFA,7
RHINALAR,7
CURARE,7
APO-ESOMEPRAZOLE,7
PULMOZYME 1MG/ML,7
ABREVA,7
ONE A DAY TAB,7
ACCURETIC 20/12.5 MG,7
HYPERTENSION MEDICATION,7
APO-METHYLPHENIDATE SR,7
QUIBRON T SR TAB 300MG,7
BRIDINE,7
ANAPOLON,7
FORMULE ART (PHYTO-MED),7
PRELUDIN,7
SODIUM SULAMYD 10%,7
HEPARIN - LEO,7
MARZINE,7
DUKORAL,7
PILOCARPINE HYDROCHLORIDE 4% - LIQ OPH,7
INSULIN REGULAR BEEF-PORK,7
GATIFLOXACIN,7
PMS DOCUSATE-CALCIUM CAP 240MG USP,7
LEVAQUIN 500MG,7
CAMPAIN,7
PROPOXYPHENE HCL,7
OINTMENT,7
CYLERT,7
ACETOPHEN,7
SUS-PHRINE,7
FML 0.1%,7
APO-PROCAINAMIDE,7
MAALOX SUSPENSION,7
SYNPHASIC-28 TABLETS,7
ULTRAVATE,7
ETOPOSIDE LIQ IV 20MG/ML,7
DEXTROSE 10% IN WATER,7
CHOLEDYL ELIXIR 100MG/5ML,7
DIANEAL PD4 CAPD SOLUTION WITH 4.25% DEXTROSE AND 2.5MEQ/L CALCIUM,7
ASTEMIZOLE TAB 10MG,7
ATASOL 8 TAB,7
PARAPLATIN-AQ INJ 10MG/ML,7
DIETHYLSTIBESTROL TAB 1MG USP,7
ISMELIN INJECTION,7
ZITHROMAX FOR INTRAVENOUS INJECTION,7
AVC,7
SUFENTA INJ 50MCG/ML,7
LOMUSTINE,7
LYCOPENE,7
BUCKLEY'S MIXTURE,7
FOOD REACTIONS,7
LACTOBACILLUS,7
INDOCID SUPP,7
RATIO-ECTOSONE,7
ADRUCIL,7
BENEFIBRE,7
EURO-DOCUSATE CAPSULES,7
SANDIMMUNE,7
LAXATIVE,7
APO AMPI,7
GAMUNEX SINGLE USE VIALS,7
INSULIN ZINC,7
CHOLERA VACCINE,7
APO TETRA,7
ALERTONIC,7
ASTRAGALUS,7
BEZALIP SR  400MG,7
CLARITIN ALLERGY + SINUS EXTRA STRENGTH,7
NOVO-CHLORPROMAZINE,7
FLEET PHOSPHO-SODA ORAL LAXATIVE,7
SEROQUEL 300 MG,7
NOVO-DOXYLIN,7
VISIPAQUE 320,7
CELEXA 20 MG,7
ACETYLSALICYLIC ACID, CAFFEINE AND 8MG CODEINE PHOSPHATE,7
ANAESTHESIA LOCAL,7
CEREVON,7
MODULON,7
CHLORAMPHENICOL 0.5% OPH SOLN,7
EBIXA,7
DIAZEPAM INJECTION USP,7
ELASTOPLAST,7
DICRYSTICIN,7
APO-AZITHROMYCIN,7
OFLOXACIN,7
STOMACH PILL,7
TEVA-AMLODIPINE,7
CARDIOLITE,7
FIORINAL CAP,7
PMS-RAMIPRIL-HCTZ,7
CYCLOSERINE,7
AVONEX PREFILLED SYRINGE, PREFILLED AUTOINJECTOR,7
SULFATRIM-DS,7
NAXEN,7
PORTIA 28,7
ICAPS,7
RABIES VACCINE MERIEUX,7
CODEINE PHOSPHATE INJ 30MG/ML,7
GUAIFENESIN,7
COLY-MYCIN,7
OXCARBAZEPINE,7
COPPER,7
EXEMESTANE,7
VALPROATE,7
TRASYLOL,7
MYCOSTATIN ORAL TAB 500000IU,7
GEN-INDAPAMIDE,7
ATLAS BASE,7
PMS-METFORMIN,7
AVANDAMET,7
PEGETRON - (REDIPEN SINGLE DOSE DELIVERY SYSTEM PLUS RIBAVIRIN CAPSULES),7
PMS-TIMOLOL,7
CEFOBID,7
NOVO-GABAPENTIN,7
QUIBRON,7
ERGAMISOL TAB 50MG,7
POLYVINYL ALCOHOL,7
BACITRACIN ZINC&POLYMYXIN B SULF.OINT.USP,7
CELLUVISC OPHTHALMIC,7
ACHROMYCIN V CAP 250MG,7
GUANETHIDINE,7
ACTONEL DR,7
ULTRAM,7
PHENOL,7
BEMINAL FORTIS ELX,7
COLYTE,7
ANUSOL SUPPOSITORIES 10MG,7
DEXAMETHASONE OPHTHALMIC,7
HEPATITIS B IMMUNE GLOBULIN HUMAN,7
NU-DOXYCYCLINE,7
LEVODOPA-CARBIDOPA 100-25,7
GEN-LAMOTRIGINE,7
LINESSA 28,7
ATROVENT NEBULE(S),7
DIMETANE EXPECTORANT LIQ,7
SUDAFED HEAD COLD AND SINUS EXTRA STRENGTH CAPLETS,7
HYDROMORPHONE SR,7
VIOFORM + HYDROCORTISONE,7
NOVO-DIVALPROEX,7
AMILORIDE HYDROCHLORIDE TABLETS, USP,7
DIPYRIDAMOLE INJECTION, USP,7
PERIDEX ORAL RINSE,7
ORGANIDIN,7
NOVO-METFORMIN,7
DPT-POLIO-HIB   - SUS IM,7
NOVO-RYTHRO,7
CHLOR-TRIPOLON DECONGESTANT SYRUP,7
NOVOLIN GE TORONTO PENFILL INJ LIQ 100U/ML,7
VALISONE SCALP LOTION 0.1%,7
MEGACILLIN 500 TABLETS,7
PANCURONIUM BROMIDE,7
GEN-ETI-CAL CAREPAC,7
ISUPREL MISTOMETER AEM 0.25%,7
SENSITIVE SKIN SUNSCREEN LOTION,7
NATULAN,7
NOVO-GLYBURIDE,7
ERGOTRATE MALEATE TABLET 1572 0.2MG,7
ROC RETIN-OL+ DAY SPF 30,7
KONDREMU LAXATIVE LIQ 2.75MG/15ML,7
PRANDASE,7
SOFLAX,7
SALINE INJECTION 0.9% USP,7
URITOL TAB,7
CORONEX,7
GEMZAR  (1GM/VIAL),7
ALIGN® BALANCING DEFENSE,7
SCHICK TEST,7
DIFFERIN - GEL TOP 0.1%,7
PROPYLENE GLYCOL,7
APO-DICLO SR,7
TRIQUILAR 28,7
K.U.B.,7
POLYMYXIN,7
CELBENIN,7
SIMETHICONE,7
POLYSPORIN STERILE OPHTHALMIC OINTMENT,7
THERAPEN-NA,7
FLUORIDE,7
SINEMET CR 200/50,7
VITAMIN B COMP W VIT C CAP,7
APO-NORFLOX - 400MG,7
KIDROLASE INJ PWS 10000UNIT/VIAL,7
VITAMIN D3,7
DEFINITY,7
RAN-RISPERIDONE,7
UNICORT CREAM 1%,7
TOBREX 0.3% OPHTHALMIC SOL,7
NIASPAN FCT,7
WINRHO,7
SANDIMMUNE NEORAL,7
PRINZIDE,7
X-PREP,7
CHOLINE BITARTRATE,7
IODINE RADIOACTIVE,7
STADOL NS - 10MG/ML AEM-LIQ,7
MUSTARGEN,7
ATENOL,7
PARENTERAL PREPARATIONS,7
OMEGA 3 SELECT,7
ENFLURANE LIQ 99.9%,7
NOVO-DILTAZEM,7
VIRACTIN GEL,7
AMMONIUM CHLORIDE,7
ROBINUL,7
THIETHYLPERAZINE,7
BUCKLEYS MIXTURE,7
HALDOL LA,7
APO-TRAMADOL/ACET,7
MANGANESE,7
PRIORIX,7
GASTROGRAFIN - LIQ ORL,7
NUBAIN INJECTION,7
NIX DERMAL CREAM,7
VASELINE WHITE PETROLEUM JELLY,7
BETAMETHASONE VALERATE LOT 0.1% USP,7
BIAXIN - 125MG/5ML,7
PMS-MELOXICAM,7
PATADAY,7
STRESSTABS 600,7
TRINALIN REPETABS,7
ENGERIX-B,7
POLLINEX R,7
MIN-OVRAL 28,7
BUFFAZONE,7
VITAMIN E ONT,7
SYNTHROID - TAB 25MCG,7
RATIO-CLOBETASOL,7
FRAXIPARINE,7
WARFILONE TAB 5MG,7
MAJEPTIL TAB 10MG,7
EUGLUCON,7
SANDOZ FINASTERIDE,7
PMS DEXAMETHASONE,7
APO PREDNISONE TAB 50MG,7
VANQUIN SUSPENSION  50MG/5ML,7
COSMEGEN,7
BETAXIN,7
TRI-VI-SOL DROPS,7
NYSTATIN TOPICAL OINTMENT 100000UNIT/GM,7
RHINARIS,7
LISINOPRIL / HYDROCHLOROTHIAZIDE,7
LOSEC 20 MG,7
ERYTHROMYCIN LACTOBIONATE,7
CEPHALOTHIN SODIUM,7
THYROID TAB 30MG,7
APO-ROSUVASTATIN,7
CHARCOAL,7
ARISTOCORT R ONT 0.1%,7
EFFIENT,7
APO-AMOXI CLAV 500/125,7
STERILE VANCOMYCIN HYDROCHLORIDE, USP  - 1G/VIAL (20ML),7
MYLANTA 2,7
EMOLLIENT(S),7
SUBLIMAZE INJ 50MCG/ML,7
ENDURE 420 CIDA-STAT,7
NOVO-CHLORHYDRATE,7
AMATINE,7
AVIANE 28,7
PNEUMOVAX 23 SINGLE DOSE VIALS,7
KELP,7
GOLD,7
CELESTONE,7
ORTHO 1/35 TABLETS (28 DAY),7
SYNTETREX,7
DOXEPIN,7
SODIUM CROMOGLYCATE,7
PRENAVITE TABLETS,7
SALINE DRIP,7
TOLECTIN 400 CAP 400MG,7
INOSITOL,7
ANZEMET,7
TONOCARD TAB 400 MG,7
MAXIDEX SUS 0.1%,7
GARDENAL,7
CHRONULAC SYRUP,7
TRANSDERMAL NICOTINE PATCH 14MG/DAY,7
VARIVAX III,7
TENUATE,7
ATASOL FORTE TAB 500MG,7
VELBE 1MG/ML,7
CLEAN & CLEAR ADVANTAGE 3-IN-1 FOAMING ACNE WASH,7
CARBOCAL,7
ISOTAMINE,7
NOVAMOXIN SUS 250MG/5ML,7
SENNA FRUIT,7
AVC CREAM,7
JAMP-A.S.A.,7
DIOVOL LIQUID,7
HYDROUS EMULSIFYING OINTMENT,7
SULFASUXIDINE,7
B COMPLEX 50,7
HYPAQUE-M 60%,7
CELADRIN,7
RIVOTRIL 0.5TAB,7
BRONCHODILATORS,7
KIDROLASE,7
ANCASAL 30,7
POTASSIUM PHOSPHATES INJECTION, USP,7
RATIO-ECTOSONE MILD CREAM 0.05%,7
PHOSPHATE-NOVARTIS,7
CALCIUM & VITAMIN D3,7
APO BENZTROPINE MESYLATE TAB 2MG,7
NITRAZADON,7
APO METOPROLOL TAB 50MG,7
NOLVADEX-D TAB 20MG,7
ELASE CHLOROMYCETIN ONT,7
TERRAMYCIN,7
ALLERGY FORMULA,7
ISOPTO CARPINE,7
NOVAHISTEX DM - LIQ 15MG/5ML,7
ZYVOXAM 2 MG/ML,7
VIRACEPT,7
POLIO VACCINE,7
ACET-AM TABLET,7
OPIUM AND BELLADONNA SUP,7
ORACORT DENTAL PASTE 0.1%,7
CO REPAGLINIDE,7
NOVO-PEN-G,7
TOCILIZUMAB,7
INHALER(S),7
CALCITE 500 D 400,7
APO CHLORPROPAMIDE,7
SOMOPHYLLIN-12,7
MAXITROL,7
SANDOZ METFORMIN FC,7
ASAPHEN  TAB  80MG,7
ASPIRIN - CHILDREN'S SIZE - TABLETS,7
GEN-CLARITHROMYCIN,7
MYCOSTATIN ONT 100000IU/GM,7
PROPANTHELINE BROMIDE,7
STEROIDS NOS,7
ZINC SULPHATE,7
DILANTIN INJ 50MG/ML,7
MYLAN-TERBINAFINE,7
TRIFLURIN,7
CUBICIN,7
AVALIDE 300/12.5 MG,7
BIPHENTIN,7
IVIG 10% CBS/HQ (BAYER),7
ZYMAR,7
SULFAMETHOXAZOLE TAB 500MG,7
GLUMETZA,7
B-PAS,7
FLUNISOLIDE NASAL SPRAY,7
TYLENOL #3,7
APO-NADOL,7
SKIN ID PERSONALIZED ACNE SOLUTION TREATMENT PADS,7
ROPINIROLE,7
ANGIOTENSIN II ANTAGONIST,7
DEPO-TESTOSTERONE INJ 100MG/ML,7
NOVO-RENAL TAB,7
FUCIDIN H,7
SOLIUM,6
MOTRIN IB,6
SANDOZ CANDESARTAN,6
PIPERACILLIN SODIUM/TAZOBACTAM SODIUM POWDER FOR INJECTION,6
NOVOLIN GE NPH PENFILL 3 ML PENFILL CARTRIDGE,6
GARAMYCIN OPH ONT,6
VALCYTE,6
DEXTROSE 5% INJECTION USP,6
NU-COTRIMOX-DS TAB 800/160MG,6
DIBUCAINE ONT 1%,6
PMS-IRBESARTAN,6
ISOPROPYL ALCOHOL,6
VERSEL LOTION 2.5%,6
DIMENHYDRINATE TABLETS,6
AVEENO ANTI-ITCH CREAM,6
RIVA ALENDRONATE,6
QUINTUPLE,6
IDAMYCIN PWS 10MG/VIAL,6
RAN-ATORVASTATIN,6
ROSASOL CREAM,6
COLCHICINE TAB 0.6MG,6
ESTRADOT 50,6
LACTAID,6
BECONASE AQ NASAL AEM 50MCG/AEM,6
MOISTURIZING,6
CALADRYL LOTION,6
TOLBUTAMIDE,6
REACTINE ALLERGY & SINUS,6
NITRO-DUR 0.4,6
PROCARBAZINE,6
CALSAN,6
ECOTRIN,6
BETHANECHOL,6
ATASOL,6
NUTRIFER PLUS TAB,6
COVERSYL PLUS HD,6
NORMOSOL,6
SEDATIVES,6
DIMETANE EXPECTORANT-DC SYR,6
OMBRELLE L'OREAL SUNCARE RESEARCH KIDS (SPF 30 LOTION - NOT PART OF PRODUCT NAME),6
AMARYL,6
GITALIGIN,6
PT'S OWN FORMULA FORTE,6
ZYPREXA - 5MG,6
METHYLENE BLUE INJECTION USP,6
AVIANE 21,6
HYDROPRES 25 TAB,6
SULFACETAMIDE OPHTH.,6
APO-IMIPRAMINE,6
AMIPAQUE,6
PONDERAL,6
POTASSIUM PERMANGANATE,6
CEPHULAC  SYR 667MG/ML,6
PHARMORUBICIN,6
ORTHOCLONE OKT 3 STERILE SOLUTION  IV 1MG/ML,6
NOVO-POXIDE,6
FORMULE NS (PHYTO-MED),6
FROBEN,6
MOLYBDENUM,6
MARCAINE 5 MG/ML,6
PHYSOSTIGMINE,6
RATIO-OMEPRAZOLE,6
MOXAM,6
MUCAINE - SUS,6
VASOPRESSIN INJECTION, USP,6
IRON SUCROSE,6
RENOGRAFIN-DIP,6
PROMOSOL,6
MYLAN-OMEPRAZOLE,6
TRIDIL INJECTION 5MG/ML,6
DILTIAZEM ER,6
FINALGON ONT,6
PMS-PROCYCLIDINE,6
BLACK COHOSH,6
FLORASTOR,6
TEVA-RISEDRONATE,6
AMINO ACID PREPARATIONS,6
APO-LEVOFLOXACIN,6
VISINE ORIGINAL,6
BOTOX PWS INJ,6
DAILY PORE COOLING TONER,6
QUELICIN,6
DM SYRUP,6
PONDIMIN TAB 20MG,6
MINERALS AND FIBRONUTRIENTS,6
IMAP INJ 2MG/ML,6
VITAMINE D,6
RUTOSIDE,6
SODIUM FLUORIDE SOL. 2%,6
TACE,6
ANTILYMPHOCYTE GLOBULIN,6
COMBIVENT UDV,6
TOBI,6
TARO-MOMETASONE CREAM,6
WYCILLIN,6
BENZODIAZEPINES,6
P.G.A.,6
NITRATES,6
TRACRIUM,6
NUTRADERM,6
CIPRO IV 10MG/ML,6
ATASOL WITH CODEINE-CAFFEINE,6
ELOCOM CRM 0.1%,6
LIORESAL INTRATHECAL,6
RETINOL,6
MYLAN-SERTRALINE,6
CRYOPRECIPITATE,6
CARDILATE,6
PMS-QUETIAPINE,6
DIMETAPP ELIXIR,6
CLOPIXOL ACUPHASE - LIQ IM 50MG/ML,6
NARCAN INJ,6
BONE BASICS CALCIUM,6
K10,6
THIAMINE HCL INJECTION,6
PERJETA 14ML VIAL - CONCENTRATE SOL.,6
TYLENOL SINUS MEDICATION,6
UBIDECARENONE,6
PHENAPHEN NO.3 CAP,6
DOSTINEX,6
COLESTIPOL,6
CETIRIZINE HYDROCHLORIDE,6
NOVO-RANIDINE TAB 150MG,6
MAGNESIUM-ALUMINIUM,6
DRAMAMINE TABLETS 50MG,6
INHALER THERAPY,6
TAPAZOLE,6
ANUSOL,6
NOVO-TETRA 250MG,6
LASER SURGERY,6
TEA TREE OIL,6
SOMOPHYLLIN,6
INTRASITE GEL,6
NU-TRIAZIDE TAB 50 MG/25 MG,6
VAXIGRIP,6
SATIVEX,6
PROSHIELD PLUS,6
PMS-LORAZEPAM,6
NOVO B,6
DIMETAPP TAB,6
GLICLAZIDE -TAB 80MG,6
ACCUPRIL TAB 10MG,6
SHARK OIL,6
SILICA GEL,6
NOVO-FURANTOIN,6
PEPCID I.V. 10MG/ML,6
QUINIDINE SULFATE TAB 200MG,6
MIDOL - CAPLET,6
DOM-BACLOFEN-TAB 10MG,6
APO-SULFATRIM ORAL SUS,6
C2 BUFFERED TAB,6
DERMOLAN,6
ANTIPSORIATIC AGENTS,6
CHINESE HERBAL REMEDIES,6
PRESUN 15 CREAMY LOT,6
EUMOVATE,6
NICOTINE POLACRILEX GUM USP,6
URSOFALK,6
DURABOLIN,6
ZANAFLEX,6
PMS-CLONAZEPAM-R TAB 0.5MG,6
APO-AMLODIPINE,6
ELIXIR B1,6
ZINCOFAX,6
OIL FREE OIL OF OLAY MOISTURIZER WITH SPF 15,6
GEN-VERAPAMIL SR,6
PROTEASE INHIBITORS,6
OLMETEC PLUS,6
GENTIAN VIOLET,6
ZOPICLONE-7.5 - TAB 7.5MG,6
TEVA-FUROSEMIDE,6
NAPROSYN SR 750MG TABLETS,6
ENTEX LA TABLETS SRT,6
CYTOVENE,6
ONE A DAY NOS,6
NOVO-DIMENATE,6
SHERRY,6
EPOETIN ALFA,6
RADIATION THERAPY,6
FLUVASTATIN,6
ROSASOL,6
APO-RISEDRONATE,6
VIVAGLOBIN,6
LACRIL 0.5% DPS,6
BUTRANS 10,6
ARISTOCORT INJ INTRALESIONAL-25MG/ML,6
PAMERGAN,6
TRANQUILIZER,6
BETAXOLOL,6
GEN-CYCLOBENZAPRINE 10MG,6
ELDEPRYL TAB 5MG,6
SEAFOOD,6
DILAUDID-HP,6
ALTI-ACYCLOVIR,6
FISH OIL 600 EPA/300 DHA,6
VIBRAMYCIN CAP 100MG,6
SENOKOT SYRUP,6
PSYLLIUM POWDER 100%,6
SERENTIL,6
PENGLOBE,6
APO-IBUPROFEN TAB 200MG,6
APO-LEVETIRACETAM,6
NOVO-FERROSULFA TAB 300MG(FCT),6
CO CIPROFLOXACIN TABLET, 500MG,6
RIVASA 80MG - TAB,6
DANABOL,6
NOVO-GESIC FORTE TAB 500MG,6
CELESTODERM V/2 OINTMENT 0.05%,6
POMEGRANATE,6
VITAMIN A & D,6
BACTOPEN INJ PWS 250MG/VIAL,6
TYLENOL JUNIOR STRENGTH CHEWABLE TAB 160MG,6
THIOPENTONE SODIUM,6
APO-OXYBUTYNIN,6
COENZYME Q-10,6
VITAMIN K1 INJECTION (SABEX),6
SYNKAVITE,6
NOVO-QUINIDIN 200MG,6
SODIUM CITRATE,6
MALGESIC,6
FURACIN,6
PRO-AAS EC - 80,6
PITOCIN,6
READI-CAT,6
XYLOCARD INJ,6
ECTOSONE REGULAR LOTION 0.1%,6
COSULFA,6
NIZORAL TABLETS 200MG,6
APO-CIPROFLOXACIN,6
PROPRANOLOL HYDROCHLORIDE,6
ELMARINE,6
TESTOSTERONE PROPIONATE INJ,6
PROSTIN E2,6
FERROUS SULFATE TAB 300MG,6
TRIDESILON 0.05% DESONIDE OINTMENT,6
AURALGAN SOLUTION,6
CLOBEX,6
SULFACETAMIDE SODIUM,6
LOMOTIL (CANADA),6
NOVO-DOMPERIDONE - TAB 10MG,6
SIBELIUM CAP 5MG,6
PENTAMYCETIN ONT 10MG/GM,6
TEVA-VALSARTAN,6
TYLENOL NO.1 CAPLETS,6
GREENS PLUS,6
ACTIFED SYRUP,6
NOVO-NORFLOXACIN,6
NEOSPORIN SPRAY,6
ADALAT XL TAB 60MG,6
OSTEOFORTE,6
COLLAGEN,6
HALOTESTIN,6
FOSRENOL,6
APO-VERAP,6
DESENEX,6
TOBACCO,6
LARGACTIL 50,6
NOVO-TRIMEL ORAL SUS,6
TAZORAC,6
NOVOLIN GE 20/80 PENFILL  INJ SUS,6
SOMNOL,6
CHOLEDYL TAB 200MG,6
HESPERIDIN,6
CALCIUM LACTATE,6
XYLOCAINE 2% JELLY,6
SANDOZ LETROZOLE,6
TRACLEER,6
ASPARAGINASE (ERWINIA),6
PANOXYL,6
STAPHCILLIN,6
TRIAMCINOLONE ACETONIDE INJECTABLE SUSPENSION USP,6
RESOLVE,6
ATIVAN SUBLINGUAL TABLETS,6
CREON,6
HYDRO-AQUIL,6
CYANOCOBALAMIN TANNIN COMPLEX,6
HYDROMORPH CONTIN-CONTROLLED RELEASE CAP - 12MG,6
NOVO-CHLOROQUINE TAB 250MG,6
CATHETERS,6
NOVO-DIFENAC,6
AMETOP GEL 4%,6
HYTAKEROL,6
QUINIDEX EXTENTABS SRT 300MG,6
TYLENOL COLD MEDICATIONS,6
DODDS PILLS,6
CODEINE CONTIN 50MG CONTROLLED RELEASE TAB,6
MIOCARPINE OPHTHALMIC,6
DOSS TAB,6
BECLOMETHASONE AQUEOUS NASAL SPRAY 50MCG/METERED DOSE,6
ANTHRALIN,6
MIXED TOCOPHEROL VITAMIN E 400 IU,6
VUMON,6
BENADRYL 25MG CAPLETS,6
SALK VACCINE,6
PABA TAN SUNSCREEN,6
BETAMETHASONE DIPROPIONATE,6
ALIMTA,6
PMS-FAMCICLOVIR,6
VELOSULIN HUMAN INJ LIQ 100U/ML,6
ALLERGY INJECTION,6
MERUVAX,6
TRIATEC-30 TAB,6
APO-DIGOXIN,6
LIPIODOL ULTRA FLUIDE 38%,6
RHEOMACRODEX,6
PENICILLIN G POTASSIUM FOR INJECTION, USP,6
ONGLYZA,6
FLUCLOX,6
FLUMIST EACH 0.2ML DOSE CONTAINS 7 LOG 10 FFU OF LIVE ATTENUATED INFLUENZA VIRUS REASSORTANTS OF EACH OF THE THREE VIRUS STRAINS FOR THE SPECIFIC SEAS,6
DOMEBOROS SOLUTION (BUROWS),6
CODEINE PHOSPHATE 60 MG.,6
FORTICILLIN,6
ANUSOL OINTMENT 0.5%,6
RATIO-RAMIPRIL,6
NOVO-VERAMIL,6
TEAR-GEL OPHTHALMIC,6
MS IR,6
SANDOZ FAMCICLOVIR,6
NITRO-BID IV,6
HISTALOG,6
ALDACTONE 25 MG,6
BETAGAN,6
FANSIDAR TABLETS,6
FEMHRT 1/5,6
CITRUCEL PWR 0.45GM/6GM,6
FERAHEME FOR I.V. USE ONLY. 510MG/17ML SINGLE USE VIALS,6
MERCUHYDRIN,6
MYLAN-MELOXICAM,6
TETANUS-POLIO VACCINE,6
APO-FLUOXETINE,6
CLOMIPRAMINE,6
FLINTSTONES,6
PENICILLIN G SODIUM FOR INJECTION, USP,6
KENALOG CREAM 0.1%,6
ICHTYOL,6
NOVO-MUCILAX,6
BUSPIRONE-10 - TAB 10MG,6
BUTRANS,6
NOVO-RIDAZINE,6
ETIDRONATE DISODIUM/CALCIUM,6
INFANTOL,6
TARGIN,6
LATANOPROST,6
VALPROATE SODIUM,6
VASOCON EYE DROPS,6
PROMENSIL,6
ATENOLOL-50 TAB 50MG,6
NORLUTATE,6
APO-CHLORTHALIDONE,6
BIO C GEL,6
ATROVENT NASAL,6
OIL OF OREGANO,6
VESANOID - CAP 10MG,6
BISMUTH,6
BLOOD COMPONENT(S),6
ONE A DAY WOMEN,6
AZT = ZIDOVUDINE,6
FLUOR-A-DAY,6
BRIETAL SODIUM AMPOULE 660,6
NEO-CORTEF,6
FLUOTIC,6
DOM-GABAPENTIN,6
ESTINYL,6
FORMULE DP (PHYTO-MED),6
IMOGAM RABIES PASTEURIZED,6
COLGATE TOTAL TPT,6
APO-TEMAZEPAM,6
BEMINAL TAB,6
ETOPOSIDE,6
COMTAN,6
HEPARIN CALCIUM,6
HIVID,6
NORFLEX TAB 100MG,6
MYDRIACYL LIQ 1%,6
ATHROMYCINE,6
PARSITAN 50MG,6
PMS-PROCHLORPERAZINE,6
HYDRODIURIL KA,6
APO-GABAPENTIN,6
RISPERDAL M-TAB,6
LOPROX CREAM,6
HYPOTEARS,6
ROBITUSSIN LIQUID,6
CEPORACIN INJECTION 1G PWS,6
ULTRA CALMING DAILY MOISTURIZER SPF 15,6
IMITREX TAB 100MG,6
IMOVAX RABIES RABIES VACCINE INACTIVATED (DCO),6
DERMABASE,6
BEMINAL WITH C FORTIS CAP,6
PREVEX HC CREAM 1%,6
SALUTENSIN,6
DEXEDRINE SPANSULE,6
OXYCONTIN 20MG,6
CORADUR TAB 20MG,6
NISENTIL,6
GAVISCON TABLETS,6
ASPARAGINASE (E.COLI),6
