drug,countreact
SUPRAX,14
ISOSORBIDE MONONITRATE,14
GLICLAZIDE -TAB 80MG,14
ETHINYL ESTRADIOL/LEVONORGESTREL,14
VENTOLIN HFA,14
PREGABALIN,14
PREPULSID,14
CHLOR-TRIPOLON,14
ALESSE 28 TABLETS,14
NITROLINGUAL SPRAY 0.4MG/EAM,14
VIRAMUNE,14
CLOBETASOL PROPIONATE,14
ZERIT,14
NICODERM,14
PRENATAL MULTIPLE VITAMIN,13
ROGAINE TOPICAL SOLUTION,13
ANTIPRURITICS (ANTIHISTAMINES, ANESTHETICS, ETC),13
CLAFORAN,13
SALAGEN TABLETS,13
COMBIVIR,13
NABILONE,13
KEFLIN,13
BETADERM,13
BETAMETHASONE VALERATE,13
FLUPENTIXOL,13
ESTRADOT,13
SULFONAMIDES,13
LOSARTAN,13
PLASMA,13
ORAL-B ANTIBACTERIAL WITH FLUORIDE ALC.FREE,13
TOBRADEX OPH SUS,13
REYATAZ,13
AROMASIN,13
RIVASA FC,13
CLOBETASOL CREAM 0.05%,13
VIMOVO MODIFIED-RELEASE TABLET,13
TANTUM LIQ 0.15%,13
MACROBID (100 MG),13
DOVOBET OINTMENT,13
VENOFER,13
NIMBEX,13
CALTRATE®,13
VAGIFEM,13
AGGRENOX,13
ALENDRONATE SODIUM/VITAMIN D3,13
SUFENTANIL CITRATE INJECTION USP,13
TWINRIX,13
NICORETTE GUM,13
ISOPTIN,13
OGEN,13
APO-CLINDAMYCIN,13
ALL OTHER THERAPEUTICS,13
CLOPIXOL,13
TUBERSOL,13
BACTRIM DS ROCHE TAB,13
XYREM,13
ISORDIL,13
MAGNESIUM GLUCOHEPTONATE,13
TISSUE PLASMINOGEN ACTIVATOR,13
CHONDROITIN,13
PLENDIL,13
VENTOLIN                           /00139501/,13
CALCIUM CHANNEL BLOCKER,13
SALINEX,13
CEFOXITIN FOR INJECTION, USP,13
NEXAVAR,13
ILOSONE,13
DIANEAL PD 101 CAPD SOLUTION W 0.5% DEXTROSE,13
HORMONES,13
KETOPROFEN,13
OXYBUTYNIN HYDROCHLORIDE,13
VITAMIN B12                        /00056201/,13
GARDASIL,13
RYTHMOL,13
LOSEC (CANADA),13
CODEINE PHOSPHATE,13
ALFUZOSIN,13
DEXTROMETHORPHAN,13
MONTELUKAST,13
GLYCERIN,13
RANITIDINE HYDROCHLORIDE,13
RIFAMPICIN,12
INNOHEP,12
CALCIUM CARBONATE/ETIDRONATE DISODIUM,12
SAIZEN,12
COLESTID,12
MAGNESIUM HYDROXIDE,12
PAIN MEDICATION,12
ETHINYL ESTRADIOL/NORGESTIMATE,12
CAPOTEN,12
FLURBIPROFEN,12
NITRAZEPAM,12
NITROLINGUAL PUMPSPRAY,12
TRENTAL,12
PHYSIONEAL 40 GLUCOSE 1.36% W/V 13.6MG/ML SOLUTION FOR PERITONEAL DIALYSIS,12
REMINYL,12
ALPHA-GLIBENCLAMIDE,12
GAMMAGARD LIQUID,12
PARA-AMINOSALICYLIC ACID,12
CLIMARA,12
SUCCINIC ACID,12
PERPHENAZINE,12
HEPATITIS B VACCINE,12
CRESTOR - 10MG,12
GASTROGRAFIN - LIQ ORL,12
PERCODAN,12
MELLARIL,12
LAXATIVE,12
NORVIR,12
SORIATANE,12
VALCYTE,12
TETANUS TOXOID,12
MEFOXIN,12
KETOCONAZOLE,12
DOXORUBICIN,12
CEPHALEXIN MONOHYDRATE,12
VIDEX,12
ENEMA,12
MODURET,12
VOTRIENT,12
MTX                                /00113801/,12
CALCIUM CITRATE,12
INTERFERON BETA-1B,12
MAALOX ANTACID WITH ANTI-GAS,12
CRYOPRECIPITATE,12
POLYSPORIN ANTIBIOTIC OINTMENT,12
TINZAPARIN,12
SODIUM POLYSTYRENE,12
PULMOZYME 1MG/ML,12
DIPHENHYDRAMINE HCL INJ USP 50MG/ML,12
ELMIRON   -(100MG),12
BUPIVACAINE 0.5% AND EPINEPHRINE 1:200,000,12
DESLORATADINE,12
PHENERGAN,12
SINEQUAN,12
NOVO-ALENDRONATE,12
STELAZINE,12
PETHIDINE INJECTION B.P.,12
AVONEX PREFILLED SYRINGE, PREFILLED AUTOINJECTOR,12
RESOURCE PLUS,12
NIZATIDINE,12
DELTASONE,12
CLOMIPRAMINE,12
DIANE-35,12
LORATADINE TABLETS 10MG,12
ANTIFUNGALS,12
SATIVEX,12
CADUET,12
CORTATE,12
VANCOCIN,12
VEMURAFENIB,12
SITAGLIPTIN PHOSPHATE,12
LACTOBACILLUS REUTERI,12
TAGAMET,12
VALIUM,12
ECHINACEA,12
ALDOMET,12
LETROZOLE,12
GEN-CLOZAPINE,12
WARFARIN SODIUM,12
CLODRONATE,12
SALINE,12
AVIANE 28,12
OLMETEC,12
PLATELET CONCENTRATE,12
MEDROL,12
CYPROHEPTADINE HYDROCHLORIDE TABLET USP,12
DEPO-PROVERA STERILE AQUEOUS SUSPENSION,11
SUDAFED,11
GUAIFENESIN,11
UREMOL,11
FIRMAGON,11
DOXAZOSIN,11
FUCIDIN CREAM 2%,11
CISAPRIDE,11
ARTIFICIAL TEARS,11
INTERFERON,11
BEXTRA,11
FLUNARIZINE,11
OTRIVIN,11
NOVO-CLOXIN,11
ANABOLIC STEROID,11
ABACAVIR,11
BENZODIAZEPINES,11
DROSPIRENONE/ETHINYL ESTRADIOL,11
DIANEAL PD 101 CAPD SOLUTION W 2.5% DEXTROSE,11
PULMICORT TURBUHALER,11
SENSIPAR,11
APO-RANITIDINE,11
FRAMYCETIN SULFATE,11
ATASOL TAB 325MG,11
BACTRIM ROCHE,11
PIOGLITAZONE,11
RALIVIA,11
MICARDIS PLUS,11
PREDNISOLONE OPHTHALMIC,11
GEMCITABINE FOR INJECTION, USP,11
ZIAGEN,11
THIAMINE,11
TIZANIDINE,11
MULTI-VITE,11
PHOSPHATE-NOVARTIS,11
TREANDA SINGLE-USE VIAL. I.V INFUSION ONLY.,11
INVIRASE,11
ZELNORM,11
NOVOMIX 30       (PENFILL CARTRIDGE),11
NASACORT AQ,11
L-ASPARAGINASE,11
CYTOSAR,11
CIPRO IV,11
NOVAMOXIN,11
CAELYX,11
XATRAL,11
ATIVAN SUBL,11
MESALAMINE,11
PROTAMINE SULFATE INJECTION, USP,11
FLAMAZINE CRM 1%,11
REMODULIN,11
CILAZAPRIL,11
LIORESAL,11
PEN-VEE,11
MONTELUKAST SODIUM,11
COLD-FX,11
PSEUDOEPHEDRINE,11
OCTREOTIDE,11
CORTIFOAM,11
APO-CEPHALEX,11
VALIUM ORAL,11
MODAFINIL,11
STRESS PLEX C TAB,11
GLUCOSAMINE & CHONDROITIN,11
EURO-FOLIC,11
HEPARIN (PORCINE),11
CORDARONE,11
PLAQUENIL                          /00072602/,11
FERROUS SULFATE,11
FLUOXETINE HYDROCHLORIDE,11
LAMISIL CRM 1%,11
ZINC GLUCONATE,11
APO-BISOPROLOL,11
ELECTROLYTES LIQ,11
IRON DEXTRAN COMPLEX,11
292 TAB,11
CAPRELSA,11
SENOKOT S TAB,11
NEXIUM - 40MG,11
CYANOCOBALAMINE INJ.,11
VIGAMOX,11
NOROXIN,11
GAMMA GLOBULIN,11
AREPANRIX H1N1,11
IRON SULPHATE,11
ORBENIN,11
CRYSTALLOIDS,11
BIAXIN XL,11
ZANAFLEX,11
FIORINAL,11
CENTRUM SELECT NOS,11
VECTIBIX,11
CUBICIN,11
TOPICORT,10
LIORESAL INTRATHECAL,10
LOTRIDERM CREAM,10
EDECRIN,10
INDOMETACIN,10
PRINIVIL,10
VOLTAREN SR,10
CORGARD,10
APO-NADOL,10
RESTASIS,10
CALCIUM CHLORIDE,10
NOVO-RABEPRAZOLE EC,10
TOLOXIN,10
BUSULFEX,10
DIDRONEL TAB 200MG,10
HALCION,10
COMPLETE ALL-IN-ONE SOLUTION,10
OS-CAL,10
APO-OXAZEPAM,10
CIPRODEX,10
DEXTROAMPHETAMINE,10
SANDOZ-CALCITONIN NS,10
MEGESTROL,10
SLEEPING PILL(S),10
TRAVATAN,10
LIVER TRANSPLANT,10
TRIVIRIX,10
ETODOLAC,10
NOVOLIN GE NPH INJ SUS 100U/ML,10
PHOSPHATE,10
DOBUTAMINE INJECTION USP,10
REFRESH TEARS,10
BROMOCRIPTINE,10
GEMFIBROZIL,10
CALAMINE LOTION,10
INVANZ,10
AVONEX PS,10
HEPARIN CALCIUM,10
ZYTIGA,10
NEVIRAPINE,10
CYCLOMEN,10
BRONCHODILATORS,10
PEGETRON - (REDIPEN SINGLE DOSE DELIVERY SYSTEM PLUS RIBAVIRIN CAPSULES),10
DEXTROSE 5% IN WATER,10
MURO 128,10
LOXAPAC IM INJECTION,10
GM-CSF,10
KEFZOL,10
METHOTRIMEPRAZINE,10
POTASSIUM CITRATE,10
ARAVA 20 MG,10
NYSTATIN ORAL SUSPENSION 100000UNIT/ML USP,10
ACETAMINOPHEN/TRAMADOL,10
OS CAL TAB,10
APO-METHOTREXATE TABLETS  - 2.5MG,10
APO-OMEPRAZOLE,10
PRED FORTE 1%,10
GLUCOBAY,10
ABREVA,10
BICALUTAMIDE,10
ELAVIL                             /00002202/,10
XGEVA SINGLE-USE VIAL. FOR S.C. USE ONLY. PRESERVATIVE-FREE.,10
RATIO-ECTOSONE,10
DESONIDE,10
ZINACEF,10
COMBIVENT INHALATION SOLUTION,10
VICTOZA MULTIDOSE PEN-INJECTOR. 30DOSES(0.6MG)-15DOSES(1.2MG)-10DOSES(1.8MG). 1/2/3,10
VINORELBINE TARTRATE FOR INJECTION,10
LIORESAL TAB 10MG,10
CEFZIL,10
SIALOR,10
CYTOMEL,10
VIVAGLOBIN,10
MORPHINE SULPHATE INJECTION, USP,10
NOVO-RAMIPRIL,10
PULMICORT INHALER,10
UNSPECIFIED MEDICATION,10
DAUNORUBICIN HYDROCHLORIDE FOR INJECTION,10
EMO CORT,10
LEVOPHED LIQ IV 1.0MG/ML,10
PARLODEL,10
TUBERCULIN PPD (MANTOUX),10
APO ALLOPURINOL,10
SCOPOLAMINE,10
ACETAZOLAMIDE,10
MEPERIDINE HCL,10
ALPHAGAN,10
MILK THISTLE,10
LIPIDIL SUPRA,10
TRIQUILAR 28,10
PERSANTINE,10
NOVO-TRIMEL TAB,10
DILTIAZEM CD,10
MACRODANTIN,10
ACCOLATE TAB 20 MG,10
VALIUM NOS,10
BUCKLEY'S MIXTURE,9
AMILORIDE/HYDROCHLOROTHIAZIDE,9
PRIMIDONE,9
XIGRIS,9
TRIZIVIR,9
TYPHOID VACCINE,9
CORTISONE ACETATE,9
K-LYTE,9
APO-DIAZEPAM,9
ORACORT DENTAL PASTE 0.1%,9
CIPRALEX   -10MG,9
LIBRIUM,9
AXERT,9
PYRAZINAMIDE,9
ZYTRAM XL,9
VALACICLOVIR,9
DARVON N 100MG CAP,9
I.V. SOLUTIONS,9
MINIPRESS,9
RITUXIMAB,9
NOVO-GESIC,9
MAGNOLAX,9
ACETAMINOPHEN/OXYCODONE HYDROCHLORIDE,9
DORZOLAMIDE,9
ELIGARD,9
TRIPHASIL 28,9
EXELON PATCH 10         -(9.5 MG/24 H),9
HUMATROPE,9
BOTOX COSMETIC,9
MINOXIDIL,9
SULFAMETHOXAZOLE TAB 500MG,9
EVENING PRIMROSE OIL,9
TALWIN,9
FLOLAN,9
VERAPAMIL HYDROCHLORIDE,9
FORTAZ,9
RIFADIN,9
ENSURE,9
MONISTAT,9
TURMERIC,9
PROTON PUMP INHIBITOR,9
DILTIAZEM HYDROCHLORIDE,9
QUETIAPINE FUMARATE,9
CRESTOR - 5MG,9
PAIN KILLERS,9
AMBISOME FOR INJECTION,9
AMINOPHYLLINE,9
STEROIDS NOS,9
AMPICIN,9
TAMIFLU CAPSULE 75MG,9
COREG,9
OMNIPAQUE,9
MEVACOR,9
CALCIMAR SOLUTION INJ 200UNIT/ML,9
TYLENOL W CODEINE NO2 TAB,9
ONCOTICE,9
HORMONE REPLACEMENT THERAPY,9
PMS-HYDROMORPHONE,9
ADVAIR 250,9
VIRACEPT,9
MMR,9
CALCITE 500 + D3 400,9
ATARAX SYRUP 2MG/ML,9
DIANEAL PD 101 CAPD SOLUTION W 1.5% DEXTROSE,9
HALAVEN 2ML SINGLE USE VIAL,9
ORPHENADRINE,9
METHYLDOPA,9
APO-RAMIPRIL,9
CO-TRIMOXAZOLE DS,9
BECONASE,9
DOVOBET,9
MILRINONE INJECTION,9
STAVUDINE = D4T,9
ESBRIET,9
NOVO-PREDNISONE,9
AVANDAMET,9
TAPAZOLE 5MG TABLET,9
SECONAL SODIUM PULVULE 240 0.1GM,9
FLUANXOL,9
ORGAN TRANSPLANT,9
BLOCADREN,9
ARISTOCORT,9
RHOVANE,9
GATIFLOXACIN,9
C.E.S. TABLETS,9
INTERFERON ALPHA,9
TEARS NATURALE,9
FENTANYL CITRATE INJECTION,9
OFLOXACIN,9
OPIOID (S),9
SMALLPOX VACCINE (GLYCERINATED),9
APO-NAPROXEN,9
VITALUX NOS,9
MODULON,9
IODINE,9
CANCIDAS,9
BECLOMETHASONE DIPROPIONATE NAS-SPR 50MCG/AEM,9
ADVAIR 500 DISKUS,9
ALUMINUM HYDROXIDE,9
GLUTAMINE,9
BECLOVENT  -  AEM 50MCG/AEM,9
GAMMAGARD S/D  (IV),9
NOVO VENLAFAXINE XR,9
DEPAKENE,9
GINSENG,9
TAPAZOLE,9
CONCERTA,9
MOXIFLOXACIN HYDROCHLORIDE,8
SYMBICORT 200 TURBUHALER,8
PERTUZUMAB,8
TAMBOCOR,8
ONGLYZA FILM-COATED,8
CHLORTHALIDONE,8
LIORESAL INTRATHECAL 2MG/ML,8
ATGAM,8
DICYCLOMINE HYDROCHLORIDE USP,8
DIGITALIS,8
BACILLUS CALMETTE-GUERIN,8
TEAR-GEL OPHTHALMIC,8
FENTANYL CITRATE,8
HUMULIN R CARTRIDGE,8
POLYETHYLENE GLYCOL,8
LAMISIL TAB 250MG,8
TOBACCO,8
LEUSTATIN 1MG/ML,8
CALCIUM & VITAMIN D3,8
TRIMIPRAMINE,8
PERIDOL,8
SALMETEROL,8
PIPRACIL,8
CEFPROZIL,8
FLORINEF ACETATE 0.1MG,8
FUROSEMIDE INJ USP,8
APRESOLINE,8
LEVOPHED 1.0 MG/ML,8
NOVO-GESIC TAB 325MG,8
SUBOXONE,8
ASPIRIN - TABLETS,8
GLUMETZA,8
PERJETA 14ML VIAL - CONCENTRATE SOL.,8
IRON SUCROSE,8
PIMOZIDE,8
BECLOVENT,8
CRYSTALLOID,8
VENLAFAXINE HCL,8
NILSTAT,8
EBIXA,8
CYTOXAN,8
LESCOL,8
PREMARIN VAGINAL CREAM,8
EPHEDRINE HYDROCHLORIDE,8
CLOPIXOL DEPOT,8
INSULIN TORONTO,8
APO-ATENOL,8
BETNOVATE,8
APO-METRONIDAZOLE,8
RETINOL,8
IMMUNOSUPPRESSIVE MEDICATION(S),8
TALWIN NOS,8
ISOSORBIDE,8
FABRAZYME,8
CEFIZOX,8
CHLORPROPAMIDE,8
LEVODOPA,8
LIBRAX,8
ROBINUL,8
LISTERINE ANTISEPTIC MOUTHWASH,8
INSULIN LENTE,8
ANTIPSYCHOTIC(S),8
UBIDECARENONE,8
MATERNA,8
CEFUROXIME AXETIL,8
VIOKASE,8
TOLBUTAMIDE,8
AMCINONIDE,8
TRUSOPT,8
PILOCARPINE HYDROCHLORIDE,8
SENOKOT                            /00142201/,8
CELSENTRI,8
RATIO-SALBUTAMOL HFA,8
VELCADE SINGLE USE VIAL,8
ORUDIS,8
TIMOPTIC,8
ELIDEL,8
DEMULEN,8
ANAESTHESIA GENERAL,8
SUMATRIPTAN,8
IRON DEXTRAN INJ 100MG/ML,8
MALARONE,8
QUINIDINE SULFATE,8
BENTYLOL,8
SENOKOT TABLETS,8
ONDANSETRON HYDROCHLORIDE,8
SERZONE-5HT2,8
CENTRUM FORTE,8
FLUTAMIDE,8
PONDOCILLIN,8
PEDIAPRED,8
STRATTERA,8
PENICILLIN G SODIUM,8
INSULIN REGULAR HUMAN,8
XYLOCAINE VISCOUS 2%,8
SEASONALE,8
APO-ESOMEPRAZOLE,8
NIASTASE,8
SINEMET CR,8
ALLEGRA,8
TRIAZIDE TAB,8
ETIDRONATE DISODIUM/CALCIUM,8
HALIBUT LIVER OIL,8
MANDOL,8
SAQUINAVIR,8
TOFRANIL,8
HABITROL,8
JANUMET,8
NASACORT,8
ADVIL EXTRA STRENGTH CAPLETS,8
FLUPHENAZINE,8
GAMIMUNE N,8
ARAVA 10MG,8
PREXIGE,8
ZINC SULPHATE,8
BENADRYL (CANADA),8
DOCUSATE SOD CAP 100MG,8
HYCODAN,8
METOLAZONE,8
NOVANTRONE,8
PHYSIONEAL 40 GLUCOSE 1.36% W/V 13.6MG/ML SOLUTION FOR PERITONEAL DIALYSIS FOR PERITONEAL DIALYSIS,8
URSODEOXYCHOLIC ACID,8
ADDERALL XR,8
APO-HYDRO,8
FLUTICASONE PROPIONATE,8
METOPROLOL TARTRATE,8
STATINS,8
CITRICAL,8
ANALGESIC,8
MYCAMINE,8
MAGNESIUM CITRATE,8
RALOXIFENE,8
DRESSINGS (WOUND),8
SILVER SULFADIAZINE,8
OSTOFORTE,8
BIOTIN,8
METROGEL,8
PROCHLORAZINE,7
DIAMICRON MR,7
TYLENOL #4,7
MYCOBUTIN,7
LUPRON,7
EX-LAX,7
CANESTEN 1% TOPICAL CREAM,7
TEGRETOL CR,7
KINERET 100MG PER SYRINGE  SINGLE-USE, PRESERVATIVE-FREE PREFILLED SYRINGES,7
SLOW FE TAB 160MG,7
LANTUS 3ML SOLOSTAR PREFILLED DISPOSABLE PEN,7
NORVIR - CAP 100MG,7
PENNSAID (1.5% W/W DICLOFENAC SODIUM),7
DIAMOX,7
CLORAZEPATE,7
CALCIUM CARBONATE/VITAMIN D3,7
INVEGA,7
DIPHTHERIA PTP ADSORBED,7
HISMANAL,7
AIROMIR,7
SOTACOR,7
GARAMYCIN OPHTHALMIC,7
IMURAN                             /00001501/,7
DIANEAL PD 1.5% DEXTROSE,7
INSULIN NPH HUMAN,7
NOVOQUININE,7
PILOCARPINE HYDROCHLORIDE - LIQ OPH,7
ACIDOPHILUS,7
RAN-RABEPRAZOLE,7
KETODERM CREAM 2%,7
APO-LANSOPRAZOLE,7
VENTOLIN NEBULE(S),7
METHADONE HYDROCHLORIDE,7
SODIUM,7
LENOLTEC W/ CODEINE,7
MINOCIN,7
DERMOVATE,7
PEGINTERFERON ALFA-2B,7
SULFADIAZINE,7
GLUCAGON,7
FILGRASTIM,7
DOCUSATE SODIUM SYRUP USP,7
NATCELL THYMUS GF,7
MAXIDEX,7
PMS-AMLODIPINE,7
CELEBREX 200MG,7
CENTRUM FORTE TABLETS,7
L-TRYPTOPHAN,7
CHARCOAL,7
CHLORAL HYDRATE,7
OVRAL 21 TAB,7
AMIKIN,7
GINKGO BILOBA,7
CALTRATE PLUS,7
COMTAN,7
TENORETIC,7
VALIUM INJ ROCHE 5MG/ML,7
CENTRUM SELECT,7
FLUVASTATIN,7
IFOSFAMIDE FOR INJECTION, USP,7
VOLTAREN EMULGEL,7
NEBCIN,7
HP-PAC,7
ALISKIREN FUMARATE,7
DANTRIUM INTRAVENOUS PWS 20MG/VIAL,7
ELOTUZUMAB,7
MODECATE CONCENTRATE,7
SYMMETREL,7
SALINE NOSE DROPS,7
PSYLLIUM HYDROPHILIC MUCILOID,7
NAROPIN,7
APO-FLUTICASONE,7
CHILDREN'S TYLENOL ACETAMINOPHEN SUS LIQ,7
APO-MEDROXY,7
TIAPROFENIC ACID,7
TORADOL 10MG TABLETS,7
BUSPAR TAB 10MG,7
MS IR,7
LUTEIN,7
PHENYLBUTAZONE,7
COMITRIS,7
FAMPYRA,7
URISPAS TAB 200MG,7
COTAZYM,7
KADIAN CAPSULES,7
EMLA CRM,7
CALCIUM 500 WITH VITAMIN D,7
CASODEX TAB 50MG,7
APO SULFATRIM DS TAB,7
NIFEDIPINE XL,7
BOTOX 50U/50ALLERGAN U VIAL, 100U/100ALLERGAN U VIAL, 200U/200ALLERGAN U VIAL,7
LERITINE,7
CIPRO XL,7
LEVOTHRYROXINE SODIUM,7
ARGATROBAN,7
STERILE H20,7
PRIMAQUINE,7
VYVANSE,7
TAXOL LIQ IV 6MG/ML,7
FELDENE,7
HEPATITIS B IMMUNE GLOBULIN HUMAN,7
APO TRIAZIDE,7
VAXIGRIP,7
REQUIP,7
FRISIUM TABLET 10MG,7
MICARDIS 80MG TAB,7
RISPERDAL CONSTA,7
ERBITUX,7
NOVO-DOCUSATE,7
STREPTOMYCIN FOR INJECTION USP,7
TRILEPTAL,7
EVRA   -(6/0.60),7
EXTAVIA,7
COMBIGAN,7
ACETAMINOPHEN WITH CODEINE AND CAFFEINE,7
SENNA FRUIT,7
FLAX SEED OIL,7
BEROTEC,7
CUPRIMINE,7
MEPRON,7
LACTAID,7
VERAPAMIL SR,7
AMATINE,7
PENLAC,7
DIAMICRON MR 30MG,7
MACROLIDES,7
CARDIZEM SR,7
FLECAINIDE,7
BEVACIZUMAB,7
KWELLADA-P LOTION,7
BLOOD COMPONENT(S),7
PRAMIPEXOLE DIHYDROCHLORIDE,7
PROTYLOL,7
PYRIDIUM,7
HEPARIN LOW MOLECULAR WEIGHT,7
NEOMYCIN,7
APO-METFORMIN,7
FOLINIC ACID,7
NIZORAL CREAM 2%,7
TOBI,7
LEVAMISOLE,7
APO-CLARITHROMYCIN,7
CEPHALOSPORIN,7
CYKLOKAPRON,7
CLARUS,7
NOVOLIN GE 30/70 INJ SUS,7
COLACE CAPSULES 100 MG,7
FINACEA,7
HYDROCORTISONE VALERATE,7
POTASSIUM PHOSPHATES INJECTION, USP,7
PANCRELIPASE,7
DELATESTRYL,7
TOPICAL AGENT(S),7
LEVOTHYROXINE SODIUM,7
MOUTHWASHES,7
DIPYRIDAMOLE,7
COPPER-7,7
SECARIS,7
K LOR GRANULES 20MEQ,7
CRESTOR - 20MG,7
HUMULIN 30/70 (INSULIN HUMAN BIOSYNTH INJ),7
HYDROXYQUINOLINE,7
APO-PEN-VK,7
VINCRISTINE SULFATE,7
NORVASC TAB 10MG,6
ARIPIPRAZOLE,6
LOPROX,6
DIFLUNISAL,6
TYLENOL NO1 FORTE TABLETS WITH CODEINE,6
TARGIN,6
BCG VACCINE,6
ACETAMINOPHEN/CAFFEINE/CODEINE PHOSPHATE,6
HERBAL PILL (S),6
BENEFIBRE,6
SEROQUEL XR,6
ORGARAN INJ.-750ANTI-XAUNIT/AMP1250UNIT/ML,6
BETOPTIC S OPH SUS 0.25%,6
CERUMENEX,6
FML 0.1%,6
MIDAMOR,6
RHOTRAL,6
ENABLEX,6
TOPOTECAN,6
RIFAXIMIN,6
ROBITUSSIN,6
PENICILLAMINE,6
XTANDI,6
ANGIOTENSIN II ANTAGONIST,6
NOVO-QUININE,6
PROPYL-THYRACIL,6
ZOLINZA,6
OMEGA 3,6
TERAZOL 3 VAGINAL OVULES 80MG,6
SENNOSIDES TABLETS,6
APO-GABAPENTIN,6
THIOPENTAL SODIUM,6
APO-SULIN,6
ALTEPLASE (T-PA),6
NOVO-ATENOL,6
SURFAK,6
ISOPTIN SR,6
DIOVAN-HCT 80MG/12.5MG,6
TARO-WARFARIN,6
APO PREDNISONE TAB 5MG,6
DOXORUBICIN HYDROCHLORIDE,6
BEZALIP TAB 200MG,6
FLUOR-A-DAY,6
THIOTEPA,6
BISOPROLOL FUMARATE,6
VIDEX EC,6
CICATRIN POWDER,6
PRO-AAS EC - 80,6
DIA-VITE,6
PROCYTOX,6
LOPERAMIDE HYDROCHLORIDE,6
RYTHMODAN,6
MULTIVITAMIN,6
NOVO-TRAZODONE,6
LUBRICANT OPHTHALMIC,6
EUROFER,6
DIPROSALIC,6
RAN-ZOPICLONE,6
SEREVENT DISKUS (50MCG/DOSE),6
ADCIRCA,6
VEPESID,6
HYPAQUE-M,6
PRAZOSIN,6
ASPIRIN CHILDRENS,6
PENTAMYCETIN ONT 10MG/GM,6
NOVO-TRIMEL DS TAB,6
AVENTYL,6
SANDIMMUNE,6
PHENAZOPYRIDINE HCL,6
ZESTORETIC,6
ISOPTO TEARS,6
OLMESARTAN MEDOXOMIL,6
COUGH MEDICINE,6
TETRACYN CAP 250MG,6
MESTINON,6
CHLORAMBUCIL,6
GAMUNEX SINGLE USE VIALS,6
PARSITAN 50MG,6
DESMOPRESSIN,6
ROBAXIN,6
PHYTONADIONE,6
OCUFLOX - LIQ OPH 0.3%,6
MANDRAX,6
PLANTAGO SEED,6
CYCLOCORT CREAM - 0.1%,6
CHLORAMPHENICOL 1% ONT,6
ECTOSONE,6
CHONDROITIN SULFATE/GLUCOSAMINE,6
PRADAXA KNOWN AS PRADAX,6
TRANEXAMIC ACID,6
LIPITOR 10MG TABLETS,6
NOVO-PANTOPRAZOLE,6
TRIMEBUTINE,6
YELLOW FEVER VACCINE,6
IRINOTECAN,6
NOVOLIN GE TORONTO INJ 100U/ML,6
HUMALOG   (CARTRIDGE/KWIKPEN),6
ORTHO-NOVUM 2 MG,6
VENTOLIN DISKUS,6
THIOGUANINE,6
SINUS RINSE,6
LECITHIN,6
FUCIDIN OINTMENT 2%,6
MICRONOR TABLETS 28-DAY,6
LEVODOPA-CARBIDOPA 100-25,6
PREVNAR 13,6
MONITAN,6
CALCIUM & VITAMIN D TABLETS,6
PERIDEX ORAL RINSE,6
BACITRACIN ZINC&POLYMYXIN B SULF.OINT.USP,6
DIMENHYDRINATE TABLETS,6
MAGIC MOUTHWASH,6
NACL,6
DIURETIC TABLETS,6
BETADERM CRM 0.1%,6
DORNASE ALFA,6
RELPAX,6
ALCOHOL SWABS,6
FOLVITE,6
PAMIDRONATE DISODIUM,6
NOVO-GESIC FORTE TAB 500MG,6
CLOBETASOL,6
INHALER THERAPY,6
NOVO-METHACIN,6
MUSCLE RELAXANTS,6
PULMICORT NEBUAMP,6
FERGON,6
HIZENTRA,6
DOXORUBICIN LIPOSOMAL,6
TEVA-PANTOPRAZOLE,6
DRUG THERAPY NOS,6
APO-LEVOCARB,6
FLUOROMETHOLONE OPHTHALMIC,6
HYDROXOCOBALAMIN INJ 1000MCG/ML,6
VIRAZOLE,6
ICE PACKS,6
LIPIDIL MICRO,6
ATASOL 30 TAB,6
DIANEAL PD 101 CAPD SOLUTION W DEXTROSE,6
ZADITEN,6
ZERIT = D4T,6
NITROUS OXIDE,6
LEUCOMAX,6
CITRO MAG 15GM/300ML,6
STEROID PULSE,6
ATENOL,6
CALCIUM CARBONATE WITH VITAMIN D,6
ATRACURIUM BESYLATE INJECTION,6
IPRATROPIUM/SALBUTAMOL,6
QVAR 100 MCG,6
APO-ACETAMINOPHEN,6
NARATRIPTAN HYDROCHLORIDE,6
CEREZYME,6
BICARBONATE CONCENTRATE D20000,6
CYCLOCORT,6
CHERACOL COUGH SYRUP,6
FORTOVASE ROCHE,6
DANTRIUM,6
EMTRIVA,6
MINERAL OIL,6
ASTHMA MEDICATIONS,6
ESTRACOMB,6
ZOLADEX LA INJ DEPOT 10.8MG,6
DIOVAN 80MG,6
VASELINE ORIGINAL PETROLEUM JELLY,6
HUMULIN N CARTRIDGE,6
THIAZIDES,6
CHILDREN'S MOTRIN SUSPENSION,6
NIPRIDE,6
SORBITOL,6
ERLOTINIB HYDROCHLORIDE,6
PROBENECID,6
DEXTROSE 5% IN 0.9% SODIUM CHLORIDE,6
INOTROPIC SUPPORT,6
CALCIUM & VITAMIN D                /01483701/,6
XAMIOL,6
PROPYLTHIOURACIL,6
PIPORTIL L4,6
NAPROSYN E,6
CORNEA TRANSPLANT,6
APO-AMILZIDE TAB,6
PMS-HYDROCHLOROTHIAZIDE,6
ORAL-B ANTI-CAVITY DENTAL RINSE,6
RATIO-SALBUTAMOL,6
NITRATES,6
