drug,countreact
GEN-MEDROXY,9
MERUVAX,9
BUCKLEY'S DM DECONGESTANT,9
GLUCOSAMINE WITH MSM,9
TOBREX 0.3% OPHTHALMIC SOL,9
MYLAN-OMEPRAZOLE,9
HYDERGINE TABLETS, 1MG,9
SUFENTA INJ 50MCG/ML,9
PROPYL-THYRACIL,9
ATROPINE OPHTHALMIC,9
REGULEX CAP 100MG,9
APO-METHOPRAZINE,9
ADVIL NIGHTTIME LIQUIGELS,9
PURG-ODAN,9
OCTAPLEX (HUMAN PROTHROMBIN COMPLEX),9
QUERCETIN,9
KADCYLA 100MG AND 160MG SINGLE-USE VIALS,9
PARALDEHYDE INJECTION BP,9
RIBAVIRIN/ PEGINTERFERON ALFA-2B,9
NERISONE,9
HERBAL SUPPLEMENT,9
LOCACORTEN VIOFORM EARDROPS,9
TWINJECT AUTO-INJECTOR,9
SCHICK TEST,9
PEG-L-ASPARAGINASE,9
BUSPIRONE-10 - TAB 10MG,9
NOVO-PRANOL,9
TEGOPEN,9
PMS-MELOXICAM,9
CLOZARIL TAB 25MG,9
RATIO-PAROXETINE,9
ORTHO-CEPT TABLETS (28 DAY),9
CEPHALOTHIN SODIUM,9
FACTOR VIII,9
NOVAHISTINE,9
AGRIFLU (INFLUENZA VACCINE, SURFACE ANTIGEN, INACTIVATED) SINGLE DOSE PREFILLED SYRINGE,9
COLESTIPOL,9
AZT = ZIDOVUDINE,9
ALISKIREN FUMARATE,9
CICLOPIROX OLAMINE,9
APO HALOPERIDOL,9
FIORINAL TAB,9
NEURO-TRASENTIN,9
RATIO-CLOBETASOL,9
LUMIGAN RC,9
DIANEAL PD 101 CAPD SOLUTION W 2.5% DEXTROSE,9
VISINE ORIGINAL,9
DIAZOXIDE,9
MYLAN-METFORMIN,9
PMS-QUETIAPINE,9
STRESSTABS NOS,9
CALCIUM MAGNESIUM,9
GRISEOFULVIN,9
TEVA-LEVOCARBIDOPA,9
ALL TRANS RETINOIC ACID,9
MS IR TAB 10MG,9
PRESERVISION LUTEIN,9
DRESSINGS (WOUND),9
HISTAMINE,9
LOTENSIN,9
BENADRYL ELIXIR,9
NOVO-PERIDOL,9
DUOVENT UDV,9
NIFEREX-150 CAPSULES,9
ZOMIG TAB 2.5 MG,9
LANTUS   -(CARTRIDGE),9
DILANTIN-125 SUSPENSION,9
CYPROTERONE,9
TETREX,9
TRAUMEEL (HOMEOPATHIC),9
MARCAINE SPINAL 7.5 MG/ML,9
DIPHENYLHYDANTOIN SODIUM,9
POTASSIUM CHLORIDE ELIXIR,9
FERAHEME FOR I.V. USE ONLY. 510MG/17ML SINGLE USE VIALS,9
ALDURAZYME,9
CHOLOGRAFIN MEGLUMINE INJ. - LIQ IV,9
APO-TERBINAFINE,9
MENACTRA,9
PMS-DICLOFENAC,9
TYLENOL NO1 FORTE TABLETS WITH CODEINE,9
PMS-LITHIUM CARBONATE,9
LASIX                              /00032601/,9
DIFFERIN,9
DIGOXIN INJECTION C.S.D.,9
ATROMID-S,9
TRAVASOL,9
BICILLIN L-A INJECTION SUS 1200000IU/2ML,9
AZILECT,9
NEDOCROMIL,9
QVAR 100 MCG,9
RAMIPRIL/HYDROCHLOROTHIAZIDE,9
TASMAR,9
METHYLCELLULOSE,9
ROBITUSSIN DM,9
MYLAN-HYDROXYCHLOROQUINE,9
METRONIDAZOLE 5 MG/ML INJECTION,9
LENOLTEC W/ CODEINE,9
OVOL,9
DANDELION,9
APO-NITRAZEPAM TABLETS BP,9
NOVO-AMIODARONE,9
SANDOZ ALFUZOSIN,9
BISPHOSPHONATE(S),9
APIDRA,9
TRILEPTAL ORAL SUSPENSION,9
RHINALAR,9
DOMPERIDONE-10,9
PARAFON FORTE,9
CARBOPLATIN INJECTION - LIQ  IV  10MG/ML,9
CARNITOR,9
TILADE,9
PENICILLIN G POTASSIUM,9
NICOTINE POLACRILEX GUM USP,9
APO-FENO-MICRO,9
PMS-ROSUVASTATIN,9
MYLAN-TERBINAFINE,9
CHAMOMILE TEA,9
SIMPONI SINGLE-USE AUTOINJECTOR,9
MIN-OVRAL 28,9
CALCIUM LACTATE,9
DIOVAN 80MG,9
DANTRIUM CAP 25MG,9
ANTIDEPRESSANTS TRICYCLICS,9
APO-MOMETASONE AQUEOUS SUSPENSION. 140 DOSES.,9
NUPERCAINAL,9
HALOTESTIN,9
MODITEN,9
MOLYBDENUM,9
PREMPLUS,9
KENACOMB ONT,9
VIMOVO MODIFIED RELEASE TABLET,9
ROBINUL,9
APO-DOXY,9
ZYPREXA - 5MG,9
ATOMOXETINE HYDROCHLORIDE,9
MARCAINE 5 MG/ML,9
EMLA PATCH,9
HYDROXYQUINOLINE,9
PANADEINE CO,9
NELFINAVIR,9
APO-TAMSULOSIN CR CONTROLLED-RELEASE TABLET,9
SYNTETREX,9
IMATINIB,9
PARAPLATIN-AQ INJ 10MG/ML,9
TAMOFEN,9
MULTIVITAMINS PLUS IRON,9
CLEAR CARE ONE BOTTLE SOLUTION FOR CLEANING AND DISINFECTING,9
FLUDARA INJ PWS 50MG/VIAL,9
L-CARNITINE,9
TICAR,9
BENEFIX,9
NOVO-QUETIAPINE,9
NOVO-RYTHRO,9
ZOMIG RAPIMELT,9
GLUCOSAMINE & CHONDROITIN & MSM,9
CO ATORVASTATIN,9
PMS-RAMIPRIL,9
NOVOLIN GE TORONTO PENFILL INJ LIQ 100U/ML,9
DILTIAZEM HYDROCHLORIDE INJECTION,9
TRAZOREL,9
NOVO-CLONAZEPAM,9
TEVA-QUETIAPINE,9
ALKERAN,9
BOOST,9
APO NAPROXEN TAB 500MG,9
NOVO-MEDRONE,9
RIVA K SR,9
LYDERM,9
TEMPRA CHILDREN'S SYRUP 80MG/5ML,9
VITAMIN B 3,9
SEVORANE AF,9
BEZALIP SR,9
APO-MELOXICAM,9
HAEMOPHILUS B POLYSACCHARIDE VACC.,9
COLD MEDICATIONS,9
SUPREFACT DEPOT,9
APO-PIOGLITAZONE,9
APO AMITRIPTYLINE HCL TAB 10MG,9
SYNAREL,9
DOM-BACLOFEN-TAB 10MG,9
BACILLUS CALMETTE-GUERIN,9
CILEST TAB,9
NOVO-FENOFIBRATE-S,9
SOLU-CORTEF 100 MG ACT-O-VIAL,9
SOMA TABLETS 350MG,9
BUFFERIN,9
RIVA-SENNA,9
MYAMBUTOL,9
ZOLOFT CAP 100MG,9
ATENOLOL AND CHLORTHALIDONE,9
APO-ISMN,9
GAMIMUNE N 10%  (IV),9
CHLOROMYCETIN,9
SUPEUDOL 5,9
LIPIDIL SUPRA 160 MG,9
QUELICIN,9
HEPARIN LOW MOLECULAR WEIGHT,9
DERMA SMOOTHE/FS LIQ 0.01%,9
GEN-FENOFIBRATE MICRO 200MG,9
FLEET ENEMA MINERAL OIL,9
SOMATROPIN,9
GEN-NORTRIPTYLINE,9
DOXIDAN CAPSULES,9
INDOCID P.D.A.,9
LOPROX,9
TAVIST TABLETS 1MG,9
NILSTAT,9
MYLAN-PANTOPRAZOLE,9
SULFATHALADINE,9
CALSAN,9
HYOSCINE BUTYLBROMIDE INJECTION SANDOZ STANDARD,9
APO CARBAMAZEPINE TAB 200MG,9
CARBRITAL,9
THEOPHYLLINE SUSTAINED RELEASED,9
LORATADINE,9
BUCKLEY'S COMPLETE,9
ONE TOUCH TOPICAL ANESTHETIC GEL,9
RIVA-D,9
RATIO-AMLODIPINE,9
NOVO-PRAVASTATIN TABLETS,9
ZYPREXA - 10MG,9
EX-LAX,9
STRESSTABS 600,9
ROSASOL,9
HYDROMORPH CONTIN-CONTROLLED RELEASE CAP - 3MG,9
AVIANE 21,9
PULMICORT SPACER INHALER,9
ANZEMET,9
COMBIVENT INHALATION AEROSOL,9
SYNPHASIC-28 TABLETS,9
IMAP INJ 2MG/ML,9
DOVONEX - CRM 50MCG/GM,9
CORICIDIN TAB,9
CATHETERS URETHRAL,9
VICKS VAPORUB,9
ESTROGENS (ORAL),9
INOTROPIC SUPPORT,9
METHYLPHENIDATE ER-C,9
INSULIN PROTAMINE ZINC,9
LANTUS   (3ML SOLOSTAR PREFILLED DISPOSABLE PEN),9
NOVOLIN GE 20/80 PENFILL  INJ SUS,9
PERITONEAL DIALYSIS SOLUTIONS,9
ELAVIL                             /00002202/,9
DILANTIN INJ 50MG/ML,9
ISOTAMINE,9
SUPRANE 1ML/ML,9
SANDOZ ATORVASTATIN,9
TEVA-OLANZAPINE,9
GELNIQUE FOR TOPICAL ADMINISTRATION ONLY.  1G UNIT DOSE OF 100MG/G PER SACHET. 30 SACHETS.,9
BLOOD COMPONENT(S),9
RETISOL-A,9
LIRUGEN,9
SANDOZ TAMSULOSIN,9
MEMANTINE,9
PAVULON,9
FLUAD (INFLUENZA VACCINE, SURFACE ANTIGEN, INACTIVATED, ADJUVANTED WITH MF59C.1) SINGLE-DOSE GLASS PREFILLED 1ML SYRINGE CONTAINING 1 DOSE OF 0.5ML,9
CAVERJECT,9
CEFAZOLIN SODIUM NOVOPHARM,9
DEXTROSE IN WATER,9
LYCOPENE,9
ACTIFED TABLETS,9
E-PAM,9
FORTOVASE ROCHE,9
EXCEDRIN EXTRA-STRENGTH,9
NIVEA CREAM,9
TPA,9
CALCIUM CARBONATE/ETIDRONATE DISODIUM,9
SALAZOPYRIN EN-TABS 500 MG,9
MINESTRIN 1/20 28,9
VOLTAREN EMULGEL - JOINT PAIN,9
GUANETHIDINE,9
NUBAIN INJECTION,9
SUS-PHRINE,9
KAON,9
VICTRELIS TRIPLE BOCEPREVIR CAPSULE 200 MG, RIBAVIRIN CAPSULE 200MG, PEGINTERFERON ALFA-2B POWDER FOR SOLUTION,9
MYLAN-AMOXICILLIN,9
AMIODARONE HCL,9
CUPRIMINE,9
CYCLOBENZAPRINE HYDROCHLORIDE,8
CEREZYME,8
ADDERALL XR 30MG,8
BEZALIP TAB 200MG,8
CHLORAMBUCIL,8
CHONDROITIN SULFATE/GLUCOSAMINE,8
292 TABLETS,8
DOM-CLONAZEPAM,8
XYLOCAINE 2% JELLY,8
NOVO-METFORMIN TAB 500MG,8
INFANTS' TYLENOL ACETAMINOPHEN SUS DPS,8
GENERAL NUTRIENTS,8
FLUAX,8
INHALATION,8
VIDEX EC,8
CLIKSTAR,8
CEFOTAN,8
PMS-IRBESARTAN-HCTZ,8
AMESEC,8
NICOTINE GUM,8
CRYOPRECIPITATE,8
CERUMENEX,8
APO-PRIMIDONE TAB 125MG,8
TRIFLUOPERAZINE,8
MONISTAT CREAM,8
ALIGN® DIGESTIVE CARE,8
BLOOD THINNER,8
PLACIDYL,8
NOVO-DOMPERIDONE - TAB 10MG,8
HEPARIN SODIUM & 5% DEXTROSE INJECTION LIQ,8
TABT,8
BARBITURATES,8
PMS-DOMPERIDONE,8
AMBISOME FOR INJECTION,8
NICOTINIC ACID,8
CRYSTALLOID,8
NIZORAL CREAM 2%,8
CYLERT,8
APO-KETOROLAC,8
FASTURTEC,8
DAYPRO,8
GARAMYCIN OPH SOLN 3MG/ML,8
FEMHRT 1/5,8
NATURAL HEALTH PRODUCTS,8
ENTERIC COATED DAILY LOW DOSE ASA 81MG,8
GEN-MINOCYCLINE,8
AQUAMEPHYTON,8
HISMANAL TAB 10MG,8
L-ARGININE,8
DEXTROSE 5% INJECTION USP,8
FLUNARIZINE,8
MYLAN-BECLO AQ,8
VITAMIN A & D,8
ORTHO-NOVUM 1/35,8
CEPORAN,8
TETRAHYDROZOLINE HCL OPHTHALMIC,8
FROBEN,8
PMS-TIMOLOL,8
ADRUCIL,8
RECOMBIVAX HB,8
MILK,8
CHILDREN'S TYLENOL ACETAMINOPHEN SUS LIQ,8
APO-METOCLOP TAB 10MG,8
CAMPHOR,8
SANDOZ CYCLOSPORINE,8
BLOOD AND RELATED PRODUCTS,8
APO-TEMAZEPAM,8
DONNATAL,8
LOPINAVIR,8
INDOTEC,8
THROMBOLYTICS,8
TARO-MUPIROCIN,8
PMS-FENTANYL MTX,8
BENEMID TAB 500MG,8
FLUOTHANE ANESTHETIC,8
VITAMIN B,8
CO AZITHROMYCIN,8
MYLAN-FLUOXETINE,8
ELAVIL (CANADA),8
IPRATROPIUM/SALBUTAMOL,8
APO-LITHIUM CARBONATE,8
UROZIDE,8
TRI-CYCLEN TABLETS - 21-DAY,8
AVLOSULFON TAB 100MG,8
B COMPLEX 50,8
OCUVITE,8
SANDOZ MIRTAZAPINE,8
PLAQUENIL                          /00072603/,8
TEVA-VALSARTAN/HCTZ,8
ACET-AM TABLET,8
DEXASONE,8
BEMINAL WITH C FORTIS CAP,8
RIVASTIGMINE,8
STOMACH PILL,8
RATIO-MPA,8
APO-FLECAINIDE,8
BENZYL ALCOHOL,8
PERI-COLACE CAPSULES,8
SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,8
CO OLANZAPINE ODT,8
MYLAN-SERTRALINE,8
FRAGMIN 5000IU(ANTI-XA)/0.2ML,8
ATIVAN SUBLINGUAL TABLETS, 0.5MG,8
CONRAY,8
SYNTHROID - TAB 175MCG,8
A.C.& C TABLETS,8
PAXIL TAB 30MG,8
MERSYNDOL WITH CODEINE,8
SPARINE,8
INFANTS' MOTRIN SUSPENSION DROPS,8
BEE POLLEN,8
CELESTODERM V CRM 0.1%,8
ZOPLICONE (UNK INGREDIENTS),8
FOOD REACTIONS,8
ACTOS (45MG),8
ORUDIS SR-200,8
PMS-RISPERIDONE ODT,8
NOVOLIN GE LENTE INJ SC 100U/ML,8
VITAMINE D,8
NORGESIC TAB,8
MINIRIN,8
PHENTERMINE,8
NAROPIN,8
ANTIPYRETIC(S),8
RESOLVE,8
NUTROPIN AQ,8
MEASLES MUMPS RUBELLA VIRUS VACCINE,8
WINRHO SDF (LIQUID FORMULATION),8
GEMCITABINE INJECTION SINGLE-USE VIALS. 200MG/5.3ML; 1G/26.3ML; 2G/52.6ML. READY-TO-USE,8
CONRAY 400,8
SANDOZ OMEPRAZOLE,8
TRINIPATCH 0.4,8
MS CONTIN SRT 15MG,8
NOVO-LEXIN TAB 500MG,8
THRIVE GUM,8
THYROID (PFIZER),8
TYLENOL EXTRA STRENGTH GELCAPS TAB 500MG,8
RATIO-CIPROFLOXACIN,8
LACTOBACILLUS REUTERI,8
TELZIR,8
ZOSTAVAX II 0.65ML SINGLE-DOSE VIAL. REFRIGERATOR STABLE.,8
CYCLOCORT CRM 0.1%,8
FOSRENOL,8
DILTIAZEM ER,8
HYDROMORPH CONTIN-CONTROLLED RELEASE CAP - 24MG,8
LEVOPHED 1.0 MG/ML,8
NUTRI-FLEX,8
PYRIDOSTIGMINE BROMIDE,8
TEVA-SALBUTAMOL HFA,8
OMEGA 3,8
APO-VALACYCLOVIR,8
TUBOCURARINE CHLORIDE INJ 3MG/ML,8
FLUCONAZOLE INJECTION,8
MYCOBUTIN,8
PMS-METFORMIN,8
FOLINIC ACID,8
RATIO-MELOXICAM,8
TOPICORT,8
UNSPECIFIED TRADITIONAL MEDICINE,8
ATROPINE SULFATE INJECTION USP,8
POLIO VACCINE - ORAL,8
DIOCTYL CALCIUM SULFOSUCCINATE,8
HYDROMORPH CONTIN-CONTROLLED RELEASE CAP - 6MG,8
GALANTAMINE ER,8
TEVA-LANSOPRAZOLE,8
PONDIMIN TAB 20MG,8
APO-NORTRIPTYLINE - CAP 25MG,8
CALTRATE 600 PLUS D - TABLET,8
APO-SALVENT AEM 100MCG,8
PAPAVERINE HYDROCHLORIDE INJECTION USP,8
PMS ERYTHROMYCIN OPHTHALMIC ONT 5MG/GM,8
RIFABUTIN,8
VEPESID INJ 20MG/ML,8
CLARITIN ALLERGY + SINUS EXTRA STRENGTH,8
ZARONTIN,8
SECOBARBITAL SODIUM,8
BENADRYL CREAM 2%,8
ETRAFON,8
CLOTRIMAZOLE CREAM USP 1%,8
MYLAN-MINOCYCLINE,8
TOMUDEX PWS IV 2MG/VIAL,8
CO METFORMIN, 500MG,8
PERITRATE,8
BETAJECT,8
ATRACURIUM BESYLATE INJECTION,8
MINERALS AND FIBRONUTRIENTS,8
TRI-CYCLEN LO        (28 DAY),8
PONTOCAINE,8
NYTOL,8
QUININE - ODAN,8
TEVA-VALSARTAN,8
FLAX SEED OIL,8
PEDIALYTE,8
HISTANTIL,8
THYROID TAB 60MG,8
ALYSENA 28,8
MYCOSTATIN ORAL SUSPENSION 100000IU,8
AMILORIDE HYDROCHLORIDE,8
ECOTRIN,8
CO GABAPENTIN,8
MACA ROOT,8
BETADERM CRM 0.1%,8
CYCLOSPASMOL TABLETS 200MG,8
ANEXATE INJ 0.1MG/ML,8
ANOVLAR,8
VOLTAREN OPHTHA,8
HYDROMORPHONE HYDROCHLORIDE,8
CHLORPROMANYL,8
NUTRITION SUPPLEMENTS,8
SODIUM SULAMYD,8
SANDOZ MORPHINE SR,8
THELIN,8
NOVO-LEVOCARBIDOPA,8
CLEAN & CLEAR CONTINUOUS CONTROL,8
COTAZYM ECS 20,8
ARLIDIN,8
COUMADIN TAB 5MG,8
METHOPRAZINE,8
SENOKOT S,8
ULTIVA,8
TELEBRIX 38 ORAL,8
ZYMAR,8
BENZAMYCIN,8
ROCKSTAR ENERGY DRINK,8
CURARE,8
APO-FLUCONAZOLE,8
LASIX PARENTERAL INJ,8
NOVOCAIN 20 MG/ML,8
FRAXIPARINE,8
CYTADREN TAB 250MG,8
GADOLINIUM,8
AGENERASE,8
SANDOZ LETROZOLE,8
XEOMIN,8
R & C SHAMPOO WITH CONDITIONER,8
COPHYLAC,8
NEPTAZANE,8
RIVA-CITALOPRAM,8
RATIO-ACLAVULANATE,8
VIOFORM + HYDROCORTISONE,8
NOVO-PRAMINE,8
NITRO-DUR 0.2 0.2MG/HOUR (RATED RELEASE IN VIVO),8
UNKNOWN,8
PERIDEX ORAL RINSE,8
ATENOLOL-50 TAB 50MG,8
MICROLAX MICRO ENEMA,8
PROPANTHELINE BROMIDE,8
APO-LEVOCARB CR CONTROLLED-RELEASE TABLETS,8
SULFACETAMIDE SODIUM,8
TEVA-IRBESARTAN/HCTZ,8
VALPROATE SODIUM,8
BLACK COHOSH,8
217 TABLETS,8
CICATRIN POWDER,8
VELCADE SINGLE USE VIAL,8
ALLERDRYL,8
RIOPAN,8
NEURAGEN RL,8
ARAVA 20 MG,8
ZINC OXIDE CREAM,8
PMS-LACTULOSE SYR 667MG/ML,8
VISANNE,8
CELESTONE SOLUSPAN INJECTABLE,8
ZOSTRIX CREAM 0.025%,8
NOVO-TERAZOSIN,8
ROFERON-A,8
CYCLOGYL OPH DPS 1%,8
ANAPROX DS TAB 550MG,8
SILICA GEL,8
BETNOVATE-N OINTMENT,8
TRANYLCYPROMINE,8
AGRYLIN,8
HYDROXYQUINE,8
RENO-M-60,8
MODUCARE,8
SANDOZ FINASTERIDE,8
PYRIDOXINE HYDROCHLORIDE,8
ALKA BUTAZOLIDIN,8
CIPRALEX                           /01588501/,8
IMMUCYST,8
NEUTROGENA OIL-FREE ACNE WASH,8
DEXTRAN,8
PEGASYS RBV PRE-FILLED SYRINGES (PEGASYS),8
FLUNISOLIDE NASAL SPRAY,8
ZINCOFAX,8
VITAMIN A ACID,8
METROCREAM - CRM 0.75%,8
ATASOL FORTE TAB 500MG,8
PMS-SENNOSIDES TAB 8.6MG,8
RUB A535 (ANTIPHLOGISTINE),8
HYDRASENSE,8
CHLOROTHIAZIDE,8
MAXALT RPD,8
ALFALFA,8
QUIBRON,8
FIBYRAX  -  TABLET,8
LIVER TRANSPLANT,8
YERVOY FOR I.V. INFUSION ONLY. 50MG/10ML AND 200MG/40 ML SINGLE USE VIALS.,8
VERAPAMIL,8
MULTAQ FILM-COATED TABLETS,8
COUMADIN TAB 2.5MG,8
TECFIDERA,8
AMCINONIDE,8
ETHRANE LIQ INH,8
ACITRETIN,8
PMS-METOCLOPRAMIDE,8
ACTONEL DR,8
CERC,8
APO-INDOMETHACIN,8
CHILDREN'S ADVIL,8
ADVIL GEL-CAPLET,8
SALINE NOSE DROPS,8
DBI-TD,8
SODIUM,8
BLOOD PRESSURE,8
HEMCORT HC,8
HEPARIN - LEO,8
MEFLOQUINE HYDROCHLORIDE,8
EPREX STERILE SOLUTION 40000IU/ML,8
GEN-NIFEDIPINE EXTENDED RELEASE,8
LOPRESOR 50MG,8
NEUTROGENA ULTRA SHEER DRY-TOUCH SUNSCREEN SPF 85,8
ARGATROBAN,8
PEGINTERFERON ALFA-2B,8
LUPRON DEPOT (4 MONTH SLOW RELEASE) 30MG/VIAL,8
ASAPHEN  TAB  80MG,8
AMMONIUM CHLORIDE,8
ULTRAVIST 300 IOPROMIDE INJECTION LIQ IV 62%,8
REACTINE 20MG TABLET,7
PMS-VALPROIC ACID,7
D-FORTE,7
ELTOR 120,7
SUNSCREEN,7
ISOPTO CARPINE OPHTHALMIC,7
PRUNE JUICE,7
LIDOCAINE WITH EPINEPHRINE,7
MDMA,7
HEART MEDICATION(S),7
SODIUM FLUORIDE,7
PITRESSIN INJ 10 UNIT/0.5ML,7
K10,7
HEPARIN LOCK FLUSH SOLUTION INJECTION USP,7
TRISULFAMINIC (PPA),7
KOGENATE FS,7
THYROGEN,7
SEDATIVES,7
ETHINYL ESTRADIOL,7
CLOPIXOL DEPOT 200MG/ML,7
FML 0.1%,7
METOPROLOL SUCCINATE,7
MYLAN-INDAPAMIDE,7
ADALAT XL - SRT 60MG,7
UNIVERA,7
CYTOGAM,7
TRANSDERMAL NICOTINE PATCH 21MG/DAY,7
APO-LOSARTAN,7
CODEINE CONTIN 100MG CONTROLLED RELEASE TAB,7
DIOVAN 160MG,7
AGGRASTAT,7
POMEGRANATE,7
MAXIDEX SUS 0.1%,7
ENGERIX B INJ SUS 20MCG/ML,7
NOVO-CILAZAPRIL,7
LIPIODOL ULTRA FLUIDE 38%,7
SANDOZ LISINOPRIL HCT,7
B100 COMPLEX,7
DESVENLAFAXINE SUCCINATE,7
PREVEX HC CREAM 1%,7
KIDNEY TRANSPLANT,7
LOSEC CAPSULES 20MG,7
METHAMPHETAMINE,7
CEFOTAXIME SODIUM,7
CELESTONE,7
ACTH INJ 40 UNIT/ML,7
CELSENTRI,7
APO-DOXEPIN,7
DICLOFENAC POTASSIUM,7
NITOMAN,7
NOVO-TEMAZEPAM,7
ROFACT,7
MYLAN-LANSOPRAZOLE,7
RATIO-TECNAL C 1/2,7
MYLAN-PIOGLITAZONE,7
ATASOL 15 TAB,7
GLYCON,7
TESTIM 1%,7
ANAPROX 275MG TABLETS,7
RYNACROM SOLUTION 2%,7
OTRIVIN COLD AND ALLERGY DECONGESTANT NASAL SPRAY,7
PHAZYME,7
ISAGENIX CLEANSE FOR LIFE,7
POLIO VACCINE,7
HYDROMORPH CONTIN-CONTROLLED RELEASE CAP - 30MG,7
CODEINE PHOSPHATE 60 MG.,7
NU-COTRIMOX-DS TAB 800/160MG,7
CALCIUM SANDOZ FORTE 500MG,7
WATER PILLS,7
MIVACURIUM CHLORIDE,7
MODITEN ENANTHATE INJ 25MG/ML,7
DITROPAN TABLETS 5MG,7
APO-PROPAFENONE,7
PILOCARPINE HYDROCHLORIDE 4% - LIQ OPH,7
CONRAY NOS,7
VELOSEF,7
RAN-CIPROFLOXACIN,7
INHALERS,7
METHAZOLAMIDE,7
INOTROPIC DRUGS,7
APO-DOXY CAP 100MG,7
ROBITUSSIN TOTAL COUGH, COLD & FLU,7
PEPCID AC,7
VITAMIN B-2,7
CYCLOPENTOLATE HYDROCHLORIDE,7
APO-LACTULOSE,7
CHERACOL COUGH SYRUP,7
DIMETANE TAB 4MG,7
FUROSIDE,7
ADVIL EXTRA STRENGTH,7
NAOLIBAO,7
CHLOR-TRIPOLON DECONGESTANT SYRUP,7
HALDOL INJECTION 5MG/ML,7
GARASONE,7
PHYSIONEAL 40 GLUCOSE 1.36% W/V 13.6MG/ML SOLUTION FOR PERITONEAL DIALYSIS,7
HYPAQUE-M 60%,7
ERGAMISOL TAB 50MG,7
NOVO-GLICLAZIDE TAB 80MG,7
OMEGA-3,7
PMS-BACLOFEN,7
APO-ALLOPURINOL,7
RIVA ALENDRONATE,7
COUMADIN TAB 1MG,7
NICORETTE LOZENGE,7
DIBUCAINE ONT 1%,7
PROCTOSONE,7
SEPTRA PEDIATRIC SUSPENSION,7
E-MYCIN,7
ROCALTROL CAP 0.25MCG,7
UNIDET,7
PMS-RAMIPRIL-HCTZ,7
EXCEDRIN,7
LAXATIVE,7
PETROLATUM,7
ISDN,7
NORVIR - CAP 100MG,7
ANUGESIC-HC OINTMENT,7
TRIATEC,7
TRIDESILON,7
APO-RALOXIFENE,7
SANDOZ IRBESARTAN HCT,7
DOCETAXEL FOR INJECTION 20MG/2ML SINGLE-USE VIAL, 80MG/8ML MULTIDOSE VIAL, 160MG/16ML MULTIDOSE VIAL,7
NEOCITRAN NOS,7
FISH OIL 600 EPA/300 DHA,7
CARBOLITH CAP 300MG,7
APO NITROFURANTOIN,7
ERGOMETRINE,7
KEPIVANCE,7
ACCUPRIL TAB 10MG,7
GENTEAL,7
OPTI-FREE REPLENISH MULTI-PURPOSE DISINFECTING SOLUTION,7
TICLOPIDINE,7
APO-CILAZAPRIL/HCTZ,7
GLUCOCORTICOIDS,7
ECSTASY,7
ANCOTIL,7
PMS-VALACYCLOVIR,7
LEUCOMAX,7
NORFLEX TAB 100MG,7
GREEN TEA EXTRACT (NATURAL FACTORS),7
CHLORALOL,7
EMOLLIENT(S),7
NOVAMOXIN CAP 500MG,7
POLYTOPIC ONT,7
RENOVIST,7
MOBIFLEX TAB 20MG,7
WINRHO,7
DEFEROXAMINE MESYLATE FOR INJECTION,7
X-PREP,7
PANCREATIC ENZYMES,7
ILETIN INSULIN REGULAR 100UNIT/ML,7
TRINALIN REPETABS,7
APO-THIORIDAZINE,7
BOSENTAN,7
FIVENT INHALER,7
SANDOZ-CARBAMAZEPINE CR,7
ESSENTIAL FATTY ACIDS,7
MULTIVITAMIN AND MINERAL,7
ARGININE,7
KWELLADA-P CREME RINSE,7
VINORELBINE TARTRATE,7
TELEPAQUE TAB,7
ASPIRIN ENTERIC COATED CAPLET 325MG,7
VITAMIN B3,7
CERUBIDINE 20MG/VIAL,7
ROVAMYCINE,7
APO-K 600MG,7
FU FANG ZAOREN JIAONANG,7
PROSTIN E2,7
VALACICLOVIR,7
GD-AMLODIPINE/ATORVASTATIN,7
HEART PILL,7
ALIGN® BALANCING DEFENSE,7
TEVA-TELMISARTAN HCTZ,7
APO-TICLOPIDINE TABLETS,7
PLASMA EXCHANGE,7
CARBOCAINE,7
RADIO-THERAPY,7
LOCACORTEN VIOFORM,7
TUBARINE,7
RAN-PRAVASTATIN,7
LOPROX CREAM,7
PMS-CLONAZEPAM TAB 0.5MG,7
TYLENOL #4,7
KYOLIC GARLIC,7
MURO 128,7
TIAMOL CREAM 0.05%,7
NOVO-PROFEN,7
NOVO-RANIDINE TAB 150MG,7
NOVO-SIMVASTATIN,7
FORADIL DRY POWDER CAPSULES FOR INHALATION,7
CO LEVETIRACETAM,7
ELAPRASE,7
RUTOSIDE,7
HYDROCHLOROTHIAZIDE TAB 25MG,7
MAGNEVIST,7
BETNOVATE PREPARATIONS,7
FUROSEMIDE 20 TAB,7
APO-LOVASTATIN,7
TRETINOIN,7
DIPHENHYDRAMINE HYDROCHLORIDE 50 MG CAPSULES,7
COLESTID TABLETS 1 G,7
POTASSIUM (SANDOZ),7
PILOCARPINE HYDROCHLORIDE 2% - LIQ OPH,7
ALESSE 21 TABLETS,7
DEHYDROEPIANDROSTERONE,7
DEPO-MEDROL WITH LIDOCAINE,7
APO METOPROLOL (TYPE L) TAB 50MG,7
BOTOX COSMETIC ONABOTULINUMTOXINA,7
INAPSINE,7
ESTRADERM-50,7
DRIXORAL ND LONG ACTING TAB,7
ZINC SULPHATE,7
TEGRETOL - SUS 100MG/5ML,7
STEROID PULSE,7
