drug,countreact
VOLTAREN SR,10
NOVO-LEXIN,10
MULTAQ,10
TAMIFLU CAPSULE 75MG,10
GLAXAL BASE CRM,10
GRANISETRON,10
MELATONIN,10
MIRENA,10
MODECATE CONCENTRATE,10
CHLOR-TRIPOLON,10
NABILONE,10
THALIDOMIDE,10
MEZAVANT,10
ROBAXACET,10
NOVOLIN GE TORONTO INJ 100U/ML,10
NUTRINEAL PD4,10
SILDENAFIL,10
ATENOLOL,10
DOCUSATE CALCIUM,10
FLOVENT HFA,10
ACCUTANE ROCHE,10
BECLOVENT  -  AEM 50MCG/AEM,10
PRENATAL MULTIPLE VITAMIN,10
PENICILLIN G,10
SALAZOPYRIN,10
CHLORPROPAMIDE,10
GLUCAGON,10
CLOTRIMAZOLE,10
NARDIL,10
ANTI-INFLAMMATORY AGENTS,10
HISMANAL TAB 10MG,10
THIAMINE,10
COSOPT  -(2%/0.5% OPH DPS),10
PANTO IV,10
LUPRON,10
APO-AMILZIDE TAB,10
EFFIENT,10
RIVASA 80MG - TAB,10
TRENTAL,10
PETHIDINE INJECTION B.P.,10
LOXAPAC,10
ZOLEDRONIC ACID,10
TERBUTALINE,10
FELDENE,10
THIOPENTONE SODIUM,10
MONITAN,10
VITAMIN D3,10
GAMMAGARD S/D  (IV),10
PROPOXYPHENE,10
OCTAPLEX (HUMAN PROTHROMBIN COMPLEX),10
THROMBOLYTICS,10
CEFTIN,10
PANCURONIUM,10
NORVIR,10
EMPRACET-30,10
SEPTRA INJECTION,10
SINEMET CR 100/25,10
BECONASE,10
PRIMIDONE,10
TRIDURAL,10
GINKGO BILOBA,10
NOVOLIN 30/70,10
SERC,10
VASOPRESSIN INJECTION, USP,10
COMPLETE 7-DAY CLEANSE,10
VENOFER,9
PALAFER,9
LERITINE,9
FLUPHENAZINE,9
NOVO-ATENOL,9
SANDIMMUNE NEORAL,9
INSULIN 30/70,9
ZUCLOPENTHIXOL,9
OGEN,9
TISSUE PLASMINOGEN ACTIVATOR,9
ISOPROTERENOL HCL,9
HABITROL,9
HALOTHANE,9
CALCIUM & MAGNESIUM,9
ASTEMIZOLE TAB 10MG,9
ANDRIOL CAP 40MG,9
HYDROMORPHONE HYDROCHLORIDE INJECTION USP,9
LOSARTAN/HCTZ,9
ZINECARD,9
PIOGLITAZONE,9
DIOVAN-HCT 160MG/12.5MG,9
THALOMID,9
RENAGEL,9
PONDERAL PACAPS 60MG,9
DYRENIUM,9
VANCERIL AEM 50MCG,9
COLD-FX,9
SINEMET CR,9
KETOPROFEN,9
MINOXIDIL,9
DAPSONE,9
TRIAMCINOLONE,9
SALMON OIL,9
DIAZEMULS,9
ASPIRIN - TABLETS,9
AXID,9
CRESTOR - 10MG,9
ECHINACEA,9
WATER PILL,9
LIORESAL TAB 10MG,9
ANGIOTENSIN II ANTAGONIST,9
MEROPENEM,9
RESPIRATORY SUPPORT,9
TOFRANIL,9
LEVETIRACETAM,9
WELLBUTRIN XL,9
TRIQUILAR 28,9
MULTIVITAMINS WITH MINERALS,9
CLINORIL,9
ANAESTHESIA GENERAL,9
KINERET,9
VITAMIN B COMPLEX WITH C,9
ALPHAGAN,9
DIABETES MEDICATIONS,9
DICLECTIN,9
PONDERAL,9
NIZORAL,9
BECLOMETHASONE DIPROPIONATE NAS-SPR 50MCG/AEM,9
PATANOL OPHTHALMIC SOLUTION,9
ELOCOM,9
NOVO-GESIC,9
PROSTIN F2A,9
ZYPREXA - 10MG,9
MEDROXYPROGESTERONE ACETATE,9
APO K TAB 600MG,9
SALMETEROL,9
CIPRALEX   -10MG,9
ANTIARRHYTHMIC AGENTS CLASS I & III,9
TINZAPARIN,9
TPA,9
CESAMET,9
INSULIN REGULAR HUMAN,9
REMERON RD,9
DOXEPIN,9
HYPAQUE SODIUM,9
INH,9
XYREM,9
DIANE-35,9
DIBENZYLINE,9
ARIXTRA,9
TETRACAINE,9
NICORETTE GUM,9
FLAXSEED,9
SABIN,9
MUPIROCIN,9
INSULIN ISOPHANE,9
NIZATIDINE,9
FORMOTEROL FOR INHALATION,9
TRANDATE,9
AGRIFLU,9
DEPO-MEDROL,9
SANDOSTATIN LAR 10MG,9
ZOMETA,9
RATIO-DOMPERIDONE,9
ANALGESIC,9
HYDROXYUREA,9
SUPEUDOL,9
NOVO-SPIROTON,9
LUMIGAN,9
ZERIT = D4T,9
PHOSPHORUS,9
MACRODANTIN,9
DIANEAL PD4 CAPD SOLUTION WITH DEXTROSE AND CALCIUM,9
COMBIVENT UDV,9
COVERA-HS,9
POTASSIUM PHOSPHATES INJECTION, USP,9
PROPYLTHIOURACIL,9
XYLOCAINE VISCOUS 2%,9
SANDOZ BISOPROLOL,9
PIROXICAM,9
DIDROCAL,9
BEER,8
CIPRO XL,8
PLACEBO,8
LEVITRA,8
RIVASA FC,8
I.V. SOLUTIONS,8
CLOBAZAM,8
DIOVAN 80MG TABLETS,8
ANXIOLYTIC AGENTS,8
RESUSCITATION MEDS,8
PREZISTA,8
GAMMAGARD LIQUID,8
BICALUTAMIDE,8
DEXTROMETHORPHAN,8
AROMASIN,8
AMIODARONE HCL,8
RATIO-MORPHINE SR,8
FERROUS FUMARATE TABLET USP,8
SOLIRIS,8
REPLAGAL,8
NORFLOXACIN,8
PROMETRIUM,8
TRIMETHOPRIM-SULFAMETHOXAZOLE,8
LOPID,8
LUDIOMIL,8
INSULIN NPH HUMAN,8
CALCIA,8
ANECTINE,8
ATROPINE SULFATE,8
GANCICLOVIR,8
QUELICIN,8
PICO-SALAX,8
NUVARING,8
RANITIDINE INJECTION USP,8
DILTIAZEM HYDROCHLORIDE INJECTION,8
ANUSOL,8
METHYLPREDNISOLONE SODIUM SUCCINATE,8
RHINOCORT,8
SUBLIMAZE INJ 50MCG/ML,8
FUCIDIN OINTMENT 2%,8
PENICILLIN NOS,8
IMMUNE SERUM GLOBULIN (HUMAN),8
SYMBICORT 200 TURBUHALER,8
DERMABASE,8
LORATADINE TABLETS 10MG,8
DEXTROSE 5% INJECTION USP,8
NEVIRAPINE,8
RENOGRAFIN-60 - LIQ IV,8
CRESTOR - 5MG,8
RINGER'S INJECTION USP,8
HYPAQUE-M,8
PERI-COLACE CAPSULES,8
DETROL LA,8
ALL OTHER THERAPEUTIC PRODUCTS,8
AMOXICILLIN/CLAVULANATE,8
DIOVAN 80MG,8
FIORINAL,8
BACTRIM,8
CYANOCOBALAMIN TANNIN COMPLEX,8
MINERALS,8
SULFAMETHOXAZOLE TAB 500MG,8
PHENOBARBITONE,8
ERYTHROMYCIN LACTOBIONATE,8
NIASPAN,8
HEXABRIX,8
RHOXAL-BISOPROLOL,8
CYTOSAR,8
PROCAN SR,8
TRAVATAN Z,8
PENTAMIDINE ISETHIONATE INJ 300MG/VIAL BP,8
AGRYLIN,8
NEULASTA,8
REQUIP,8
APO-ACETAMINOPHEN,8
RIBAVIRIN,8
APO-DILTIAZ,8
VOLIBRIS,8
NOVO-GESIC TAB 325MG,8
ROUGIER MAGNESIUM,8
TAPAZOLE 5MG TABLET,8
APO-SALVENT,8
PHENYLBUTAZONE,8
QVAR,8
BUSPAR TAB 10MG,8
EVENING PRIMROSE OIL,8
RATIO-EMTEC-30,8
COMBIVIR,8
CARBOCAL D 400,8
PRONESTYL-SR TAB 500MG,8
ZOLADEX,8
BUSPIRONE-10 - TAB 10MG,8
VAPONEFRIN,8
CALCIUM SANDOZ SYR,8
FAT EMULSIONS,8
SODIUM AUROTHIOMALATE INJECTION BP,8
DOPAMINE HYDROCHLORIDE,8
DURALITH TAB 300MG,8
GARDASIL,8
BRETYLIUM TOSYLATE INJ 50MG/ML,8
DEXTROSE IN WATER,8
ALUMINUM HYDROXIDE,8
EURO-FER,8
RATIO-CLINDAMYCIN,8
NELFINAVIR,8
FINASTERIDE,8
NIMBEX,8
CORTISONE ACETATE,8
DAXAS FILM-COATED TABLETS,8
LIPIDIL MICRO,8
GAMMA GLOBULIN,8
CHLOROQUINE PHOSPHATE,8
SALINE INJECTION 0.9% USP,8
YAZ,8
ALPHA-GLIBENCLAMIDE,8
APO-VERAP,8
ISOVUE,8
FEMARA 2.5MG,8
MEPERIDINE HCL,8
ANTITHYMOCYTE IMMUNEGLOBULIN,8
VINORELBINE TARTRATE FOR INJECTION,8
PRANDASE,8
HYDROCORTISONE ACETATE CREAM USP,8
HYPNOTICS,8
PENTAMIDINE ISETHIONATE,8
MORPHINE SULFATE INJECTION USP,8
TUINAL,8
DIABINESE,8
CODEINE PHOSPHATE,8
MEDROXYPROGESTERONE,8
FIRMAGON,8
FLEET PHOSPHO-SODA ORAL LAXATIVE,8
LAMISIL TAB 250MG,8
SUSTIVA,8
APO-METFORMIN,8
ALTACE HCT,8
NAVELBINE,8
ANANDRON,8
VEPESID,8
ANTURAN,8
OS-CAL,8
CENTRUM SELECT,8
DEXEDRINE,8
ZIAGEN,8
CORTEF,7
CATHETERIZATION CARDIAC,7
NOLVADEX,7
VITAMINE D,7
SULINDAC,7
PENICILLIN V,7
DELTASONE,7
APO-METOCLOP,7
MUCOMYST,7
EPREX STERILE SOLUTION 40000IU/ML,7
DEXILANT,7
LUPRON DEPOT (4 MONTH SLOW RELEASE) 30MG/VIAL,7
NOVOLIN GE 20/80 PENFILL  INJ SUS,7
ZOLADEX LA INJ DEPOT 10.8MG,7
ETODOLAC,7
MAGNESIUM-ALUMINIUM,7
GOLYTELY GI LAVAGE SOLUTION,7
NASACORT AQ,7
COMTAN,7
RENOGRAFIN-76 - LIQ IV,7
PROBIOTIC,7
ADDERALL XR,7
LUTEIN,7
ARLIDIN,7
SEVORANE AF,7
ASENDIN,7
DIMENHYDRINATE TABLETS,7
REGLAN,7
L-ASPARAGINASE,7
FLAXSEED OIL,7
CEFPROZIL,7
PEGASYS,7
CLOBETASOL CREAM 0.05%,7
APO-WARFARIN,7
AMPHOJEL,7
NIPRIDE,7
VITAMIN B1,7
FLUVIRAL,7
EUCERIN LOTION 10% D'UREE,7
UREMOL,7
SEROQUEL XR,7
ISUPREL MISTOMETER AEM 0.25%,7
TEVA-METHYLPHENIDATE ER-C,7
LEVOMEPROMAZINE,7
BEROTEC,7
TRIDIL INJECTION 5MG/ML,7
INTRA-AORTIC BALLOON PUMPS,7
GLUCOBAY,7
MD-76,7
STIVARGA,7
PARLODEL,7
VITAMIN(S) & MINERAL(S),7
APO-DOMPERIDONE - TAB 10MG,7
GARAMYCIN,7
PERCODAN,7
PSYLLIUM                           /01328801/,7
PHENERGAN,7
MANNITOL 20%,7
CALCITE D-500,7
DIPHENHYDRAMINE HYDROCHLORIDE INJECTION USP,7
RED BULL ENERGY DRINK,7
FERAHEME FOR I.V. USE ONLY. 510MG/17ML SINGLE USE VIALS,7
LIDOCAINE WITH EPINEPHRINE,7
MOOD STABILIZER,7
XYLOCAINE 2%,7
DIANEAL PD,7
RISEDRONATE,7
VITAMIN D + CALCIUM DIETARY SUPPLEMENT,7
FORANE,7
ADVAGRAF,7
MUSCLE RELAXANTS,7
ESTRACOMB,7
MALARONE,7
ISOPTIN INJ 2.5MG/ML,7
SLOW K,7
DOCETAXEL,7
ORUDIS,7
TRANEXAMIC ACID,7
SANSERT,7
C.E.S. TABLETS,7
COLD MEDICATIONS,7
COMBIVENT INHALATION AEROSOL,7
ATROPINE SULFATE INJECTION USP,7
LACTAID,7
CASODEX TAB 50MG,7
TIMOPTIC-XE,7
APO-ATORVASTATIN,7
PANCURONIUM BROMIDE,7
BIPHENTIN,7
ALDARA 5% CREAM,7
INOTROPIC DRUGS,7
BRIMONIDINE OPHTHALMIC,7
PHYTONADIONE,7
ZYPREXA INTRAMUSCULAR,7
APO BENZTROPINE MESYLATE TAB 2MG,7
APO-DIVALPROEX,7
ZIDOVUDINE,7
SECONAL SODIUM PULVULE 240 0.1GM,7
IRON SUPPLEMENT,7
NALOXONE,7
EVRA   -(6/0.75),7
VALIUM INJ ROCHE 5MG/ML,7
MEGESTROL,7
HEPARIN (PORCINE),7
POLYSPORIN,7
REVATIO,7
NOROXIN,7
TRANYLCYPROMINE,7
SULFADIAZINE,7
ENSURE,7
APO-PROPAFENONE,7
TARO-WARFARIN,7
AMERGE,7
VENTOLIN                           /00139501/,7
METFORMIN HYDROCHLORIDE,7
HYDROCODONE BITARTRATE,7
TRASTUZUMAB,7
EMLA CRM,7
ADRUCIL,7
PROPINE LIQ 0.1%,7
PROSTIGMIN,7
INVEGA SUSTENNA PRE-FILLED SYRINGE,7
N-ACETYLCYSTEINE,7
SENSIPAR,7
ANDROCUR,7
FLECAINIDE,7
RESVERATROL,7
TIMOLOL MALEATE,7
NORFLEX,7
APO-DIAZEPAM,7
DALTEPARIN SODIUM,7
FUSIDIC ACID,7
AMICAR,7
RATIO-MPA,7
OVOL,7
ELDEPRYL TAB 5MG,7
CONTRAST MEDIA,7
DOCUSATE SOD CAP 100MG,7
METHOPRAZINE,7
HYGROTON 50MG,7
NOVO-RANIDINE,7
TALWIN 30 MG/ML,7
PILOCARPINE,7
NU-TRIAZIDE TAB 50 MG/25 MG,7
CRESTOR - 20MG,6
DURAGESIC MAT,6
HYZAAR DS 100/25 MG,6
APO-FERROUS GLUCONATE,6
TRIFLUOPERAZINE,6
INFUFER,6
ALENDRONATE SODIUM,6
CITRO MAG 15GM/300ML,6
CLINDAMYCIN INJECTION, USP,6
PMS-ATENOLOL,6
ANABOLIC STEROID,6
NEXAVAR,6
FERGON,6
REVIA,6
BETAXOLOL,6
DEMEROL 50 MG/ML   -(NOT PART OF PRODUCT NAME, MULTIPLE DOSE WITH METACRESOL AS PRESERVATIVE),6
DESFERAL,6
ERYTHROMYCIN ESTOLATE,6
TENORETIC,6
CLOZARIL TAB 25MG,6
COGENTIN TAB 2MG,6
JANUMET,6
HEMABATE,6
AVANDAMET,6
REOPRO,6
OXYBUTYN - 5MG,6
LEVODOPA,6
MODECATE INJ 25MG/ML,6
EMO CORT,6
IMIPENEM/CILASTATIN,6
CHOLINE THEOPHYLLINATE,6
TAMSULOSIN CR,6
PULMICORT INHALER,6
PHOSPHATE,6
GRAPEFRUIT,6
JECTOFER 50 MG/ML,6
ANDROGEL,6
VELCADE SINGLE USE VIAL,6
DOSTINEX,6
VICTRELIS,6
ACCURETIC,6
MINITRAN,6
DANTRIUM,6
ZOMIG,6
ZYPREXA - 5MG,6
VALGANCICLOVIR,6
OS CAL TAB,6
APO ALLOPURINOL,6
NITROGEN LIQUID 99%,6
HYDREA CAP 500MG,6
RIBOFLAVIN,6
BENADRYL INJ. 50MG/ML,6
HYDROXYCHLOROQUINE SULFATE,6
VITAMIN K1,6
SUFENTANIL CITRATE INJECTION USP,6
PROCTOSEDYL,6
FUCIDIN CREAM 2%,6
NOVO-METHACIN,6
LIVOSTIN EYE DROPS,6
APO-METHOPRAZINE,6
TALWIN,6
NEBCIN,6
DIPHENHYDRAMINE HCL INJ USP 50MG/ML,6
CALTRATE®,6
FLAMAZINE CRM 1%,6
TIOTROPIUM BROMIDE,6
CEFIZOX,6
CEFUROXIME AXETIL,6
APO-BISOPROLOL,6
FLUPENTIXOL,6
MMR II,6
LIDOCAINE HCL INJECTION USP,6
SUPRAX,6
BLOOD PRESSURE,6
ZINACEF,6
PILOCARPINE HYDROCHLORIDE - LIQ OPH,6
OFLOXACIN,6
ASAPHEN E.C.,6
NEFAZODONE,6
REDUX,6
VENTODISK,6
DOLOBID,6
NORPACE,6
PRISTIQ,6
EMEND,6
GAMIMUNE N,6
APO-OXAZEPAM,6
PETROLATUM,6
BREVIBLOC INJECTION 10MG/ML,6
TYLENOL WITH CODEINE NO. 4 - TAB,6
CLOZARIL TAB 100MG,6
SENOKOT S TAB,6
SINUTAB REG STRENGTH TAB,6
ANTIEMETICS,6
AVAMYS,6
VENTOLIN DISKUS,6
RHOVANE,6
PREGABALIN,6
TOLBUTAMIDE TAB 500MG,6
IMFERON,6
NOVO-NAPROX,6
DEPAKENE,6
TAURINE,6
NAPROXEN SODIUM,6
VAGIFEM,6
RATIO-DILTIAZEM CD,6
COLACE CAPSULES 100 MG,6
ASTHMA MEDICATIONS,6
BACTRIM ROCHE TAB,6
SUDAFED,6
WHOLE BLOOD,6
TRIAZIDE,6
TRIMETHOPRIM,6
APO-NADOL,6
ERGOMETRINE,6
TYLENOL NO1 FORTE TABLETS WITH CODEINE,6
CLODRONATE,6
TENSILON,6
HEPTAVAX B,6
HORMONE REPLACEMENT THERAPY,6
DOPACARD,6
STAVUDINE = D4T,6
EFALEX FOCUS,6
DANTRIUM INTRAVENOUS PWS 20MG/VIAL,6
BETOPTIC LIQ,6
LIPITOR 20MG TABLETS,6
GATIFLOXACIN,6
NOVO-SPIROZINE,6
TUSSIONEX,6
PULMOZYME 1MG/ML,6
NOVOQUININE,6
DIAMICRON MR,6
MAGNESIUM HYDROXIDE,6
IRON DEXTRAN INJ 100MG/ML,6
AMILORIDE HYDROCHLORIDE TABLETS, USP,6
NEOCITRAN,6
MEFOXIN,6
ORBENIN,6
VENLAFAXINE HYDROCHLORIDE,6
VEPESID INJ 20MG/ML,6
LACTATED RINGERS SOLUTION,6
SORBITOL,6
ACIDOPHYLUS,6
PRIMROSE OIL,6
LEVOPHED 1.0 MG/ML,6
CHEMOTHERAPY,6
DDAVP.SPRAY NAS SOLUTION,6
GANTRISIN,6
ALDURAZYME,6
PHENYLEPHRINE HYDROCHLORIDE INJECTION USP,6
MATERNA,6
CALCITE D,6
DIOCTYL CAP 100MG,6
CANCIDAS,6
THIAZIDES,6
RENOGRAFIN,6
CATHETERS,6
METRONIDAZOLE 5 MG/ML INJECTION,6
PERGOLIDE MESYLATE,6
ALBUMIN (HUMAN) 25% SOLUTION USP - IV,6
BLOOD PRESSURE PILL,6
PURINOL,6
ASPIRIN WITH STOMACH GUARD,6
ATASOL 30 TAB,6
DIPHTHERIA AND TETANUS TOXOIDS ADSORBED,6
FLUCONAZOLE INJECTION,6
CRIXIVAN,6
NORPRAMIN,6
MINERAL OIL,6
APO-ENALAPRIL,6
DALACIN C PHOSPHATE,6
FUROSEMIDE INJ USP,6
FAMCICLOVIR,6
ANTACID,6
CONRAY 60,6
REMODULIN,6
VESICARE,6
CRANBERRY,6
STARNOC,6
IDAMYCIN,6
BOTOX COSMETIC,6
NACL,6
MAXIDEX,6
MERCAPTOPURINE,6
KETOCONAZOLE,6
MESNA FOR INJECTION,6
292 TAB,6
STATINS,6
ADALAT P.A.20 -SRT 20MG,6
FRISIUM TABLET 10MG,6
SULFATRIM,6
XIGRIS,6
TAPAZOLE,6
CO-TRIMOXAZOLE DS,6
AMPICILLIN FOR INJECTION,6
CALTRATE PLUS,6
VIAGRA 25MG,6
PONTOCAINE,6
CYKLOKAPRON 500 MG,6
ELECTRO-CONVULSIVE THERAPY,6
SULFISOXAZOLE,6
LIORESAL INTRATHECAL 0.5MG/ML,6
ZANAFLEX,6
QUESTRAN,6
GLUCOCORTICOIDS,6
DIAMOX,6
BUDESONIDE/FORMOTEROL FUMARATE,6
PMS-TRAZODONE,5
THYROID HORMONES,5
VIGAMOX,5
OXYNEO,5
TIROFIBAN,5
ACTOS (30MG),5
TRACRIUM,5
HYPAQUE NOS,5
MOBENOL TABLETS 500MG,5
NOVO-FLUOXETINE,5
SUPREFACT INTRANASAL SOLUTION 1MG/ML,5
SANDOZ CIPROFLOXACIN,5
GINSENG SIBERIAN,5
INTROPIN INJECTION 40MG/ML,5
PLASMAPHERESIS,5
ASPIRIN ENTERIC COATED CAPLET 325MG,5
ORTHO-NOVUM 2 MG,5
AVENTYL,5
DURATOCIN INJECTION,5
VITAMIN D                          /00107901/,5
PENBRITIN,5
DAUNORUBICIN HYDROCHLORIDE FOR INJECTION,5
PTCA/STENT,5
ALL OTHER THERAPEUTICS,5
INTAL,5
DIANEAL PD 101 CAPD SOLUTION W 0.5% DEXTROSE,5
IRBESARTAN/HCTZ,5
MARCAINE,5
ISOTRETINOIN,5
CONRAY 400,5
ANTIEPILEPTICS,5
SODIUM CHLORIDE INJECTION, USP,5
642 TAB,5
BACTRIM DS ROCHE TAB,5
ECSTASY,5
CENTRUM,5
DEFEROXAMINE MESYLATE FOR INJECTION,5
CHLORPHENIRAMINE,5
BLENOXANE PWS 15UNIT,5
SYSTANE LUBRICANT EYE DROPS,5
TUBOCURARINE CHLORIDE INJ 3MG/ML,5
CLARITIN ALLERGY + SINUS,5
PYRAZINAMIDE,5
ETHINYL ESTRADIOL,5
ZOMAX,5
ISOVUE 370 INJECTION,5
VECURONIUM BROMIDE FOR INJECTION,5
ANTIVERT TAB,5
HUMALOG MIX 25 (CARTRIDGE),5
TOBRADEX OPH SUS,5
HYDROCORTISONE SODIUM SUCCINATE,5
PANCRELIPASE,5
PRIMACOR INJECTION 1MG/ML,5
BENYLIN DM SYR,5
ROSUVASTATIN CALCIUM,5
ERGONOVINE MALEATE INJECTION,5
PULMICORT TURBUHALER,5
PHENTERMINE,5
ZERIT,5
MYFORTIC,5
NOVOMIX 30       (PENFILL CARTRIDGE),5
IODINE,5
OCTREOTIDE,5
RATIO-ATENOLOL,5
OMNARIS,5
COMBIVENT INHALATION SOLUTION,5
TOMUDEX PWS IV 2MG/VIAL,5
STILBESTROL,5
APO-CITALOPRAM,5
MIVACURIUM CHLORIDE,5
BETAMETHASONE DIPROPIONATE,5
IGIVNEX,5
CHLORAMPHENICOL,5
INCIVEK,5
DEPO-TESTOSTERONE INJ 100MG/ML,5
XYLOCAINE TOPICAL 4%,5
SAPHRIS,5
PHYLLOCONTIN,5
DIAMICRON MR 30MG,5
GLUMETZA,5
ANGIOGRAPHY,5
MENINGOCOCCAL POLYSACCHARIDE VACC,5
POLYETHYLENE GLYCOL,5
DOPAMINE HCL & DEXTROSE,5
SORIATANE,5
CATENA,5
ST JOHNS WORT,5
PRECEDEX,5
CELEXA 40 MG,5
XYLOCAINE 1%,5
IPECAC SYRUP,5
ETIDRONATE,5
TEMPRA,5
PITRESSIN INJ 10 UNIT/0.5ML,5
ZYVOXAM,5
URSO,5
ATASOL,5
HEPARIN CALCIUM,5
OPIOID (S),5
PMS-PROCYCLIDINE,5
HISTANTIL,5
ANTIPRURITICS (ANTIHISTAMINES, ANESTHETICS, ETC),5
THIOMERIN SODIUM,5
COTAZYM CAP,5
VIREAD,5
NORCURON INJ 10MG/VIAL,5
FLURBIPROFEN,5
CYCLOMEN,5
GELUSIL,5
TRYPTOPHAN,5
CLAFORAN,5
ALUMINUM HYDROXIDE/MAGNESIUM HYDROXIDE,5
MYSOLINE,5
TERFENADINE,5
KALIUM DURULES SRT 750MG,5
RATIO-SALBUTAMOL HFA,5
222 TABLET,5
RENOVIST,5
COUGH MEDICINE,5
CECLOR,5
APO-AMOXI,5
CELEBREX 100MG,5
BENTYLOL,5
APO-ISMN,5
NOVO-LORAZEM,5
LITHANE,5
EPINEPHRINE HYDROCHLORIDE,5
TRIZIVIR,5
TYPHOID VACCINE,5
MEDROL,5
KAOCHLOR,5
FEMHRT 1/5,5
OPTIRAY 320 INJ 320MG/ML,5
CONRAY NOS,5
FLUDARABINE,5
NORVASC TAB 10MG,5
APO-DICLO,5
PEGASYS RBV PRE-FILLED SYRINGES (PEGASYS),5
ADVAIR 250,5
CHONDROITIN,5
PERITRATE,5
NOVO-PUROL,5
APO-PEN-VK,5
GLICLAZIDE MR,5
SEROQUEL TAB 25MG,5
PMS-CLONAZEPAM,5
KAOPECTATE,5
MESTINON,5
POTASSIUM ORAL LIQ 10% USP,5
METOPROLOL SUCCINATE,5
FLUOTHANE ANESTHETIC,5
NOVO-CIMETINE,5
SUFENTA INJ 50MCG/ML,5
ADENOCARD LIQ IV 3MG/ML,5
NOVO-METFORMIN,5
CHROMIUM,5
GEN-NITRO SUBLINGUAL SPRAY,5
BONAMINE TAB 25MG CHEWABLE,5
LUMIGAN NOS,5
URISPAS TAB 200MG,5
EXELON PATCH 5          -(4.6 MG/24 H),5
ANAPROX,5
ANEXATE INJ 0.1MG/ML,5
HUMATROPE,5
TICLOPIDINE-250,5
NOVAHISTEX,5
PROHANCE - LIQ IV 279.3MG/ML,5
WINE,5
GINSENG,5
NUBAIN INJECTION,5
MYRBETRIQ,5
ZYTRAM XL,5
EXTERNAL PACEMAKERS MEDTRONICS,5
OSTOFORTE,5
ACETAZOLAMIDE,5
CYPROHEPTADINE HYDROCHLORIDE TABLET USP,5
APO-DOXEPIN,5
DACARBAZINE FOR INJECTION BP,5
SYMMETREL,5
TAMIFLU,5
APO-SOTALOL,5
SAW PALMETTO,5
SEDATIVES,5
SEREVENT DISKUS (50MCG/DOSE),5
GUANETHIDINE,5
SEVELAMER,5
TEVA-FUROSEMIDE,5
RATIO-SALBUTAMOL,5
MENTHOL,5
SPARINE,5
APO-AMLODIPINE,5
NOVAMOXIN,5
STRAUSS HEART DROPS,5
ACYCLOVIR SODIUM INJECTION,5
APO-INDOMETHACIN,5
TRILAFON,5
ALCAINE DPS 0.5%,5
LOSARTAN POTASSIUM,5
ZYMAR,5
CANESTEN 1% TOPICAL CREAM,5
ANTIFUNGALS,5
NIMOTOP,5
CARBRITAL,5
POTASSIUM CHLORIDE ELIXIR,5
LAPATINIB DITOSYLATE MONOHYDRATE,5
CELECOXIB,5
PARAFON FORTE,5
NOVO VENLAFAXINE XR,5
BETAGAN OPHTHALMIC,5
VOTRIENT,5
MONOCOR - TAB 5MG,5
PROMAZINE HYDROCHLORIDE,5
CHLORPHENIRAMINE MALEATE,5
PEPCID AC,5
CHOLOGRAFIN MEGLUMINE INJ. - LIQ IV,5
PULMICORT NEBUAMP,5
INTERFERON ALPHA,5
INVIRASE,5
CLOBETASOL PROPIONATE,5
ZYPREXA  -7.5MG,5
ISOPTIN TAB,5
CALSAN,5
VENTOLIN RESPIRATOR SOLUTION,5
METHYLPHENIDATE TAB 10MG,5
REZULIN,5
FLUOROURACIL INJECTION USP,5
LEUPROLIDE,5
NOVO-GESIC FORTE TAB 500MG,5
GAMUNEX SINGLE USE VIALS,5
GASTROLYTE® (REGULAR AND FRUIT FLAVOUR),5
DEPO-PROVERA STERILE AQUEOUS SUSPENSION,5
INOMAX,5
ALFENTA INJ 500MCG/ML,5
PYRIMETHAMINE,5
NOVOMIX 30       -(PENFILL CARTRIDGE-NOT PART OF PRODUCT NAME),5
ULTIVA,5
RATIO-EMTEC,5
ANESTHETICS,5
METOPROLOL TARTRATE INJECTION USP,5
SPRYCEL FILM-COATED,5
HYDROXYCUT,5
BENYLIN NOS,5
RIVA-SENNA,5
LIDOCAINE HCL 2%,5
PENICILLIN G PROCAINE,5
NOVO-PEN-VK,5
BLOOD COMPONENT(S),5
RAN-DOMPERIDONE,5
AMLODIPINE BESILATE,5
HEART MEDICATION(S),5
ANGIOMAX,5
THEOPHYLLINE SUSTAINED RELEASED,4
MERITAL,4
ORTHO-NOVUM 1/35,4
VERAPAMIL HYDROCHLORIDE,4
HP LUXURA, BURGUNDY,4
CARBON ACTIVATED,4
POVIDONE-IODINE,4
PRED FORTE 1%,4
PANTOPON,4
PRINZIDE,4
BETAMETHASONE VALERATE LOT 0.1% USP,4
DARVON N COMPOUND PULVULE 405,4
LIOTHYRONINE,4
RYTHMODAN-LA,4
NOVO-METOPROLOL,4
APO-PROCHLORAZINE,4
PURINETHOL,4
BRANDY,4
MAGIC MOUTHWASH,4
SECUNDUM ARTEM PRODUCT,4
PILOCARPINE HYDROCHLORIDE 2% - LIQ OPH,4
BUSULFEX,4
TERBINAFINE,4
GUAIFENESIN,4
SIMETHICONE,4
ONCOVIN SOLUTION 1MG/ML,4
KEFZOL,4
DIXARIT TAB 0.025MG,4
FLAXEDIL INJ 20MG/ML,4
OTRIVIN,4
STADOL NS - 10MG/ML AEM-LIQ,4
RHOTRAL,4
TOFRANIL 50MG,4
FLURINOL,4
NOVAMILOR TAB USP,4
MIN-OVRAL 28 TAB,4
