drug,countreact
AVONEX,1
SODIUM PICOSULFATE,1
FLUCONAZOLE,1
BENYLIN ALL-IN-ONE COLD AND FLU NIGHT EXTRA STRENGTH,1
STATINS,1
BICILLIN L-A,1
NO-XPLODE,1
BUCKLEY'S DM DECONGESTANT,1
TERAZOSIN,1
NOVO-FENOFIBRATE-S,1
TEVA-METOPROLOL,1
NOVO-PRANOL,1
HAVRIX 720 JUNIOR,1
CAPSAICIN,1
THYROID TAB 30MG,1
HUMULIN R INJ,1
TOTAL PARENTERAL NUTRITION (TPN),1
TRIFLUOPERAZINE,1
TYLENOL ARTHRITIS PAIN,1
PETHIDINE INJECTION B.P.,1
ACCURETIC 20/12.5 MG,1
PMS-BENZTROPINE 2MG/TAB,1
VIOXX,1
COSOPT  -(2%/0.5% OPH DPS),1
POLYSPORIN COMPLETE,1
VITAMIN K,1
CTP 30,1
ADVIL EXTRA STRENGTH LIQUI-GELS,1
PRAZOSIN,1
DAXAS FILM-COATED TABLETS,1
PRO-TRIAZIDE,1
DEXEDRINE,1
ANDRIOL,1
PROTAMINE SULFATE INJECTION, USP,1
LEVODOPA CARBIDOPA 200/50,1
APO FLURAZEPAM HCL CAP 30MG,1
RAN-RABEPRAZOLE,1
APO-AMITRIPTYLINE TAB 25MG,1
LOSEC CAPSULES 40MG,1
DM + EXPECTORANT SYRUP,1
APO-CLONIDINE TAB 0.1MG,1
MAGNESIUM OXIDE,1
ECHINACEA,1
RIFAMPIN,1
APO-SIMVASTATIN,1
RIVASTIGMINE,1
METHYLPREDNISOLONE,1
EPIVAL ECT 250MG,1
ETHINYL ESTRADIOL - NORETHINDRONE ACETATE,1
SELEGILINE,1
ATROVENT HFA,1
SILICE,1
MYCOBUTIN,1
FLAXSEED,1
SOLACEN,1
BORAGE OIL,1
TAPAZOLE,1
NORVASC TAB 10MG,1
BUPIVACAINE,1
NOVO-GEMFIBROZIL,1
GLYCERIN SUPPOSITORIES,1
CALCIUM 500 MG WITH VITAMIN D SUPPLEMENT TABLETS,1
TEVA-OLANZAPINE OD,1
NOVO-QUETIAPINE,1
CELSENTRI,1
OMNISCAN,1
TYLENOL NO.1 CAPLETS,1
CLORAZEPATE,1
VALIUM,1
PHENYLEPHRINE HCL,1
VENTOLIN INHALER 100MCG/AEM,1
PMS-HYDROCHLOROTHIAZIDE,1
COUMARIN,1
POLYTRIM OPHTHALMIC SOLUTION,1
ISENTRESS,1
VOLTAREN,1
PREGABALIN,1
KIVEXA,1
XYREM,1
AMARYL,1
PROCYCLIDINE HCL,1
ZOLEDRONIC ACID,1
DEXTROAMPHETAMINE,1
PROVERA 5MG TABLETS,1
DICLOFENAC SODIUM/ MISOPROSTOL,1
RAPAMUNE,1
APO-AMOXI CLAV 500/125,1
RATIO-RAMIPRIL,1
LOVENOX,1
MANNITOL 20%,1
APO-LOSARTAN/HCTZ,1
MEPRON,1
APO-TRIMETHOPRIM TABLETS,1
ROLAIDS EXTRA STRENGTH ANTACID,1
ERTAPENEM SODIUM,1
ARTICHOQUE,1
MINIRIN,1
ETOFYLLINE,1
ATASOL FORTE TAB 500MG,1
MONTELUKAST,1
FEMHRT 1/5,1
AVALIDE 300/12.5 MG,1
MYLAN-METFORMIN,1
FLEXERIL                           /00428402/,1
SOLU-CORTEF,1
NERISONE OILY CREAM,1
BENZTROPINE,1
SULFADIAZINE,1
NICOTINE LOZENGES 2MG / THRIVE LOZENGES 2MG,1
GABA,1
BOTOX,1
TAZOCIN,1
BUTRANS,1
TEVA-CLONIDINE,1
NOVO-HYDROXYZIN,1
THALOMID,1
NOVO-SEMIDE TAB 20MG,1
CARNITOR,1
TIMOLOL MALEATE,1
HYDROCODONE BITARTRATE,1
CENTRUM SELECT,1
ONE-ALPHA,1
CHONDROITIN,1
TRYPTAN,1
PACLITAXEL INJECTION,1
CLARITHROMYCIN,1
VALPROATE SEMISODIUM,1
PIMOZIDE,1
VERAPAMIL SR,1
PMS-METHYLPHENIDATE,1
COVERSYL - 2MG TAB,1
ADDERALL XR 10MG,1
IXIARO,1
VOLTAREN SR,1
ALBUMIN (HUMAN),1
PREMARIN VAGINAL CREAM,1
YAZ,1
AMILORIDE HYDROCHLORIDE/HYDROCHLOROTHIAZIDE,1
PROGRAF,1
LAXATIVES,1
ZOMETA,1
LINOLEIC ACID,1
DIDROCAL,1
RATIO-TAMSULOSIN,1
LUCENTIS,1
DOPAMINE HCL,1
APO-DOMPERIDONE - TAB 10MG,1
REMODULIN,1
ELMIRON   -(100MG),1
APO-OMEPRAZOLE,1
MESALAMINE,1
ENOXAPARIN SODIUM,1
APT,1
SAGE,1
METOPROLOL - 25,1
ESOMEPRAZOLE MAGNESIUM,1
SANDOZ FELODIPINE,1
SERAX                              /00040901/,1
SINUS MEDICATION NIGHT TABLETS,1
MYLAN-RANITIDINE,1
BACTROBAN,1
NEUPOGEN,1
SYMBICORT 200 TURBUHALER,1
NITOMAN,1
GAVISCON HEARTBURN RELIEF TABLETS,1
BOTOX COSMETIC,1
TECTA,1
CAELYX SINGLE USE VIALS. 20MG/10ML AND 50MG/25ML. PEG. LIPOSOMAL SUSPENSION.,1
TEVA-HYDRAZIDE 25MG,1
NOVO-LORAZEM,1
HABITROL,1
CALCIUM TABLETS,1
THRIVE GUM,1
NOVO-SPIROZINE,1
HORMONES NOS,1
OCTREOTIDE,1
OPTHATE,1
INOSITOL POWDER,1
PENTASPAN,1
CO AMLODIPINE,1
VALTREX,1
VIAGRA 100MG,1
PMS-NABILONE,1
ADVAGRAF,1
PRADAXA,1
CYTOMEL,1
PREZISTA,1
LACTULOSE SYRUP,1
ZANTAC  - TAB 75MG,1
DESIPRAMINE,1
DIANE-35,1
QUETIAPINE FUMARATE,1
LIPIDIL MICRO - CAP 200MG,1
DIFLUNISAL,1
APO PREDNISONE TAB 50MG,1
RATIO-CITALOPRAM,1
LOPID,1
APO-CAL 500 TAB 1250MG,1
LYDERM GEL 0.05%,1
APO-FERROUS SULFATE-FC TAB 300MG,1
MECLIZINE HYDROCHLORIDE,1
ELOXATIN,1
ENTEX LA,1
AREDIA 30MG,1
ESTALIS 140/50 MCG,1
ASCORBIC ACID (VITAMIN C),1
SANDOZ VALSARTAN,1
EXCEDRIN EXTRA-STRENGTH,1
ATIVAN SUBLINGUAL TABLETS,1
SEROPHENE TAB 50MG,1
MOXIFLOXACIN,1
AVEENO POSITIVELY RADIANT SKIN MOISTURIZER SPF 15,1
SLOW FE TAB 160MG,1
MYSOLINE,1
ST JOHNS WORT,1
SYNTHROID - TAB 100MCG,1
GEN-AMIODARONE 200MG,1
CALCITONIN,1
TEVA-LEVOFLOXACIN,1
NOVO-MEXILETINE,1
CALTRATE 600 WITH VITAMIN D SOFT CHEWS,1
THRIVE LOZENGES 2MG,1
CEFUROXIME,1
OIL OF OREGANO,1
HYDROMORPH CONTIN-CONTROLLED RELEASE CAP - 3MG,1
CHEMOTHERAPEUTICS,1
TRIANAL-C 1/2 CAPSULE,1
CIPRALEX                           /01588501/,1
INSULIN NPH,1
UNISOM,1
PERCOCET                           /00867901/,1
COATED ASPIRIN - ECT 80MG,1
VENLAFAXINE HYDROCHLORIDE,1
PMS DEXAMETHASONE,1
PMS-ROSUVASTATIN,1
INTEGRILIN,1
PRAVACHOL,1
KAYEXALATE,1
XALATAN,1
D-TABS,1
ALL OTHER THERAPEUTIC PRODUCTS,1
PRO K,1
LAMIVUDINE,1
ZESTRIL,1
PROPAFENONE,1
LEUCOVORIN,1
ANUSOL-HC SUPPOSITORIES,1
APO SULFATRIM DS TAB,1
RATIO-FENTANYL,1
APO-CEPHALEX,1
RED BULL ENERGY DRINK,1
MACROBID,1
DULOXETINE HYDROCHLORIDE,1
MEDSCHECK DIABETES ANNUA,1
EMERGEN-C LEMON LIME,1
APO-PROCHLORAZINE,1
RIVA-D,1
SALOFALK (R) 4GM/60GM RECTAL SUSPENSION,1
MICARDIS 40MG TAB,1
ESTRADOT 25,1
ASPIRIN 81MG,1
SATIVEX,1
MODURET,1
EXELON PATCH 10         -(9.5 MG/24 H),1
ATORVASTATIN,1
AVODART,1
SODIUM CHLORIDE,1
FLU VACCINE,1
BENYLIN ALL-IN-ONE COLD AND FLU EXTRA STRENGTH,1
STATICIN LOT,1
NIASTASE,1
TAMIFLU,1
NIZATIDINE,1
GEN-LISINOPRIL,1
BUCKLEY'S COMPLETE EXTRA STRENGTH COUGH, COLD AND FLU NIGHT,1
NOVO-DOCUSATE,1
GLUCOSAN,1
HALOPERIDOL,1
THYROID MEDICATIONS NOS,1
TOTAL AMINO SOLUTION,1
HYDROMORPHONE HYDROCHLORIDE,1
CHLOROTHIAZIDE,1
TYLENOL ACHES AND STRAINS CAPLET,1
CLOPIDOGREL BISULFATE,1
URSODIOL,1
PMS-BENZTROPINE,1
ACTIVE WOMEN'S MULTIVITAMIN (PROGRESSIVE BRAND),1
PMS-ZOPICLONE,1
CRYSTALLOIDS,1
ADVIL COLD AND SINUS CAPLETS,1
KENALOG,1
DARVON N 100MG CAP,1
PRO-CAL-D 400,1
ANAGRELIDE,1
APO FLURAZEPAM,1
RAN-NABILONE,1
APO-AMITRIPTYLINE HCL TAB 10MG,1
RATIO-METFORMIN,1
APO-CLINDAMYCIN,1
RELISTOR,1
EBIXA,1
APO-HYDROXYQUINE,1
MEGESTROL-40 - TAB 40MG,1
APO-ROSUVASTATIN,1
RIVASIDE,1
EPIVAL ECT 125MG,1
ARTANE,1
SANDOSTATIN,1
MICRONOR TABLETS 28-DAY,1
MONITAN,1
SILDENAFIL,1
MUSCLE RELAXANTS,1
FLAGYL,1
AZARGA,1
SOFLAX                             /00061602/,1
FLUOROMETHOLONE OPHTHALMIC,1
BENYLIN EXTRA STRENGTH MUCOUS AND PHLEGM RELIEF PLUS COUGH CONTROL,1
STELAZINE,1
NICODERM 21MG/DAY TRD 114MG/PAD,1
FRAGMIN,1
BISACODYL,1
BUDESONIDE/FORMOTEROL FUMARATE,1
TERBUTALINE SULFATE,1
NOVO-FLUOXETINE,1
calcium (unspecified) (+) vitamin D (unspecified),1
TEVA-NABILONE,1
NOVO-PUROL,1
HEART MEDICATIONS NOS,1
TRACLEER,1
INCIVEK,1
CISPLATIN INJECTION,1
PHENOBARBITAL,1
VENTOLIN HFA,1
PMS-CLONAZEPAM-R TAB 0.5MG,1
VIREAD,1
ADALAT,1
POLYSPORIN OPHTHALMIC,1
VIVOTIF,1
AERIUS,1
KETOROLAC,1
XYLOCAINE 2%,1
DEFEROXAMINE,1
LAPATINIB DITOSYLATE MONOHYDRATE,1
DEXILANT,1
ANSAID,1
PROVERA 2.5MG TABLETS,1
LEVOFLOXACIN,1
ZYPREXA - 10MG,1
APO FUROSEMIDE TAB 20MG,1
LISTERINE ANTISEPTIC MOUTHWASH,1
DIOVAN 160MG,1
APO-AMOXI CLAV,1
LOVASTATIN,1
DOCUSATE NOS,1
MANERIX,1
APO-LEVOCARB-TAB 25MG/100MG,1
MENTHOL,1
APO-TRAMADOL/ACET,1
ROLAIDS ANTACID,1
METHYLPREDNISOLONE SODIUM SUCCINATE,1
MILK THISTLE,1
ETIDRONATE DISODIUM/CALCIUM,1
MONSTER ENERGY,1
SIMPONI     (SINGLE-USE AUTOINJECTOR),1
MYLAN-INDAPAMIDE,1
FLEET ENEMA MINERAL OIL,1
SOLIRIS,1
NEO CAL-D-500 FCT,1
FLUPENTIXOL,1
BENZOYLEGIONINE,1
SUBLINOX,1
NICOTINE LOZENGES 1MG / THRIVE LOZENGES 1MG,1
GAMMA HYDROXYBUTYRATE (GHB),1
TAXOTERE,1
NOVASEN TAB 325MG,1
GENTEAL,1
CALCIUM CHANNEL BLOCKER,1
THALIDOMIDE,1
NOVO-RISEDRONATE,1
HERCEPTIN VIALS,1
CARDIZEM CD,1
TIMOLOL,1
NUCYNTA CR,1
HYDROCHLOROTHIAZIDE/SPIRONOLACTONE,1
TRANQUILIZERS,1
ONE ALPHA,1
HYDROXYUREA,1
CHOLINE THEOPHYLLINATE,1
OXYTROL,1
CLA,1
PEGINTERFERON ALFA-2B,1
VALPROATE,1
COMBIGAN,1
ACEBUTOLOL HYDROCHLORIDE,1
PMS-METFORMIN - TAB 500MG,1
VITAMIN A & D,1
ISOTRETINOIN,1
VOLTAREN GEL,1
CYKLOKAPRON 500 MG,1
ALBENDAZOLE,1
KWELLADA-P LOTION,1
DEPO-MEDROL,1
AMILORIDE HYDROCHLORIDE TABLETS, USP,1
PROGESTERONE,1
LASIX TAB 20MG,1
DIABETES MEDICATIONS,1
ANTICOAGULANTS,1
ZYVOXAM,1
DICYCLOMINE HYDROCHLORIDE,1
RATIO-AMLODIPINE TABLETS 10MG,1
LITHIUM CITRATE,1
DONEPEZIL,1
APO-DIVALPROEX,1
REMINYL ER,1
APO-NORFLOX - 400MG,1
RISPERDAL TAB 5MG,1
MERSYNDOL WITH CODEINE,1
ENOXAPARIN,1
APRI 21,1
ROSUVASTATIN,1
ESOMEPRAZOLE,1
SANDOZ BUPROPION SR,1
EURO-FER,1
MORPHIN                            /00036302/,1
MYLAN-PAROXETINE,1
FLOMAX,1
SOTALOL,1
NEULASTA,1
NIMBEX,1
BOTOX 50U/50ALLERGAN U VIAL, 100U/100ALLERGAN U VIAL, 200U/200ALLERGAN U VIAL,1
TEARS NATURALE II DROP,1
NOVO-ALENDRONATE,1
TEVA-GLYBURIDE,1
NOVO-LOPERAMIDE TABLETS-2MG,1
GUAIFENESIN,1
THIAMINE HCL,1
HORMONES,1
CATAPRES TAB 0.1MG,1
HYDRODIURIL,1
TRASYLOL,1
CIDEX OPA SOLUTION,1
TUBERSOL,1
INFLUENZA VACCINE,1
CLINDOXYL GEL,1
TYPHOID VACCINE,1
CO ALENDRONATE,1
PIPERACILLIN/TAZOBACTAM,1
ACETAZOLAMIDE,1
PMS-MIRTAZAPINE,1
ADDERALL XR 25MG,1
CYPROTERONE,1
ALDACTAZIDE,1
AMINO ACID SUPPLEMENT,1
LECTOPAM,1
ZOMIG TAB 2.5 MG,1
DIAMICRON MR 30MG,1
ANTIINFECTIVES FOR SYSTEMIC USE,1
LIPIDIL EZ,1
DIFFERIN XP,1
APO METOPROLOL TAB 50MG,1
RATIO-CIPROFLOXACIN,1
LOPERAMIDE-2 - TAB 2MG,1
DIOVAN-HCT 80MG/12.5MG,1
APO-CAL,1
LUVOX,1
DOXEPIN HYDROCHLORIDE,1
APO-FENOFIBRATE,1
MAXALT,1
APO-PINDOL,1
ESSIAC,1
SANDOZ TELMISARTAN,1
EVRA   -(6/0.60),1
SERC 16 MG,1
FERROUS SULFATE,1
SLEEPING PILL(S),1
MYOCHRYSINE,1
BECLOMETHASONE,1
FLUVOXAMINE,1
BETAXOLOL,1
NITRO-DUR 0.4,1
GEN-ACEBUTOLOL 100MG,1
BRICANYL TURBUHALER,1
NOVO-BISOPROLOL,1
CALCITE 500 + D3 400,1
TEVA-LANSOPRAZOLE,1
NOVO-METOPROL,1
HABITROL 21 MG,1
THRIVE LOZENGES 1MG,1
NOVO-TRIMEL DS TAB,1
HORMONOTHERAPIE,1
CEFTIN - TAB 250MG,1
OGEN,1
HYDROMORPH CONTIN-CONTROLLED RELEASE CAP - 24MG,1
IMATINIB,1
TWINRIX,1
INSULIN ISOPHANE,1
CLOMIPRAMINE,1
CO ROSUVASTATIN,1
5-HYDROXYTRYPTOPHAN,1
VICTOZA MULTIDOSE PEN-INJECTOR. 30DOSES(0.6MG)-15DOSES(1.2MG)-10DOSES(1.8MG). 1/2/3,1
CORGARD,1
INSULIN PEN (NOS),1
VITAMIN C 500 MG  -  TABLET,1
ADVAIR 250,1
PRANDASE,1
XALACOM,1
LAMISIL,1
DESOGESTREL/ETHINYL ESTRADIOL,1
LETROZOLE,1
ANUSOL PLUS OINTMENT,1
QVAR,1
APO PRIMIDONE TAB 250MG,1
RATIO-EMTEC-30,1
LOPRESOR SR,1
DIPHTHERIA AND TETANUS TOXOIDS WITH PERTUSSIS VACCINE ADSORBED,1
APO-CEFUROXIME,1
RED BLOOD CELLS,1
M-ESLON,1
DULCOLAX,1
RETINOL,1
EMEND,1
APO-PRIMIDONE,1
RIVA-CITALOPRAM,1
SALOFALK,1
ESTRADERM,1
SAPHRIS,1
MODULON,1
EXELON 4.5 MG,1
SEROQUEL TAB 25MG,1
FILGRASTIM,1
AVIANE 28,1
SODIUM BICARBONATE,1
NAPRELAN,1
FORADIL DRY POWDER CAPSULES FOR INHALATION,1
BIBW2992,1
SYNTHROID - TAB 50MCG,1
