drug,countreact
ENSURE,13
COREG,13
PENTAZOCINE,13
TIMOPTIC-XE,13
BECLOVENT,13
DIPHTHERIA AND TETANUS TOXOIDS ADSORBED,13
ISOPTIN,13
TRIPHASIL 28,13
CO ALENDRONATE,13
APO-NAPROXEN,13
CETIRIZINE HYDROCHLORIDE,13
CLODRONATE,13
PROPRANOLOL HYDROCHLORIDE INJECTION USP,13
MICRO-K EXTENCAPS,13
VERSED,13
MUSCLE RELAXANTS,13
PARLODEL,13
TRUVADA,13
PREPULSID,13
AREPANRIX H1N1,13
BRICANYL TURBUHALER 0.5 MG/AEM,13
PRO-AAS EC - 80,13
ASAPHEN EC,13
HUMULIN 30/70 (INSULIN HUMAN BIOSYNTH INJ),13
LECTOPAM,13
VINBLASTINE SULFATE INJECTION,13
TRACLEER,13
TALWIN NOS,13
ALPHA LIPOIC ACID,13
ISOSORBIDE MONONITRATE,13
PAROXETINE HYDROCHLORIDE,13
SYNTHROID - TAB 75MCG,13
DOPAMINE,13
PRAZOSIN,13
APO-SIMVASTATIN,13
CILAZAPRIL,13
PENICILLIN NOS,13
ZIAGEN,13
FAMPYRA,13
BETADERM,13
VYVANSE,13
TEMPRA,13
LAMISIL CRM 1%,13
VAXIGRIP,13
TRAVATAN,13
AMILORIDE HYDROCHLORIDE TABLETS, USP,13
CHOLEDYL,13
MODULON,13
NOVO-GESIC TAB 325MG,13
TRUSOPT,13
BRICANYL TURBUHALER,13
TYLENOL NO.1 CAPLETS,13
ASPIRIN CHILDRENS,13
VELCADE,13
DEPO-TESTOSTERONE INJ 100MG/ML,12
ATASOL 30 TAB,12
VEMURAFENIB,12
ADDERALL XR,12
SANDOZ OMEPRAZOLE,12
BETA CAROTENE,12
TAMIFLU,12
ALPHA-GLIBENCLAMIDE,12
FLORINEF ACETATE 0.1MG,12
LEVAQUIN 750MG,12
CAPOTEN,12
ANDROCUR,12
GAMUNEX,12
THYROID THERAPY,12
LIPIDIL EZ,12
MONITAN,12
VIOKASE,12
RAN-CIPROFLOXACIN,12
LOSEC (CANADA),12
TRILAFON,12
DURAGESIC 50,12
ALDACTAZIDE,12
GLYCERIN,12
RAN-ZOPICLONE,12
KADIAN CAPSULES,12
ONE ALPHA,12
SUPRAX,12
GRAPEFRUIT,12
PARNATE,12
APO-ROSUVASTATIN,12
PREGABALIN,12
BLOOD TRANSFUSION,12
NOVO-SEMIDE,12
SLOW K,12
RHOVANE,12
CABERGOLINE,12
METOLAZONE,12
PROTOPIC,12
LORATADINE TABLETS 10MG,12
APO-GABAPENTIN,12
RELPAX,12
MEDROL,12
SUCRALFATE,12
FLUDARABINE,12
FORMOTEROL FOR INHALATION,12
6-MERCAPTOPURINE,12
MESTINON,12
PHENERGAN,12
VALSARTAN/HCTZ,12
GENTAMICIN SULFATE,12
INDOMETACIN,12
APO-NADOL,12
NOVO-SPIROZINE,12
SOFLAX CAPSULES 100MG,12
HYDRODIURIL,12
TRILEPTAL,12
TENORETIC,12
RISPERDAL CONSTA,12
PERTUZUMAB,12
TALWIN,12
DOVONEX,12
POLYETHYLENE GLYCOL,12
KYTRIL,12
EPA-DHA,12
ATASOL,12
VALIUM NOS,12
APO-CLINDAMYCIN,12
ALDARA 5% CREAM,12
VITAMIN D3,12
PRAVASTATIN,12
FLUTAMIDE,12
BOTOX COSMETIC,12
PRO-METFORMIN,12
SURFAK,12
FAMCICLOVIR,12
APRESOLINE,12
PRINIVIL,12
FUCIDIN,12
CLOBAZAM-10,12
CARBOLITH,12
VIDEX,12
PAIN KILLERS,12
FISH OIL 600 EPA/300 DHA,12
CYTOMEL,12
KETOCONAZOLE,12
ANTACID,12
CODEINE PHOSPHATE,12
LIPIDIL MICRO,12
MYFORTIC,12
FLUIDS,12
TYLENOL #3,12
PRIVIGEN,12
ETHAMBUTOL,12
CALTRATE PLUS,12
APO-DOXY CAP 100MG,12
GLYCERIN SUPPOSITORIES,12
APO-LORAZEPAM,12
RATIO-METFORMIN,12
HEPTAVAX B,12
CLOTRIMADERM CREAM 1%,12
AVANDAMET,12
PMS-ZOPICLONE,11
TAPAZOLE 5MG TABLET,11
APO-SALVENT,11
ATIVAN SUBL,11
NITROGLYCERIN PASTE,11
CENTRUM SELECT NOS,11
MARVELON 21,11
BOTOX PWS INJ,11
PRIMROSE OIL,11
BROMELAIN,11
DELTASONE,11
MEZAVANT,11
PMS-AMLODIPINE,11
DIOVAN 80MG TABLETS,11
TRIHEXYPHENIDYL,11
RITONAVIR,11
CALCIUM & VITAMIN D3,11
ACETAMINOPHEN/OXYCODONE HYDROCHLORIDE,11
BECLOVENT  -  AEM 50MCG/AEM,11
APO-METFORMIN,11
N-ACETYLCYSTEINE,11
PENNSAID (1.5% W/W DICLOFENAC SODIUM),11
ROCALTROL CAP 0.25MCG,11
ETIDRONATE DISODIUM/CALCIUM,11
COLD-FX,11
ORPHENADRINE,11
INVEGA SUSTENNA PRE-FILLED SYRINGE,11
NOVO-LEXIN TAB 500MG,11
TEGRETOL CR,11
PRO-GLYBURIDE,11
LEVODOPA,11
TRANSDERM-NITRO,11
TALWIN 30 MG/ML,11
SANDOZ TELMISARTAN,11
ISOSORBIDE,11
ZYTRAM XL,11
OMNISCAN,11
ETHINYL ESTRADIOL/LEVONORGESTREL,11
APO-DILTIAZ,11
SYNTHROID - TAB 25MCG,11
REYATAZ,11
CALCIUM & MAGNESIUM WITH VITAMIN D,11
CARBOCAL D 400,11
INSULIN 30/70,11
OTRIVIN,11
SYNTHROID - TAB 88MCG,11
NOVO-METFORMIN,11
BUPIVACAINE,11
FUSIDIC ACID,11
CAFFEINE,11
NEVIRAPINE,11
SAIZEN,11
NOROXIN,11
SURMONTIL,11
TRAVATAN Z,11
ALL OTHER THERAPEUTIC PRODUCTS,11
CYTOSAR,11
ATACAND TAB 16 MG,11
LEVETIRACETAM,11
APO-LISINOPRIL,11
MAGNOLAX,11
RIVA K SR,11
TIAPROFENIC ACID,11
NORFLOXACIN,11
RATIO-SALBUTAMOL,11
BUSPIRONE,11
NUVARING,11
DIAMICRON MR 30MG,11
STREPTASE,11
IMMUNE SERUM GLOBULIN (HUMAN),11
OSTOFORTE,11
RAPTIVA,11
NOVO-DOCUSATE,11
TRENTAL,11
TAZOCIN,11
CHLORAL HYDRATE,11
CIPRO 500 - TAB 500MG,11
FRISIUM TABLET 10MG,11
ULTRAM,11
HYDROMORPHONE HYDROCHLORIDE INJECTION USP,11
DIAMOX,11
PROPECIA,11
APO-AMILZIDE TAB,11
SUCCINYLCHOLINE CHLORIDE,11
CATAPRES,11
RAN-RABEPRAZOLE,11
VOTRIENT,11
MAGNESIUM HYDROXIDE,11
BIOTIN,11
MANGANESE,11
DANTRIUM INTRAVENOUS PWS 20MG/VIAL,11
KETAMINE HYDROCHLORIDE INJECTION USP,11
ASPARAGINASE (E.COLI),11
BUTRANS,11
GAMMAGARD LIQUID,11
PLATELETS,11
CAPRELSA,11
DORZOLAMIDE,11
AMPHOJEL,11
RIBOFLAVIN,11
NOVOMIX 30       (PENFILL CARTRIDGE),11
SOFLAX (CANADA),11
PMS-ATENOLOL,11
PMS-GABAPENTIN,11
PATANOL OPHTHALMIC SOLUTION,11
PEGASYS,11
DESFERAL,11
292 TAB,11
DEXTROAMPHETAMINE,11
THALIDOMIDE,11
NOVO-ATENOL,11
GRANISETRON,11
ALLEGRA,11
BETAHISTINE,11
CRIXIVAN,11
MALARONE,11
ZERIT,11
FRESH FROZEN PLASMA,11
NEFAZODONE,11
ATARAX SYRUP 2MG/ML,11
CO-TRIMOXAZOLE DS,11
VENTOLIN HFA,11
APO-CLARITHROMYCIN,11
DIPYRIDAMOLE,11
FELDENE,11
FLEET ENEMA,10
MAXIDEX,10
CITALOPRAM HYDROBROMIDE,10
VASERETIC,10
DIDRONEL TAB 200MG,10
INDERAL LA,10
VICTOZA MULTIDOSE PEN-INJECTOR. 30DOSES(0.6MG)-15DOSES(1.2MG)-10DOSES(1.8MG). 1/2/3,10
APO-MEDROXY,10
ASTHMA MEDICATIONS,10
APO-BACLOFEN,10
NOLVADEX,10
BECLOMETHASONE DIPROPIONATE NAS-SPR 50MCG/AEM,10
LOSARTAN POTASSIUM,10
MULTAQ,10
SENOKOT S TAB,10
CIPRODEX,10
HYZAAR DS 100/25 MG,10
COMBIGAN,10
NOVO-DIFENAC,10
CYANOCOBALAMINE INJ.,10
SENSIPAR,10
APO-RANITIDINE,10
NOVO-PREDNISONE,10
NARDIL,10
PMS-CYCLOBENZAPRINE - TAB 10MG,10
QUINIDINE SULFATE,10
COPPER,10
MERREM,10
NOVORAPID PENFILL,10
ANTIPRURITICS (ANTIHISTAMINES, ANESTHETICS, ETC),10
CALCITE D-500,10
PROPYL-THYRACIL,10
ROCURONIUM,10
NOVANTRONE,10
ANABOLIC STEROID,10
PEPTO-BISMOL,10
THYROID,10
PMS-ALENDRONATE-FC,10
QUERCETIN,10
TOFRANIL,10
RAN-PANTOPRAZOLE,10
PNEUMOCOCCAL VACCINE,10
BICARBONATE CONCENTRATE D20000,10
ENALAPRIL MALEATE,10
TEVA-RABEPRAZOLE EC,10
COLACE CAPSULES 100 MG,10
GOLD,10
RATIO-DOMPERIDONE,10
NOVO-NAPROX,10
MARVELON 28,10
222 TABLET,10
RIBAVIRIN,10
ZOLADEX,10
RITALIN-SR TAB 20MG,10
HYDROCORTISONE SODIUM SUCCINATE INJ,10
ESTALIS,10
CO ROSUVASTATIN,10
FAMVIR,10
PANCRELIPASE,10
BEZALIP SR  400MG,10
PENNSAID,10
CLOBETASOL PROPIONATE,10
CALCITE 500 + D3 400,10
AXID,10
MITOXANTRONE INJECTION,10
PYRIDIUM,10
TRANDATE,10
CEFPROZIL,10
LUMIGAN,10
CELESTODERM V,10
CENTRUM ADVANTAGE,10
NOVO-LEXIN,10
TYLENOL #3 (CANADA),10
PREZISTA,10
ASPIRIN 81MG,10
PLACEBO,10
COENZYME Q-10,10
PULMICORT TURBUHALER 200 MCG/DOSE,10
AGRIFLU,10
APO-ENALAPRIL,10
BENADRYL INJ. 50MG/ML,10
ECHINACEA,10
MAXALT RPD,10
APO-WARFARIN,10
TYPHOID VACCINE,10
RHOTRAL,10
ROBAXIN,10
MIN-OVRAL 28 TAB,10
RYTHMOL,10
APO-CANDESARTAN,10
COVERA-HS,10
CEREZYME,10
CYCLOCORT CREAM - 0.1%,10
AMINOPHYLLINE,10
MEGESTROL,10
KINERET,10
CAELYX,10
SOLIRIS,10
EVRA   -(6/0.75),10
CHONDROITIN SULFATE/GLUCOSAMINE,10
ASA 81 MG,10
TEVA-RISEDRONATE,10
APO-GLYBURIDE,10
APO-LEVOCARB,10
RATIO-LENOLTEC NO 3,10
CHROMIUM,10
HIZENTRA,10
METADOL,10
ANTURAN,10
METHOCARBAMOL,10
GLICLAZIDE -TAB 80MG,10
APO-HYDRO,10
YASMIN 21,10
ASPIRIN - TABLETS,10
URSO,10
OLMETEC PLUS,10
ESTRACOMB,10
MORPHINE SULPHATE INJECTION, USP,10
ISENTRESS,10
EBIXA,10
CHLOROQUINE PHOSPHATE,10
ABACAVIR,10
DEXTROSE,10
VALIUM INJ ROCHE 5MG/ML,10
INCIVEK,10
RALOXIFENE,10
MYODERM,9
ANACIN TABLET,9
RESTORALAX,9
TEVA-HYDROCHLOROTHIAZIDE,9
GAMIMUNE N,9
STAVUDINE = D4T,9
DIHYDROERGOTAMINE MESYLATE INJECTION USP,9
COGENTIN TAB 2MG,9
POLYSPORIN,9
ANAFRANIL,9
PHENAZOPYRIDINE HCL,9
PIOGLITAZONE,9
CALCIUM LEVOFOLINATE,9
MIDODRINE,9
PMS-CLONAZEPAM,9
MODAFINIL,9
BEMINAL WITH C FORTIS,9
GLUMETZA,9
SECONAL SODIUM PULVULE 240 0.1GM,9
MANNITOL,9
TEVA-ALENDRONATE,9
BUPIVACAINE 0.5% AND EPINEPHRINE 1:200,000,9
ABREVA,9
APO-AMLODIPINE,9
NITROUS OXIDE,9
CANDESARTAN,9
BACTRIM ROCHE,9
APO-CYCLOBENZAPRINE - TAB 10MG,9
RADIATION THERAPY,9
INSULIN ISOPHANE,9
MULTI-VITE,9
NOVOQUININE,9
ATACAND TAB 8MG,9
CLIMARA,9
RIVA ALENDRONATE,9
THIAMINE,9
STARNOC,9
PLENDIL,9
ORAP,9
CORTIFOAM,9
PRANDASE,9
URSODIOL,9
PILOCARPINE HYDROCHLORIDE,9
OMEGA,9
OMNIPAQUE,9
ETOPOSIDE,9
LISINOPRIL / HYDROCHLOROTHIAZIDE,9
APO-METOPROLOL,9
RATIO-SALBUTAMOL HFA,9
ATASOL 15 TAB,9
NU-TRIAZIDE TAB 50 MG/25 MG,9
INTERFERON BETA-1B,9
TAMBOCOR,9
IRON DEXTRAN INJ 100MG/ML,9
TRIMETHOPRIM,9
NOVO-TRAZODONE,9
TEMODAL,9
APO-TRAZODONE,9
ANDRIOL CAP 40MG,9
PRINZIDE,9
APO-CLOZAPINE,9
INHALER(S),9
DITROPAN XL,9
NOVO-GABAPENTIN,9
TERBUTALINE,9
MYSOLINE,9
NEULASTA,9
GANCICLOVIR,9
CLOPIXOL,9
CALCIUM CHANNEL BLOCKER,9
I.V. SOLUTIONS,9
CALTRATE 600 WITH VITAMIN D,9
TINZAPARIN,9
GLICLAZIDE MR,9
OS-CAL,9
FASLODEX,9
DOSTINEX,9
URSODEOXYCHOLIC ACID,9
CO ATORVASTATIN,9
PILOCARPINE 2%,9
ORTHO 7/7/7 TABLETS (28 DAY),9
DOCUSATE SOD CAP 100MG,9
CEFTIN,9
CENTRUM FORTE TABLETS,9
MICRONOR TABLETS 28-DAY,9
DIPHENHYDRAMINE HCL INJ USP 50MG/ML,9
APO-DIGOXIN,9
INTERFERON,9
APO-METRONIDAZOLE,9
MAGNESIUM CITRATE,9
TELMISARTAN HCTZ,9
CYPROHEPTADINE HYDROCHLORIDE TABLET USP,9
DANTRIUM,9
DDAVP,9
PRIMIDONE,9
5-AMINOSALICYLIC ACID,9
PINDOLOL,9
AZOPT,9
DIOVAN 160MG TABLETS,9
VICTRELIS,9
ALBUMIN (HUMAN),9
APO-FENO-SUPER,9
INSULIN REGULAR,9
ANAGRELIDE,9
ANOVLAR,9
SOTACOR,9
ACE INHIBITOR,9
VINORELBINE TARTRATE FOR INJECTION,9
LOSARTAN/HCTZ,9
NOVO-PRAVASTATIN TABLETS,9
HUMALOG MIX 25 (CARTRIDGE),9
ZOLADEX LA INJ DEPOT 10.8MG,9
PYRAZINAMIDE,9
IMOVAX RABIES RABIES VACCINE INACTIVATED (DCO),9
DIOVAN-HCT 80MG/12.5MG,9
BIO-CAL D FORTE,9
MARCAINE,9
NAPROSYN E,9
SINEQUAN,9
NOVO-TRIPTYN,9
LARIAM TAB 250MG,9
AVALIDE 150/12.5 MG,9
VENTOLIN                           /00139501/,9
PMS-HYDROCHLOROTHIAZIDE,9
POTASSIUM CITRATE,9
PARIET, ENTERIC-COATED TABLET 20MG,9
EMPRACET-30,9
ANTIEMETICS,9
DIAMICRON MR,9
CANNABIS,9
APO-ESOMEPRAZOLE,9
GLYCOPYRROLATE INJECTION USP,9
CEFUROXIME AXETIL,8
CELEXA 20 MG,8
APO-LOSARTAN,8
DULCOLAX ECT 5MG,8
ENABLEX,8
SODIUM PHOSPHATE,8
CLARITIN TAB 10MG,8
UREMOL,8
ERLOTINIB HYDROCHLORIDE,8
PINAVERIUM,8
STREPTOMYCIN FOR INJECTION USP,8
LIPITOR 40MG TABLETS,8
PMS-METOPROLOL,8
CEFADROXIL,8
PNEUMOVAX,8
NOVO-HYDRAZIDE 25MG,8
APO-SERTRALINE,8
BONAMINE TAB 25MG CHEWABLE,8
DEXEDRINE,8
LAX-A-DAY,8
AVONEX PREFILLED SYRINGE, PREFILLED AUTOINJECTOR,8
APO-LEFLUNOMIDE,8
CENTRUM SILVER 1043,8
PANTOTHENIC ACID,8
HEPARIN LOW MOLECULAR WEIGHT,8
NOVO-PRANOL,8
TERBINAFINE,8
PEDIAZOLE,8
DEMEROL 50 MG/ML   -(NOT PART OF PRODUCT NAME, MULTIPLE DOSE WITH METACRESOL AS PRESERVATIVE),8
642 TAB,8
MODITEN,8
CARDURA,8
OVOL,8
TAMSULOSIN CR,8
FILGRASTIM,8
RATIO-PREDNISOLONE,8
MATERNA,8
ARTANE,8
LAMIVUDINE,8
VALGANCICLOVIR,8
CALTRATE 600 WITH VITAMIN D SOFT CHEWS,8
BECONASE,8
NOVO-CHLOROQUINE TAB 250MG,8
SYNTHROID - TAB 100MCG,8
RATIO-CITALOPRAM,8
APO-METHOTREXATE TABLETS  - 2.5MG,8
MYLAN-NITRO SUBLINGUAL SPRAY,8
BORIC ACID,8
SODIUM CHLORIDE INJECTION, USP,8
ESTRADERM TTS,8
PULMOZYME 1MG/ML,8
MIXED TOCOPHEROL VITAMIN E 400 IU,8
IRINOTECAN HYDROCHLORIDE,8
FIORINAL C1/2 CAP,8
APO-PRAVASTATIN,8
FLURBIPROFEN,8
ASASANTINE CAP,8
RIVASA 80MG - TAB,8
ESTRADIOL-17B,8
NITROGLYCERIN INJECTION USP,8
ADCIRCA,8
GEN-ZOPICLONE 7.5MG,8
ADVAIR 125,8
PMS-METOCLOPRAMIDE,8
FACTOR VIII,8
DOXEPIN,8
FLUOROMETHOLONE OPHTHALMIC,8
NOVO-SIMVASTATIN,8
UREMOL HC,8
CO QUETIAPINE,8
VEPESID,8
MAGNESIUM OXIDE,8
APO-PROPRANOLOL,8
ZOMIG TAB 2.5 MG,8
PHOSPHATE,8
CO ETIDROCAL,8
IGIVNEX,8
NITROSTAT,8
PMS-CLONAZEPAM TAB 1.0MG,8
TOBACCO,8
MORPHINE SR,8
VITAMIN B 3,8
RATIO-ATORVASTATIN,8
SENOKOT TABLETS,8
PRAMIPEXOLE DIHYDROCHLORIDE,8
REMINYL ER,8
NOVO-TRIMEL TAB,8
MELPHALAN,8
LAMISIL TAB 250MG,8
RITUXIMAB,8
GATIFLOXACIN,8
NICORETTE GUM,8
OPHTHALMOLOGICALS,8
NORETHINDRONE,8
LIPIDIL MICRO - CAP 200MG,8
VITAMIN B COMPLEX WITH C,8
FENTANYL CITRATE,8
RATIO-CIPROFLOXACIN,8
FLAX SEED OIL,8
SELEGILINE,8
APO-PEN-VK,8
MYLANTA,8
SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,8
TETANUS-POLIO VACCINE,8
DEPAKENE,8
DESICCATED THYROID (PORCINE),8
LACTAID,8
ZOLOFT CAP 100MG,8
GARAMYCIN,8
THALOMID,8
APO-DIAZEPAM,8
LOPRESOR SR,8
OXALIPLATIN,8
GRAPE SEED EXTRACT,8
NOVO-LORAZEM,8
ANASTROZOLE,8
PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE AGENTS,8
NEOSTIGMINE METHYLSULFATE INJECTION USP,8
AVIANE 28,8
APO-ATENOL,8
TRANSDERMAL NICOTINE PATCH,8
UBIDECARENONE,8
CLINORIL,8
GEMCITABINE FOR INJECTION, USP,8
VALPROATE SEMISODIUM,8
SULFAMETHOXAZOLE/TRIMETHOPRIM,8
MTX                                /00113801/,8
TAMIFLU CAPSULE 75MG,8
RATIO-DILTIAZEM CD,8
TD POLIO ADSORBED,8
APO-TRAMADOL/ACET,8
NALOXONE,8
MEPERIDINE HCL,8
IFOSFAMIDE FOR INJECTION, USP,8
MINIPRESS,8
SUDAFED,8
IMOGAM RABIES PASTEURIZED,8
APO-DOMPERIDONE - TAB 10MG,8
GLUTAMINE,8
CORTATE,8
CHLORDIAZEPOXIDE,8
APO-TAMOX,8
DACARBAZINE FOR INJECTION BP,8
RETROVIR (AZT),8
NAVELBINE,8
PERCODAN,8
BUTRANS 5,8
ATENOL,8
TEVA-VENLAFAXINE XR,8
DIANEAL PD4 CAPD SOLUTION WITH 4.25% DEXTROSE AND 2.5MEQ/L CALCIUM,8
VANCERIL AEM 50MCG,8
OMEGA-3,8
DIPHTHERIA PTP ADSORBED,8
OXYBUTYNIN HYDROCHLORIDE,8
LUDIOMIL,8
OXYTROL,8
TARO-WARFARIN,8
SELDANE,8
HEPATITIS A VACCINE,8
FLUANXOL,8
SEREVENT- AEM 25MCG/AEM,8
ASACOL ECT 400MG,8
TEVA-PANTOPRAZOLE,8
LEUCOVORIN CALCIUM INJECTION USP,8
PILOCARPINE,8
DICYCLOMINE HYDROCHLORIDE USP,8
LIBRAX,8
FIORINAL C,8
SEASONALE,8
PAXIL CR,8
KENALOG,8
YELLOW FEVER VACCINE,8
BUCKLEY'S MIXTURE,8
ANTI-DEPRESSANTS,8
BUSPAR TAB 10MG,8
SOMATULINE AUTOGEL,8
PLANTAGO SEED,8
PSEUDOEPHEDRINE,8
MOGADON,8
SYNTHROID - TAB 175MCG,8
BETALOC,7
FIORINAL C1/4 CAP,7
PRESERVISION LUTEIN,7
SIMPONI     (SINGLE-USE AUTOINJECTOR),7
DELATESTRYL,7
UNKNOWN MEDICATION,7
DEXTROSE 5% IN 0.9% SODIUM CHLORIDE,7
PSYLLIUM HUSK USP,7
VENTOLIN NEBULE(S),7
COLLAGEN,7
SANDOZ BUPROPION SR,7
APO-FENO-MICRO,7
CORDARONE,7
GM-CSF,7
VIVELLE,7
BETOPTIC S OPH SUS 0.25%,7
JAMP SENNA,7
TWYNSTA,7
ONCOVIN SOLUTION 1MG/ML,7
B COMPLEX 100,7
STRESSTABS NOS,7
LOPERAMIDE HYDROCHLORIDE,7
INSULIN DETEMIR,7
NOVO-CLONIDINE,7
GRAVOL IV AMPOULES,7
NOVO-FURAN,7
BILBERRY,7
BIQUIN DURULES 250 MG,7
SERC 16 MG,7
APO-SULFATRIM,7
NOVO-RANIDINE,7
NARCAN,7
CALCIT,7
NEXAVAR,7
ROLAIDS NOS,7
IMOVANE 7.5 - TAB 7.5MG,7
TOBI,7
BEZALIP TAB 200MG,7
ISOPTIN SR,7
SEREVENT DISKUS (50MCG/DOSE),7
REFRESH TEARS,7
TERBUTALINE SULFATE,7
CINNAMON,7
ROBAX PLATINUM,7
CALCIUM CHLORIDE,7
LEVITRA,7
CODEINE PHOSPHATE SYRUP,7
SULFONAMIDES,7
NOVAMILOR TAB USP,7
LYCOPENE,7
SAQUINAVIR,7
HALAVEN 2ML SINGLE USE VIAL,7
VITAMIN(S) & MINERAL(S),7
PRENATAL MULTIPLE VITAMIN,7
SLOW -K,7
HYDERM,7
RISPERDAL M-TAB,7
ACETAMINOPHEN EXTRA STRENGTH TAB 500MG USP,7
CLORAZEPATE,7
SUBLIMAZE INJ 50MCG/ML,7
GLYCON,7
VITALUX NOS,7
TECHNETIUM TC 99M SESTAMIBI,7
MYOCHRYSINE,7
JECTOFER 50 MG/ML,7
APO-ZOPICLONE,7
BOTOX 50, 100 AND 200 UNIT VIALS,7
TYLENOL NO1 FORTE TABLETS WITH CODEINE,7
EMEND,7
BUCKLEY'S WHITE RUB,7
EMTRIVA,7
PROCAINAMIDE,7
DEXTROSE 3.3% IN 0.3% SODIUM CHLORIDE,7
HYPERTENSION MEDICATION,7
APO PREDNISONE TAB 5MG,7
PLAQUENIL                          /00072602/,7
STREPTOKINASE,7
EURO FOLIC 5MG,7
ADVIL EXTRA STRENGTH LIQUI-GELS,7
MONTELUKAST SODIUM,7
RATIO TRAZODONE,7
VITAMIN B3,7
SANDOZ VALSARTAN,7
BETOPTIC LIQ,7
FLORINEF   -TABLETS 0.1 MG,7
CYPROTERONE,7
CIPRO IV,7
HUMALOG   (CARTRIDGE/KWIKPEN),7
MESASAL,7
GAMMA GLOBULIN,7
PROLOPRIM,7
CALCIUM CARBONATE WITH VITAMIN D,7
CO CITALOPRAM,7
AZT = ZIDOVUDINE,7
NOLUDAR,7
EURO-FER,7
SALINE INJECTION 0.9% USP,7
COTAZYM ECS 20,7
FERRLECIT,7
COVERSYL (8MG TABLET),7
CUPRIMINE,7
WINRHO SDF,7
AMOXICILLIN/CLAVULANIC ACID,7
RHINALAR,7
TEVA-ROSUVASTATIN,7
PIPERACILLIN FOR INJECTION, USP,7
AXERT,7
ONGLYZA FILM-COATED,7
NOVAHISTEX,7
INSULIN TORONTO,7
SCOPOLAMINE,7
PRED FORTE 1%,7
KRILL OIL,7
PERSANTINE INJ 5MG/ML,7
DIANEAL PD4 CAPD SOLUTION WITH DEXTROSE AND CALCIUM,7
ESTER-C,7
OMEGA-3 FISH OIL,7
APO-ACEBUTOLOL,7
VENTODISK,7
ADALAT P.A.,7
CARBACHOL,7
QUINIDINE,7
DIPHTHERIA TOXOID,7
MORPHINE SULFATE SR,7
PMS-ROSUVASTATIN,7
NOVO-DILTAZEM,7
SAPHRIS,7
DURALITH TAB 300MG,7
PENICILLAMINE,7
MEROPENEM,7
FUNGIZONE INTRAVENOUS INJECTION 50MG,7
C-QUENS,7
OCUVITE,7
PRUCALOPRIDE SUCCINATE,7
NIZORAL  - 2%,7
SANDOZ ANASTROZOLE,7
VIRAMUNE,7
INSULIN NPH HUMAN,7
IODINE,7
BETNESOL RETENTION ENEMAS,7
MYLAN-AMLODIPINE,7
NASACORT,7
NEGGRAM,7
MERUVAX,7
PROCYTOX,7
ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,7
ACTONEL DR,7
LORATADINE,7
COSMEGEN,7
LOTRIDERM CREAM,7
APO-LOVASTATIN,7
TRIAMTERENE,7
CREATINE,7
HALIBUT LIVER OIL,7
RATIO-TAMSULOSIN,7
TRIVIRIX,7
DELATESTRYL INJ 200MG/ML,7
SITAGLIPTIN PHOSPHATE,7
CLARUS,7
NPLATE,7
ZYCLARA,7
ERYC DELAYED-RELEASE CAPSULES,7
RIVASA FC,7
STELABID,7
CO CIPROFLOXACIN TABLET, 500MG,7
PMS-CITALOPRAM,7
SALINE DRIP,7
MOLYBDENUM,7
LOXAPAC,7
RATIO-AMLODIPINE,7
TRIFLUOPERAZINE TAB 5MG,7
NOVO-HYDROXYZIN,7
TRIMETHOPRIM-SULFAMETHOXAZOLE DS,7
PERMAX,7
ANTIVERT TAB,7
METHYLPHENIDATE TAB 10MG,7
CALCIUM CARBONATE/ETIDRONATE DISODIUM,7
APO SULFATRIM TAB,7
ACYCLOVIR SODIUM INJECTION,7
PUFFERS,7
TNKASE,7
APO-CEPHALEX,7
DITROPAN TABLETS 5MG,7
INSULIN HUMAN,7
PMS-RANITIDINE,7
PMS-TRAZODONE,7
TEARS NATURALE,7
MYLAN-CYCLOBENZAPRINE,7
APO-OXYBUTYNIN,7
MYRBETRIQ,7
PROCTOFOAM HC,7
CLOBETASOL CREAM 0.05%,7
GAMUNEX SINGLE USE VIALS,7
DIA-VITE,7
CALCIUM - MAGNESIUM WITH ZINC TAB,7
THERAPEUTIC RADIOPHARMACEUTICALS,7
ACETAMINOPHEN/TRAMADOL,7
GEN-CITALOPRAM,7
MIGRANAL NASAL SPRAY 4MG/ML,7
CALTRATE 600 PLUS D - TABLET,7
NOREPINEPHRINE,7
OS CAL TAB,7
NOVO-AMIODARONE,7
MORPHINE SULFATE INJECTION USP,7
FERROUS SULFATE,7
NOVO-GESIC,7
DALACIN C PHOSPHATE,7
KELP,7
HP LUXURA, BURGUNDY,7
HUMATROPE,7
RIFADIN,7
HYDROCHLOROTHIAZIDE/SPIRONOLACTONE,7
GANTRISIN,7
PIROXICAM,7
MINOXIDIL,7
OPIOID (S),7
BACTROBAN CREAM,7
ADVIL COLD AND SINUS CAPLETS,7
VIMOVO MODIFIED-RELEASE TABLET,7
DIPROLENE,7
SANDOZ DILTIAZEM T,7
VITAMIN B12                        /00056201/,7
VOLTAREN OPHTHA,7
DURICEF,7
NOVO-PUROL,7
NACL,7
ELECTROLYTES LIQ,7
HP-PAC,7
THIOPENTAL SODIUM,7
NORVASC TAB 10MG,7
MS IR,7
