drug,countreact
RADIOTHERAPY,1
RESTASIS,1
ILARIS,1
CALCITRIOL,1
INFUFER,1
SANDOSTATIN LAR 30MG,1
CARBOPLATIN,1
ISENTRESS,1
SEROQUEL TAB 25MG,1
SEVOFLURANE,1
CENTRUM SELECT NOS,1
SOMINEX TABLETS 25MG,1
CHLORTHALIDONE,1
LEUCOVORIN,1
STREPTOMYCIN FOR INJECTION USP,1
CLARITIN,1
LIPITOR 10MG TABLETS,1
TELZIR,1
COMTAN,1
MEASLES MUMPS RUBELLA VIRUS VACCINE,1
THALIDOMIDE,1
TOCILIZUMAB,1
CYTOSAR,1
TRILAFON,1
MULTIVITAMINS WITH MINERALS,1
UNIPHYL,1
NITROFURANTOIN,1
VASOCONSTRICTORS,1
DICLOFENAC,1
NORVIR - CAP 100MG,1
VIBRAMYCIN,1
DIOCTYL CAP 100MG,1
222 FROSST W/PHENACETIN,1
VITAMIN B6,1
ALDARA 5% CREAM,1
EQUANIL TABLETS 400MG,1
AMINOPHYLLINE,1
ANCEF,1
FLAGYL,1
APO PREDNISONE TAB 5MG,1
APO-TIMOP OPH SOLN 0.25%,1
PROLOID,1
GLUCOSE,1
PULMICORT,1
HEPARIN SODIUM,1
RATIO-DILTIAZEM CD,1
BETADERM,1
BLES,1
ROBAXACET,1
CALCIUM 500 MG TABLETS,1
INNOVAR INJ,1
CARNITINE,1
IV FLUIDS,1
KAYEXALATE,1
LEVETIRACETAM,1
CLAVULIN,1
MACROBID,1
TENORMIN,1
MELPHALAN,1
THEOPHYLLINE,1
CURARE,1
METHYLPHENIDATE TAB 10MG,1
D VI SOL INFANTS DROPS 400UNIT/ML,1
VALCYTE,1
DEXILANT,1
NITROUS OXIDE,1
DIDROCAL-400MG(ETIDRONATE DISOD.)TAB AND 1250MG(CA CARB.)TAB(500MG CA),1
NOVAMOXIN CAP 500MG,1
VICTRELIS,1
DITROPAN TABLETS 5MG,1
NSAIDS,1
DULCOLAX,1
YEAST TABLETS,1
EMTEC,1
PACKED RED BLOOD CELLS,1
ERYTHROMYCIN OPHTHALMIC OINTMENT U.S.P.,1
FABRAZYME,1
PHYTONADIONE,1
ANTI-HYPERTENSIVE MEDICATION(S),1
FLOMAX,1
APO-BACLOFEN,1
PROPAFENONE,1
ATAZANAVIR SULFATE,1
GLYSENNID,1
AZO GANTRISIN,1
HEPTAVAX B,1
REBETRON,1
BETAMETHASONE,1
HYDROVAL OINTMENT 0.2%,1
RHOVANE,1
BROMAZEPAM,1
IMOVANE,1
ROSUVASTATIN,1
CALCIUM LACTATE,1
INTRABUTAZONE,1
KETEK,1
CETIRIZINE HYDROCHLORIDE,1
CIMETIDINE,1
LOPERAMIDE,1
TAMIFLU,1
MAGIC MOUTH WASH,1
COPPER-T,1
THIOGUANINE,1
TPA,1
DALMANE,1
MODITEN,1
TWINRIX,1
DEXTROSE 5% IN 0.9% SODIUM CHLORIDE,1
NOLVADEX,1
VENLAFAXINE HYDROCHLORIDE,1
DIETARY JAM (E.D. SMITH),1
NOVO-GESIC TAB 325MG,1
VIMPAT,1
NUTRIFER PLUS TABLETS,1
ABACAVIR SUCCINATE,1
VIVOL,1
DURATOCIN INJECTION,1
ADALAT XL - SRT,1
ZERIT,1
ENFUVIRTIDE,1
ALOPHEN TAB 60MG,1
AMOXIL,1
ANTIMICROBIAL,1
FLOOR WAX,1
APO-CITALOPRAM,1
PRIPSEN,1
GEMZAR,1
PROPRANOLOL HYDROCHLORIDE INJECTION USP,1
QUESTRAN,1
HISMANAL TAB 10MG,1
REMERON,1
RIMIFON,1
BUPIVACAINE/MORPHINE EPIDURAL,1
INDAPAMIDE,1
SAIZEN,1
CALCIUM TABLETS,1
INVEGA SUSTENNA PRE-FILLED SYRINGE,1
