drug,countreact
APRESOLINE,4
VITALUX AREDS,4
COVERSYL PLUS,4
5-AMINOSALICYLIC ACID,4
LESCOL,4
DEPO-MEDROL,4
GLUCOSAMINE & CHONDROITIN,4
RATIO-IRBESARTAN,4
OMEGA,4
TRIAMCINOLONE,4
CHROMIUM,4
VINCRISTINE,4
WELLBUTRIN SR,4
KETAJECT,4
ACEBUTOLOL,4
NOVO-METOPROL,4
GEMFIBROZIL,4
MANNITOL,4
APO-RAMIPRIL,4
INTERFERON ALPHA,4
XYLOCAINE,4
SULFADIAZINE,4
LEVOTHYROXINE SODIUM,4
DEXTROMETHORPHAN,4
DIOVAN-HCT 160/25MG,4
CAPECITABINE,4
OXALIPLATIN,4
DOXORUBICIN HYDROCHLORIDE,4
VALACICLOVIR,4
CETIRIZINE,4
VENTOLIN FOR INHALATION,4
INDERAL,4
ESOMEPRAZOLE MAGNESIUM TRIHYDRATE,4
CLOBETASOL PROPIONATE,4
VIVELLE,4
NICOTINIC ACID,4
ZIDOVUDINE,4
NOROXIN,4
TEVA-GLYBURIDE,4
REMERON RD,4
ORTHO-NOVUM 2 MG,4
TUMS,4
HYDROXYQUINOLINE,4
MOMETASONE FUROATE,4
ETODOLAC,4
FAMPYRA,4
QUINIDINE SULFATE,4
TEVA-PANTOPRAZOLE,4
NUTRINEAL PD4,4
GLYCERIN SUPPOSITORIES,4
ORUDIS,4
PARNATE,4
ENTOCORT CAPSULE 3MG,4
IMMUNOSUPPRESSIVE MEDICATION(S),4
SODIUM IODIDE,4
FILGRASTIM,4
PRAZOSIN,4
CORTATE,4
PREXIGE,4
ZANAFLEX,4
ZYBAN,4
GINKGO BILOBA,4
CADUET,4
CAMPTOSAR INJECTION,4
TRIMETHOPRIM,4
ROSUVASTATIN CALCIUM,4
MIACALCIN,4
NABUMETONE,4
SOTACOR,4
TAMSULOSIN CR,4
ALLEGRA,4
TINZAPARIN,4
GOLD,4
TRIAMTERENE,4
TYLENOL #3 (CANADA),4
APO METOPROLOL,4
CHLORAMPHENICOL,4
EPINEPHRINE,4
ESCITALOPRAM OXALATE,4
INLYTA,4
ARTHROTEC 75,4
IPRATROPIUM/SALBUTAMOL,4
SOLIRIS,4
NELFINAVIR,4
COMBIGAN,4
PHARMORUBICIN,3
ETHINYL ESTRADIOL/LEVONORGESTREL,3
PLACEBO,3
POLYETHYLENE GLYCOL,3
SULFAMETHOXAZOLE TAB 500MG,3
ABSTRAL,3
DACARBAZINE FOR INJECTION BP,3
NOVO VENLAFAXINE XR,3
LEUPROLIDE,3
THEOPHYLLINE,3
DICYCLOMINE HYDROCHLORIDE USP,3
GOUT MEDICATION,3
AMILORIDE/HYDROCHLOROTHIAZIDE,3
MAGIC MOUTHWASH,3
TREANDA SINGLE-USE VIAL. I.V INFUSION ONLY.,3
ANGELIQ,3
METOLAZONE,3
PENTOXIFYLLINE,3
INSULIN ISOPHANE,3
VICTRELIS TRIPLE BOCEPREVIR CAPSULE 200 MG, RIBAVIRIN CAPSULE 200MG, PEGINTERFERON ALFA-2B POWDER FOR SOLUTION,3
FLEET PHOSPHO-SODA ORAL LAXATIVE,3
NIFEDIPINE XL,3
LECTOPAM,3
FONDAPARINUX SODIUM INJECTION,3
QUINAPRIL HYDROCHLORIDE,3
BUCKLEY'S MIXTURE,3
TICLOPIDINE-250,3
GLYCERIN,3
ALTACE HCT,3
LYDERM,3
REMINYL,3
MATERNA,3
TUSSIONEX,3
MIN-OVRAL 28 TAB,3
APO-PANTOPRAZOLE,3
SINEQUAN,3
ATARAX,3
CYANOCOBALAMINE INJ.,3
DARVON N 100MG CAP,3
QUININE - ODAN,3
RATIO-EMTEC-30,3
DICHLOROACETIC ACID,3
ALL OTHER THERAPEUTIC PRODUCTS,3
ANALGESIC,3
CALTRATE®,3
ANTACID,3
MEFENAMIC ACID,3
CEFUROXIME FOR INJECTION USP,3
SELEGILINE,3
MIXED TOCOPHEROL VITAMIN E 400 IU,3
CHONDROITIN,3
MOXIFLOXACIN,3
SODIUM IODIDE THERAPEUTIC I-131,3
VITAMIN D3,3
ATASOL,3
FIORINAL,3
NIACIN,3
PROPOFOL INJECTION,3
LIVOSTIN EYE DROPS,3
NUVARING,3
CAELYX SINGLE USE VIALS. 20MG/10ML AND 50MG/25ML. PEG. LIPOSOMAL SUSPENSION.,3
AMATINE,3
GUAIFENESIN,3
TYLENOL #3,3
CECLOR,3
RYTHMOL,3
ELOCOM,3
IMATINIB,3
APO-METOCLOP,3
PHOSPHATE,3
VITAMIN A & D,3
POTASSIUM PHOSPHATE MONOBASIC,3
COLYTE,3
PREGABALIN,3
PRIMROSE OIL,3
SUPREFACT,3
FLUVASTATIN,3
PROPYL-THYRACIL,3
LEUCOVORIN CALCIUM,3
LEVOTHRYROXINE SODIUM,3
DIANEAL PD,3
ALENDRONATE SODIUM/VITAMIN D3,3
THYROLAR,3
OXYNEO,3
INCIVEK,3
APO-RANITIDINE,3
INTERFERON ALPHA 2A,3
ISORDIL,3
CODEINE PHOSPHATE SYRUP,3
COSMEGEN,3
SUSTIVA,3
BECLOVENT,3
TENOFOVIR,3
ADVAGRAF,3
GEN-CLOZAPINE,3
BUSPIRONE,3
LUTEIN,3
CALCIUM CARBONATE/ETIDRONATE DISODIUM,3
DIOVAN-HCT 160MG/12.5MG,3
CARDIZEM SR,3
EBIXA,3
METOCLOPRAMIDE HYDROCHLORIDE INJECTION,3
APO-DILTIAZ,3
CHLOROQUINE PHOSPHATE,3
APO-NAPROXEN,3
ESTALIS,3
ETIDRONATE,3
VIRACEPT,3
CLOBEX,3
FAMCICLOVIR,3
ISOSORBIDE MONONITRATE,3
NITROLINGUAL SPRAY 0.4MG/EAM,3
LECITHIN,3
FOLINIC ACID,3
ACTOS (45MG),3
NOVOLIN GE NPH INJ SUS 100U/ML,3
DIANEAL PD4 CAPD SOLUTION WITH DEXTROSE AND CALCIUM,3
TRENTAL,3
ORTHO-NOVUM NOS,3
METHIMAZOLE,3
ECHINACEA,3
PARAPLATIN,3
APO-AMITRIPTYLINE,3
EMPRACET-30,3
MULTIVITAMINS,3
NIZATIDINE,3
PURG-ODAN,3
BUCKLEY'S WHITE RUB,3
HALOTESTIN,3
ANAGRELIDE,3
HERBAL PREPARATION,3
OS CAL TAB,3
HP MEMOIR,3
PAIN MEDICATION,3
ELECTROLYTES LIQ,3
VALIUM ORAL,3
CHINESE HERBAL TEA,3
MIXED TOCOPHEROL VITAMIN E,3
PLENDIL,3
IRON SULPHATE,3
ATARAX SYRUP 2MG/ML,3
STELAZINE,3
ZANOSAR STERILE POWDER,3
NORVIR - CAP 100MG,3
DAUNOMYCIN,3
LEVODOPA-CARBIDOPA,3
RANITIDINE HYDROCHLORIDE,3
THYROID,3
CALCIUM & VITAMIN D3,3
REPAGLINIDE,3
RISPERDAL CONSTA,3
CCNU,3
APO HYDROXYZINE,3
HYDROMORPHONE HYDROCHLORIDE INJECTION USP,3
ELMIRON   -(100MG),3
VALPROATE SODIUM,3
VENLAFAXINE,3
SUPRAX,3
DEPREX,3
TEVA-AMLODIPINE,3
LOESTRIN 1.5/30 28DAY PACK,3
ORPHENADRINE,3
SENNOSIDES TABLETS,3
PETHIDINE INJECTION B.P.,3
ZOMETA OR PLACEBO,3
DABIGATRAN,3
TAPAZOLE,3
QUESTRAN,3
ADRUCIL,3
BONEFOS,3
RADIATION TREATMENT,3
RELISTOR,3
ROBITUSSIN,3
CEFPODOXIME PROXETIL,3
SANDOSTATIN 50MCG/ML,3
APO-DICLO,3
PHAZYME,3
CLADRIBINE,3
SIMULECT,3
SLOW K,3
CLOXACILLIN SODIUM,3
ASTHMA MEDICATIONS,3
PRAMIPEXOLE,3
FLAXSEED OIL,3
CYPROHEPTADINE HYDROCHLORIDE TABLET USP,3
NOVO-ALENDRONATE,3
PULMICORT INHALER,3
TEQUIN,3
RALOXIFENE,3
NOVOLIN GE 30/70 INJ SUS,3
ALBUMIN (HUMAN),3
LOXAPAC,3
BUSULFEX,3
HALDOL LA,3
DIOVOL,3
ANGIOTENSIN II ANTAGONIST,3
CAPTOPRIL,3
TYLENOL NO1 FORTE TABLETS WITH CODEINE,3
PEPCID,3
CHLORPROPAMIDE,3
EPREX STERILE SOLUTION 40000IU/ML,3
APO-TEMAZEPAM,3
MOTILIUM TAB 10MG,3
FERROUS SULFATE,3
COREG,3
NEVANAC,3
SULFATRIM,3
TAXANES,3
LIOTHYRONINE,3
TERBUTALINE,3
DEXADRINE,3
GLUCOBAY,3
ORAL HYPOGLYCEMIC,3
DRUG THERAPY NOS,3
CEFTRIAXONE SODIUM FOR INJECTION,3
UNSPECIFIED MEDICATION,3
VIGAMOX,3
SUBOXONE,3
FLURBIPROFEN,3
PROPECIA,3
DEPAKENE,3
GELATIN (DROPS) OPHTHALMIC,3
DEXEDRINE,3
ALL OTHER THERAPEUTICS,3
TOLTERODINE,3
HYDRATION,3
CATHETERS,3
PERMAX,3
CHORIONIC GONADOTROPIN FOR INJECTION, USP,3
APO-PREDNISONE,3
CLIMARA,3
CO-TRIMOXAZOLE,3
NAVELBINE,3
NOLVADEX-D TAB 20MG,3
NORVIR SEC,3
ADDERALL XR,3
LIPITOR 10MG TABLETS,3
GLAXAL BASE CRM,3
BRICANYL,3
RAPAFLO,3
HEMCORT HC,3
MAXIDEX,3
DOCUSATE SOD CAP 100MG,3
ROBAXACET,3
CEENU,3
ENEMA,3
PERTUZUMAB,3
CLINORIL,3
EURO-SENNA S.,3
NALOXONE,3
VITAMINE D,3
PRINIVIL,3
ZERIT,3
FLUVIRAL,3
ZYVOXAM,3
TANTUM LIQ 0.15%,3
NOVO-DOCUSATE,3
TEMOZOLOMIDE,3
DESFERAL,3
BROMAZEPAM,3
NPLATE,3
LUPRON DEPOT KIT WITH DILUENT - IM 22.5MG/VIAL,3
TIZANIDINE,3
HEPARIN (PORCINE),3
RHOVANE,3
CARDIZEM,3
ROBINUL,3
HYDROXOCOBALAMIN INJ 1000MCG/ML,2
SANDOSTATIN 100MCG/ML,2
CETAPHIL,2
PENTAMIDINE ISETHIONATE INJ 300MG/VIAL BP,2
SENOKOT S TAB,2
APO-NADOL,2
MODURET,2
PHOTOTHERAPY,2
SIMPONI SINGLE-USE PRE-FILLED SYRINGE,2
IRINOTECAN,2
ISOSORBIDE,2
FLAXSEED,2
NICOTINE PATCH 21 MG,2
KIDNEY TRANSPLANT,2
PRO-AAS - 80 (CROQUABLE),2
TARGIN,2
LIBRIUM,2
BISOPROLOL FUMARATE,2
TEVA-FUROSEMIDE,2
NU-RANIT,2
OCUVITE REGULAR,2
ALPHAGAN,2
LUTETIUM-OCTREOTATE,2
MARVELON 28,2
RIBOFLAVIN,2
TRIDURAL,2
HORMONE SHOT,2
HUMULIN N (CARTRIDGE/KWIKPEN),2
ROCEPHIN,2
TYLENOL NO.1 CAPLETS,2
APO-AZATHIOPRINE,2
CENTRUM FORTE TABLETS,2
PEGINTERFERON ALFA-2B,2
IMMUNE BOOST INJECTION,2
SENSIPAR,2
MOISTURIZER,2
VEPESID,2
PHYTO SOYA,2
VOLTAREN                           /00372301/,2
COPPER-7,2
NEUTRAGEL NEUTRAL SODIUM FLUORIDE GEL,2
KADIAN CAPSULES,2
COMPOUNDED PR ELIGIBLE,2
SYMMETREL,2
FLUOXETINE HYDROCHLORIDE,2
PROTEIN SUPPLEMENTS,2
BISPHOSPHONATES,2
NOVO-PUROL,2
BOTOX COSMETIC,2
DIA-VITE,2
NUTRICAP (AVACOR),2
DILTIAZEM HYDROCHLORIDE,2
AMINOPTERIN,2
CALTRATE PLUS,2
MEDROL,2
CARBACHOL,2
DRISDOL,2
PACLITAXEL INJECTION USP,2
APIDRA,2
HYDROCORTISONE SODIUM SUCCINATE,2
EFUDEX CRM 5%,2
PAROXETINE HYDROCHLORIDE,2
APO-CALCITONIN NASAL SPRAY,2
CENTRUM SILVER,2
PEMETREXED DISODIUM,2
IDARUBICIN,2
PERCOCET                           /00867901/,2
MITOMYCIN FOR INJECTION,2
VERAPAMIL HYDROCHLORIDE INJECTION USP,2
CIPRODEX,2
PIIMAX,2
INSULIN NPH HUMAN,2
CLASTEON,2
VISUDYNE,2
CLOMID,2
SODIUM FLUORIDE,2
NARDIL,2
STAVUDINE = D4T,2
ACCURETIC 20/25 MG,2
LEVITRA,2
BICALUTAMIDE TABLETS,2
ADALAT P.A.,2
BLOOD COMPONENT(S),2
ADVIA,2
GLYCERINE,2
CABERGOLINE,2
CALCIUM & MAGNESIUM WITH VITAMIN D,2
TRANEXAMIC ACID,2
REVIA,2
TRI-CYCLEN TABLETS - 28-DAY,2
TRIMEBUTINE,2
DULOXETINE HYDROCHLORIDE,2
PALAFER,2
HYDROGEN PEROXIDE,2
SALMETEROL,2
CELECOXIB,2
PATANOL OPHTHALMIC SOLUTION,2
APO-FLUOXETINE,2
APO-MEGESTROL,2
SINTROM,2
MUPIROCIN,2
ASPARTAME,2
NABILONE,2
JAMP-CALCIUM + VITAMIN D 400 IU TABLETS,2
AXID,2
LACOSAMIDE,2
BETAMETHASONE DIPROPIONATE/CALCIPOTRIOL,2
NOVO-CIMETINE,2
PYRIDIUM,2
DEXILANT,2
TEVA-TAMOXIFEN,2
BREXIDOL 20,2
GM-CSF,2
DIGESTIVE ENZYME,2
CALCIUM - MAGNESIUM WITH ZINC TAB,2
MANERIX,2
ORINASE,2
ANASTROZOLE TABLETS,2
MEGACE OS,2
ANTIOBESITY PREPARATIONS EXCL DIET PRODUCTS,2
APO K TAB 600MG,2
APO-CLONIDINE,2
URSO,2
EPHEDRINE HYDROCHLORIDE,2
SERENTIL,2
APO-PROCHLORAZINE,2
MS IR,2
VINCRISTINE SULFATE,2
EURO-FOLIC,2
PMS DEXAMETHASONE,2
SOFLAX CAPSULES 100MG,2
ASPIRIN 81MG,2
FLUOR-A-DAY,2
PROFERRIN,2
NORINYL,2
LARGACTIL,2
BENZODIAZEPINES,2
NOVAMOXIN,2
PSEUDOEPHEDRINE,2
BISACOLAX,2
RADIATION THERAPY NOS,2
TEVETEN,2
RAPAMUNE ORAL SOLUTION,2
LOSEC 20 MG,2
GLUCOSAMINE HYDROCHLORIDE,2
ALLERGY PILLS,2
AMFEBUTAMONE,2
CALCIUM CARBONATE TABLETS WITH VITAMIN D,2
RESOTRAN FILM-COATED,2
ANDRIOL CAP 40MG,2
TRIATEC-8 TAB,2
DOLASETRON,2
OVRAL 28TAB,2
DURALITH TAB 300MG,2
HYZAAR DS 100/25 MG,2
SATIVEX,2
CHLORHEXIDINE,2
MODULON,2
PHOSPHO-SODA BUFFERED SALINE LAXATIVE,2
PIROXICAM,2
MTX                                /00113801/,2
EUROFER,2
ASA 81 MG,2
VITAMIN B1,2
PNEUMOVAX,2
STEROIDS NOS,2
FLAMAZINE CRM 1%,2
XYLOCAINE HCL,2
NITROGEN MUSTARD,2
ZESTORETIC,2
PROLEUKIN,2
CYKLOKAPRON 500 MG,2
BENZYDAMINE,2
LHRH AGONIST,2
BORIC ACID,2
RADIO-THERAPY,2
DEXTROSE,2
NOVOLIN 30/70,2
TIAPROFENIC ACID,2
RATIO-SALBUTAMOL HFA,2
OCULAR F,2
HORMONE REPLACEMENT THERAPY,2
ANTURAN,2
HYDROXYCHLOROQUINE PHOSPHATE,2
APO-SIMVASTATIN,2
MORPHINE SULPHATE INJECTION, USP,2
INSULIN HUMAN,2
PLAQUENIL                          /00072602/,2
ARIES,2
MULTIPLE VITAMINS,2
PMS-DOCUSATE SODIUM,2
POLYSPORIN,2
ST JOHNS WORT,2
KADCYLA 100MG AND 160MG SINGLE-USE VIALS,2
PRENATAL MULTIPLE VITAMIN,2
CRIZOTINIB,2
PROLOPRIM,2
ZOPICLONE-7.5 - TAB 7.5MG,2
TALWIN NOS,2
PROTEIN SUPPLEMENT,2
PUMPKIN SEED OIL,2
NOVO-GESIC TAB 325MG,2
BISPHOSPHONATE(S),2
BOTOX 50U/50ALLERGAN U VIAL, 100U/100ALLERGAN U VIAL, 200U/200ALLERGAN U VIAL,2
ALBUTEROL,2
NUTRAMAMMO,2
LOXAPAC IM INJECTION,2
DILTIAZEM CD,2
TRIFLUOPERAZINE,2
HORMONES AND RELATED AGENTS,2
CAPTOPRIL PLACEBO,2
TURMERIC,2
DOZOL,2
ANXIOLYTIC AGENTS,2
APO-CAL,2
CHEMOTHERAPEUTICS,2
APO-LOPERAMIDE - TAB 2MG,2
IMMUNE SERUM GLOBULIN (HUMAN),2
VERAPAMIL HYDROCHLORIDE,2
PHYTONADIONE,2
SINEMET CR 100/25,2
ARISTOCORT,2
MYLAN-TAMOXIFEN,2
IV DRUG(S)  NOT SPECIFIED,2
VOLTAREN SR,2
NEVIRAPINE,2
CONCERTA,2
CYANOCOBALAMIN TANNIN COMPLEX,2
BENAZEPRIL,2
LEKOVIT CA,2
BLOOD AND RELATED PRODUCTS,2
TEVA-RABEPRAZOLE EC,2
RAN-PANTOPRAZOLE,2
ALDACTONE (CANADA),2
NUTRITIONAL SUPPLEMENT,2
MAGNESIUM HYDROXIDE,2
CALCIUM MAGNESIUM,2
TRI-CYCLEN TABLETS - 21-DAY,2
TRILEPTAL,2
CARBAMAZEPINE CR,2
MEPRON,2
HYDERM,2
ROPINIROLE,2
CELEBREX 200MG,2
PATADAY,2
UNSPECIFIED TOPICAL PRODUCT,2
ENTOCORT ENEMA 0.02 MG/ML,2
EROBIDEN,2
MONOCOR - TAB 5MG,2
INSULIN REGULAR,2
EULEXIN,2
VITAMIN D + CALCIUM DIETARY SUPPLEMENT,2
W KOMPLEX,2
COLESTID,2
PRED FORTE 1%,2
BAYCOL,2
SYNTHROID - TAB 150MCG,2
BETAMETHASONE DIPROPIONATE,2
NOVO-CHLOROQUINE TAB 250MG,2
PYRIBENZAMINE,2
GEMCITABINE,2
DIAMICRON MR,2
GLYCOSIDE,2
REFRESH TEARS,2
ONE A DAY TAB,2
TRANSFUSIONS,2
REVOLADE FILM-COATED,2
ORGARAN INJ.-750ANTI-XAUNIT/AMP1250UNIT/ML,2
DOCUSATE CALCIUM,2
OTRIVIN,2
ANTI-ESTROGENS,2
METHOXSALEN,2
CELESTONE,2
CEPPRA,2
APO-METHOTREXATE TABLETS  - 2.5MG,2
APO-PRIMIDONE,2
VFEND,2
PIPERACILLIN FOR INJECTION, USP,2
SITAGLIPTIN PHOSPHATE,2
NAVELLIVE,2
ABACAVIR,2
BETAMETHASONE VALERATE,2
LIPITOR 20MG TABLETS,2
RATIO-OMEPRAZOLE,2
GOLD SALTS,2
RELAFEN,2
TOPOTECAN,2
ROBAXIN,2
ANTIPSYCHOTIC(S),2
CEFACLOR,2
MICRO-K EXTENCAPS,2
CHLORAZEPAM,2
EPIPEN,2
MODITEN,2
MSN,2
PMS-ATENOLOL,2
MYCOPHENOLATE SODIUM,2
ASPIRIN COATED,2
ISOPTO TEARS,2
FENTANYL CITRATE INJECTION,2
WHOLE BLOOD,2
NICORETTE INHALER,2
KETOPROFEN,2
FLOVENT HFA,2
NITROGEN LIQUID 99%,2
ZERIT = D4T,2
CYKLOKAPRON,2
ACTIFED TABLETS,2
TEMSIROLIMUS,2
LOMUSTINE,2
BROMOCRIPTINE,2
DIANEAL PD 101 CAPD SOLUTION W DEXTROSE,2
GLUCOSE,2
CALCITE 500 + D3 400,2
DILANTIN - 100MG,2
AMIKACIN SULFATE INJECTION USP,2
MACROBID (100 MG),2
HALCION,2
AMOXIL,2
TRIAZIDE TAB,2
HYDROCHLOROTHIAZIDE/OLMESARTAN MEDOXOMIL,2
UNKNOWN CONCOMITANT MEDICATIONS,2
IBANDRONATE,2
APO-KETO-E,2
CHLOROQUINE,2
INSULIN DETEMIR,2
INTERFERON BETA-1B,2
FAC,2
POLYMYXIN B - BACITRACIN,2
COMPACT TEINTE PROTECTION INTENSE GALENIC SPF 40 (HALE DORE),2
COTAZYM,2
BEMTRLIN,2
ABVASANE,2
BETA CAROTENE,2
DALACIN C PHOSPHATE,2
NOVO-PREDNISONE,2
GEN-LOVASTATIN,2
DEXTROSE 5% INJECTION USP,2
LOPID,2
NU-TRIAZIDE TAB 50 MG/25 MG,2
GRANISETRON,2
CALCITE D-500,2
AMINO ACID PREPARATIONS,2
TRAJENTA,2
AMPICILLIN,2
MARVELON 28 TAB,2
RIFAMPICIN,2
DOPRAM,2
ANTIEPILEPTICS,2
PACLITAXEL ALBUMIN,2
CEFTIN,2
APO-DIVALPROEX,2
APO-LISINOPRIL,2
PHENAZOPYRIDINE HCL,2
INDOMETACIN,2
INSULIN ISOPHANE (NPH),2
PLASMA,2
ARIPIPRAZOLE,2
CLODRONIC ACID,2
NARCAN,2
IT WORKS - ULTIMATE BODY APPLICATOR,2
COMTAN,2
COVERA-HS,2
CYANOCOBALAMIN INJ.,2
NITROSTAT,2
ZOSTAVAX,2
TAMIFLU,2
BETADERM                           /00008501/,2
LEVEMIR PENFILL,2
ADVAIR 500 DISKUS,2
NOVOLIN NPH INJ SUS 100UNIT/ML,2
TIMENTIN,2
DIDRONEL TAB 200MG,2
MAGNESIUM GLUCONATE,2
CALCIUM LACTATE,2
DIPHENHYDRAMINE HCL INJ USP 50MG/ML,2
ANAESTHESIA LOCAL,2
TRI-CYCLEN,2
RIVA-METFORMIN,2
ANTIHISTAMINIC DRUGS,2
TWINRIX,2
SALINE,2
HYGROTON 50MG,2
EMTRIVA,2
PENICILLAMINE,2
IFEX,2
SEDATIVES,2
APRATIA,2
EUFLEX TAB 250MG,2
INVEGA,2
PMS-METOCLOPRAMIDE,2
ATARAX (CANADA),2
POSANOL,2
AVALIDE 300/12.5 MG,2
KEFLEX,2
FLUID,2
PROCTOSEDYL,2
CYTOSAR,2
LEVOBUNOLOL HYDROCHLORIDE OPHTHALMIC SOLUTION,2
FUZEON SINGLE USE VIAL,2
PYRAZINAMIDE,2
NOVO-LISINOPRIL,2
ALDOMET,2
THYROGEN,2
TIMOLOL MALEATE OPHTHALMIC,2
REFRESH LACRI-LUBE,2
ONDANSETRON HYDROCHLORIDE,2
OSTOFORTE,2
UREMOL,2
VALPROATE SEMISODIUM,2
ERYTHROMYCIN,2
INHALER THERAPY,2
ESTRADOT 50,2
INSULIN-TORONTO,2
EURO D 400,2
ARTHOTEC,2
VITALUX-S,2
SODIUM PHOSPHATE,2
EXTRAL,2
PMS-PROCHLORPERAZINE,2
ATASOL TAB 325MG,2
COLLAGEN,2
PRIMIDONE,2
CPAP,2
LACTAID,2
SYRS,2
ACITRETIN,2
LEVOMEPROMAZINE,2
GALANTAMINE,2
DEPO-TESTOSTERONE INJ 100MG/ML,2
DEXLANSOPRAZOLE,2
ADVIL LIQUI-GELS,2
BUPRENORPHINE HYDROCHLORIDE,2
NYADERM PREPARATIONS (NOS),2
CAFERGOT,2
DIGESTIVE ENZYMES,2
MANGANESE,2
DIPROSALIC,2
CARBOLOL,2
OXYCONTIN 20MG,2
HYDROCHLORIDE,2
SACCHARIN,2
UBIDECARENONE,2
HYDROMORPHONE HYDROCHLORIDE,2
ULTRAM,2
ELOTUZUMAB,2
URSODEOXYCHOLIC ACID,2
CERUBIDINE 20MG/VIAL,2
PENLAC,2
MINITRAN,2
APO-METOPROLOL,2
APO-PROCHLORAZINE TAB 10MG,2
CISPLATIN INJECTION, BP SINGLE DOSE VIALS. 10MG/10ML AND 50MG/50ML.PRESERVATIVE-FREE.,2
ESTROGENS (ORAL),2
MSM,2
PMS-AMIODARONE,2
ASPIRIN CHILDRENS,2
PMS-VENLAFAXINE XR,2
WESTCORT CRM 0.2%,2
AVAVENE,2
FLOVENT DISKUS,2
BECLOFORTE INHALER - AEM INH 250MCG/AEM,2
NORINYL-2,2
PROPYLTHIOURACIL,2
LEUCOVORIN CALCIUM INJECTION USP,2
ACTIFED,2
GAMUNEX,2
BONE MARROW TRANSPLANT,2
DIANEAL PD 101 CAPD SOLUTION W 0.5% DEXTROSE,2
OMEGA-3,2
AMICAR,2
HALCINONIDE,2
MARCAINE,2
TRIAZIDE,2
CANNABIS,2
MELLARIL,2
CEFOTAXIME,2
SAIZEN 8.8MG (5.83MG/ML),2
UNKNOWN ARTHRITIS MEDICATION,1
PEGASYS RBV PRE-FILLED SYRINGES (PEGASYS),1
APO-CYPROTERONE TABLETS,1
MICROGENICS MEGA B HIGH POTENCY,1
I-123 MIBG,1
ENLCIUR,1
APO-K 600MG,1
VANCOCIN,1
IMIPRAMINE HCL,1
CHLOROPHYL,1
ESOMEPRAZOLE MAGNESIUM,1
CITRINE,1
ARGATROBAN,1
MUCOSITIS MOUTHWASH,1
INTERFERON ALPHA 2B,1
SLOW FE,1
PMS-CITALOPRAM,1
MYLAN-CLOPIDOGREL,1
SOLU-CORTEF 100 MG ACT-O-VIAL,1
FABRAZYME,1
ASTEMIZOLE TAB 10MG,1
NAPROSYN E,1
VITRASERT, INTRAVITREAL IMPLANT,1
CODEINE SYRUP,1
FERAMAX,1
PRADAXA KNOWN AS PRADAX,1
K-LYTE®  POTASSIUM SUPPLEMENT - 10 MEQ,1
XALACOM,1
STIEVAMYCIN FORTE GEL,1
AVEENO CREAM,1
PREMARIN W/ METHYLTESTOSTERONE,1
XYLOCARD INJ,1
BACILLUS CALMETTE-GUERIN,1
CRESTOR - 20MG,1
LAKOTA JOINT CARE FORMULA,1
BEMINAL WITH C FORTIS,1
LAXATIVE,1
ZOMIG TAB 2.5 MG,1
BEROTEC,1
PROTAMINE SULFATE INJECTION, USP,1
BEXTRA,1
DECAVITAMIN,1
GARAMYCIN,1
NOVO-PIOGLITAZONE,1
BORTEZOMIB,1
DEXTROSE 5% IN WATER,1
NOVOLIN 40/60,1
AIROMIR,1
BUCKLEY'S BEDTIME,1
RATIO-AMLODIPINE TABLETS 5MG,1
RATIO-SERTRALINE,1
HALDOL INJECTION 5MG/ML,1
RESVERATROL,1
OPIUM & BELLADONNA SUPP,1
CALTRATE 600 PLUS D - TABLET,1
MEDICATION FOR HEART,1
RIVA ALENDRONATE,1
DOPAMINE,1
OXEZE TURBUHALER,1
MENOGARIL,1
TRYPTOPHAN,1
ANUSOL HC,1
METFORMIN HYDROCHLORIDE/SITAGLIPTIN PHOSPHATE,1
SALAZOPYRIN EN-TABS 500 MG,1
EC ASA,1
PAPASE,1
APO-ALENDRONATE,1
EMPOWER PLUS,1
APO-DILTIAZ CD,1
MIGRANAL NASAL SPRAY 4MG/ML,1
VALCYTE,1
CETROLAINE,1
SEBCUR,1
APO-LEVOCARB,1
VARENICLINE TARTRATE,1
EPREX STERILE SOLUTION 20000IU/ML,1
PHENAZO,1
SERPASIL 0.25MG,1
ESTER-C,1
APO-SOTALOL,1
MORPHINE SULPHATE PENTAHYDRATE,1
PLAQUENIL                          /00072603/,1
INTRAUTERINE DEVICE,1
EXCEDRIN EXTRA-STRENGTH,1
PMS-FINASTERIDE,1
MYLAN-MIRTAZAPINE,1
SOLUGEL 8%,1
POLYSPORIN ITCH RELIEF,1
NAQUASONE,1
ISOTRETINOIN,1
STARNOC,1
STRATTERA,1
AVENTYL,1
SULFASALAZINE NF,1
FLUCYTOSINE,1
BACTRIM DS ROCHE TAB,1
LAMISIL TAB 125MG,1
ZINC GLUCONATE,1
BENADRYL (CANADA),1
PROMETHAZINE,1
NORTRIPTYLINE HYDROCHLORIDE,1
ACCU-CHEK AVIVA T/S-100,1
ZOPLICONE (UNK INGREDIENTS),1
TAMBOCOR,1
LEVAQUIN 500MG,1
FUCITHALMIC VISCOUS EYE DROPS,1
BIAXIN XL,1
PURE-LE NATURAL OSTEOVITS AND VITABIOTICS OSTEOCARE ORIGINAL,1
ACULAR,1
LIORESAL TAB 10MG,1
TERAZOSIN HYDROCHLORIDE,1
DEX,1
ADVAIR 250 DISKUS,1
LISTERINE TOTAL CARE FOR SENSITIVE TEETH,1
TEVA-METOPROLOL,1
GENACOL,1
