reaction,drug,count,countmale,countfemale,countdeath,countdisab,countanomal,countthreat,counthosp,countother,countyoung,countadult,countelderly,countserious
Road traffic accident,REMICADE,166,87,78,6,3,0,2,68,107,14,143,9,165
Road traffic accident,XOLAIR,36,17,19,0,1,0,0,12,30,5,29,2,33
Scar,REMICADE,63,34,29,4,0,0,0,24,43,3,57,3,62
Spinal compression fracture,ACLASTA,41,4,37,7,8,0,3,16,40,3,7,31,41
Spinal fracture,ACLASTA,109,1,107,4,3,0,0,28,100,34,11,64,109
Spinal fracture,PREDNISONE,41,11,29,3,2,0,0,20,17,6,11,24,38
Spinal fracture,REMICADE,37,17,19,2,1,0,1,23,18,3,21,13,37
Toxic anterior segment syndrome,AVASTIN,66,26,39,0,0,0,0,0,34,1,15,50,34
Toxicity to various agents,ACETAMINOPHEN,131,68,54,108,0,0,6,16,46,8,106,17,130
Toxicity to various agents,AMITRIPTYLINE,81,31,32,67,0,0,0,7,16,5,73,3,80
Toxicity to various agents,ATIVAN,33,12,18,12,0,0,4,14,9,5,23,5,32
Toxicity to various agents,AVASTIN,38,10,2,0,0,0,0,10,29,3,28,7,38
Toxicity to various agents,CITALOPRAM,70,24,31,62,0,0,1,5,15,6,58,6,70
Toxicity to various agents,CLONAZEPAM,73,41,25,52,0,0,4,12,18,1,63,9,72
Toxicity to various agents,CLOZARIL,71,42,29,20,2,0,8,41,30,17,52,2,71
Toxicity to various agents,COCAINE,85,59,20,77,0,0,1,4,38,1,83,1,85
Toxicity to various agents,CODEINE,133,64,49,129,0,0,4,4,37,8,112,13,133
Toxicity to various agents,DIAZEPAM,124,65,34,99,0,0,1,19,35,2,113,9,124
Toxicity to various agents,DILANTIN,34,15,15,7,0,0,0,13,20,4,28,2,32
Toxicity to various agents,DILAUDID,40,29,8,10,0,0,1,28,2,3,35,2,40
Toxicity to various agents,DIPHENHYDRAMINE,85,23,32,83,0,0,0,2,16,4,72,9,85
Toxicity to various agents,ETHANOL,169,96,45,150,0,0,5,14,39,13,144,12,169
Toxicity to various agents,FENTANYL,129,21,14,126,1,0,0,3,2,6,102,21,128
Toxicity to various agents,FENTANYL CITRATE INJECTION,104,10,4,104,0,0,0,0,0,1,86,17,104
Toxicity to various agents,GABAPENTIN,49,20,23,32,0,0,1,5,13,3,38,8,48
Toxicity to various agents,HYDROMORPHONE,59,24,27,40,0,0,1,8,19,2,50,7,59
Toxicity to various agents,LITHIUM,31,10,20,3,0,0,1,23,13,0,24,7,29
Toxicity to various agents,LORAZEPAM,76,25,40,54,0,0,4,16,13,4,63,9,76
Toxicity to various agents,METFORMIN,32,20,11,3,1,0,5,28,8,2,21,9,32
Toxicity to various agents,METHADONE,44,30,10,35,0,0,7,3,14,7,37,0,44
Toxicity to various agents,METHADOSE DYE FREE, SUGAR FREE, UNFLAVORED,145,0,0,145,0,0,0,0,0,145,0,0,145
Toxicity to various agents,MORPHINE,48,21,12,34,0,0,7,8,6,7,30,11,47
Toxicity to various agents,MORPHINE SULFATE,85,56,28,77,0,0,2,2,54,4,76,5,85
Toxicity to various agents,NORTRIPTYLINE,49,19,20,46,0,0,0,3,12,0,45,4,49
Toxicity to various agents,OXYCODONE,111,61,34,99,0,0,0,6,30,3,102,6,111
Toxicity to various agents,PAROXETINE,34,11,15,26,0,0,0,6,5,2,30,2,34
Toxicity to various agents,QUETIAPINE,42,14,25,33,0,0,4,9,12,1,36,5,42
Toxicity to various agents,TEMAZEPAM,50,17,26,49,0,0,1,1,11,2,41,7,50
Toxicity to various agents,TRAZODONE,40,14,19,36,0,0,2,3,9,0,35,5,40
Toxicity to various agents,TYLENOL WITH CODEINE NO. 3 - TAB,32,11,13,26,0,0,1,5,1,3,23,6,32
Toxicity to various agents,VENLAFAXINE XR,34,14,16,27,0,0,1,3,13,1,28,5,34
Toxicity to various agents,XELODA,32,10,6,3,0,0,1,1,29,17,4,11,32
Toxicity to various agents,ZOPICLONE,63,28,31,58,0,0,1,3,18,2,54,7,63
Toxicity to various agents,ZYPREXA,38,17,15,13,0,0,1,21,10,2,35,1,37
Upper limb fracture,ACLASTA,113,6,105,1,3,0,0,22,105,20,11,82,113
Upper limb fracture,ACTEMRA,42,2,40,0,0,0,0,2,34,1,35,6,42
Upper limb fracture,HUMIRA,35,9,26,0,1,0,1,15,26,5,16,14,34
Upper limb fracture,METHOTREXATE,31,2,29,0,1,0,0,12,20,3,16,12,30
Upper limb fracture,REMICADE,53,14,39,0,2,0,0,24,29,2,36,15,53
Uterine perforation,MIRENA,297,0,296,0,0,0,1,13,289,136,161,0,296
Wound,ACTEMRA,69,18,51,0,0,0,4,11,42,4,55,10,64
Wound,FOLIC ACID,32,9,23,0,0,0,0,9,17,1,25,6,27
Wound,HUMIRA,33,11,22,0,0,0,0,12,25,7,21,5,28
Wound,METHOTREXATE,44,5,39,0,0,0,1,13,25,1,33,10,39
Wound,PREDNISONE,58,24,34,3,0,0,3,19,33,2,38,18,53
Wound,REMICADE,72,28,41,1,0,0,0,24,48,7,56,9,68
Wound,XOLAIR,37,4,33,0,0,0,0,6,37,17,17,3,37
Wrist fracture,ACLASTA,106,0,106,2,0,0,0,9,100,27,27,52,106
Wrist fracture,REMICADE,62,15,47,0,2,0,0,12,51,5,41,16,62
Wrong technique in drug usage process,BOTOX COSMETIC,52,0,52,0,0,0,0,0,4,1,50,1,4
