reaction,drug,count,countmale,countfemale,countdeath,countdisab,countanomal,countthreat,counthosp,countother,countyoung,countadult,countelderly,countserious
Myocardial infarction,AVAPRO,31,19,11,10,2,0,5,13,7,2,18,11,31
Myocardial infarction,BETA-BLOCKING AGENTS,33,18,14,9,1,0,9,14,13,0,16,17,33
Myocardial infarction,BETASERON,31,12,18,4,1,0,2,22,15,1,28,2,31
Myocardial infarction,BISOPROLOL,55,30,25,11,0,0,6,37,18,3,23,29,55
Myocardial infarction,CALCIUM,90,37,53,29,1,0,9,56,25,2,36,52,89
Myocardial infarction,CELEBREX,254,156,89,54,4,0,23,133,69,22,167,65,253
Myocardial infarction,CELEXA,45,25,19,12,1,0,5,19,20,3,31,11,45
Myocardial infarction,CLONAZEPAM,52,30,21,18,1,0,0,30,21,1,40,11,52
Myocardial infarction,CLOZARIL,192,137,51,139,2,0,26,27,35,24,134,34,192
Myocardial infarction,COUMADIN,70,39,31,20,1,0,14,37,14,5,27,38,70
Myocardial infarction,COVERSYL,35,20,15,10,0,0,5,22,10,2,23,10,35
Myocardial infarction,CRESTOR,100,61,39,25,7,0,9,56,32,9,50,41,100
Myocardial infarction,DIANEAL PD4 CAPD SOLUTION WITH 1.5% DEXTROSE AND 2.5MEQ/L CALCIUM,84,55,27,38,0,0,1,67,34,51,8,25,84
Myocardial infarction,DIANEAL PD4 CAPD SOLUTION WITH 2.5% DEXTROSE AND 2.5MEQ/L CALCIUM,52,33,19,21,0,0,0,45,23,29,6,17,52
Myocardial infarction,DIGOXIN,50,29,20,20,1,0,7,21,3,2,17,31,49
Myocardial infarction,DILTIAZEM,43,31,12,17,2,0,6,20,7,0,20,23,42
Myocardial infarction,DIOVAN,121,61,55,23,1,0,12,51,52,37,33,51,119
Myocardial infarction,EFFEXOR XR,46,25,21,15,0,0,6,26,17,2,33,11,46
Myocardial infarction,ENBREL,53,31,20,9,0,0,8,21,12,4,35,14,43
Myocardial infarction,ENTROPHEN,39,22,17,8,1,0,3,26,2,3,23,13,39
Myocardial infarction,EXELON,31,12,19,13,0,0,2,16,6,2,1,28,31
Myocardial infarction,EXTRANEAL,72,51,21,28,0,0,1,58,26,47,6,19,72
Myocardial infarction,FLOVENT,36,18,18,12,2,0,6,14,5,0,26,10,36
Myocardial infarction,FOLIC ACID,113,59,54,26,6,0,4,64,33,1,65,47,110
Myocardial infarction,FORTEO,68,10,58,31,0,0,1,44,25,2,16,50,68
Myocardial infarction,FUROSEMIDE,112,54,58,45,3,0,14,54,24,2,46,64,111
Myocardial infarction,GABAPENTIN,33,12,21,10,0,0,3,13,15,1,14,18,33
Myocardial infarction,GLYBURIDE,66,44,22,15,5,0,11,30,15,3,32,31,66
Myocardial infarction,HEPARIN SODIUM INJECTION, USP,109,68,35,20,5,0,31,42,8,8,55,46,107
Myocardial infarction,HUMIRA,138,63,72,21,3,0,5,92,86,6,73,59,138
Myocardial infarction,HYDROCHLOROTHIAZIDE,97,45,51,25,2,0,17,55,16,6,46,45,97
Myocardial infarction,INSULIN,43,31,12,14,1,0,8,19,9,3,21,19,42
Myocardial infarction,LASIX,86,52,34,24,0,0,17,42,21,3,32,51,85
Myocardial infarction,LEVOTHYROXINE,41,10,31,9,2,0,3,25,7,1,16,24,41
Myocardial infarction,LIPITOR,352,240,106,46,24,0,50,186,88,27,200,125,330
Myocardial infarction,LOPRESOR,36,22,14,9,1,0,8,21,5,2,20,14,36
Myocardial infarction,LORAZEPAM,88,50,36,34,3,0,9,33,24,5,53,30,87
Myocardial infarction,LOSEC,67,36,31,17,7,0,6,32,16,4,36,27,65
Myocardial infarction,LUCENTIS,35,16,17,8,1,0,7,19,17,6,4,25,35
Myocardial infarction,LUPRON DEPOT,36,36,0,23,0,0,2,20,10,3,0,33,36
Myocardial infarction,MAVIK,33,26,7,8,0,0,4,17,12,1,16,16,33
Myocardial infarction,METFORMIN,146,101,44,50,5,0,21,66,32,7,71,68,146
Myocardial infarction,METHOTREXATE,137,48,89,25,5,0,14,75,42,1,90,46,135
Myocardial infarction,METOPROLOL,300,197,100,38,24,0,53,168,56,6,177,117,297
Myocardial infarction,MORPHINE,73,39,32,18,1,0,16,34,7,5,36,32,71
Myocardial infarction,MULTIVITAMINE(S),46,18,28,5,0,0,5,33,13,0,23,23,45
Myocardial infarction,NEXIUM,40,23,17,6,2,0,6,20,14,2,27,11,39
Myocardial infarction,NITRO-DUR,46,30,15,7,4,0,9,17,10,3,13,30,46
Myocardial infarction,NITROGLYCERIN,232,152,80,37,18,0,49,114,28,10,126,96,230
Myocardial infarction,NORVASC,88,46,42,16,5,0,11,56,24,6,43,39,88
Myocardial infarction,OMEPRAZOLE,31,12,19,9,0,0,5,16,3,0,13,18,30
Myocardial infarction,OXYGEN,36,23,11,9,0,0,8,18,4,5,13,18,36
Myocardial infarction,PANTOLOC,84,49,34,24,2,0,10,38,23,3,39,42,84
Myocardial infarction,PANTOPRAZOLE,42,26,16,8,1,0,6,21,16,1,15,26,42
Myocardial infarction,PLAVIX,260,162,93,21,23,0,35,155,68,10,151,99,260
Myocardial infarction,PRADAX,33,15,17,9,0,0,4,19,12,10,5,18,33
Myocardial infarction,PREDNISONE,182,98,80,59,5,1,25,84,49,14,85,83,177
Myocardial infarction,PREVACID,49,27,21,17,3,0,4,21,12,2,29,18,49
Myocardial infarction,RAMIPRIL,154,95,58,26,8,0,26,90,41,0,89,65,154
Myocardial infarction,RANITIDINE,63,33,30,11,3,0,12,30,7,3,28,32,61
Myocardial infarction,REMICADE,266,142,111,54,4,0,16,184,49,18,160,88,266
Myocardial infarction,RITUXAN,37,16,19,5,0,0,12,10,13,4,18,15,37
Myocardial infarction,SALBUTAMOL,41,25,16,13,0,0,8,20,11,5,20,16,40
Myocardial infarction,SEROQUEL,38,22,15,13,0,0,5,19,14,0,33,5,38
Myocardial infarction,SIMVASTATIN,51,35,16,17,7,0,5,23,7,1,25,25,51
Myocardial infarction,SPIRIVA,33,18,13,13,0,0,6,19,11,4,10,19,33
Myocardial infarction,SYNTHROID,92,27,64,24,0,0,12,52,29,9,32,51,91
Myocardial infarction,TYLENOL,71,34,36,19,4,0,5,43,13,2,32,37,71
Myocardial infarction,TYLENOL WITH CODEINE NO. 3 - TAB,43,27,16,8,3,0,4,18,11,2,27,14,42
Myocardial infarction,VASOTEC,43,23,20,10,3,0,9,18,5,2,19,22,43
Myocardial infarction,VENTOLIN,67,29,37,21,1,0,12,30,14,3,38,26,66
Myocardial infarction,VIAGRA,38,36,0,13,1,0,5,14,8,11,20,7,38
Myocardial infarction,VIOXX,347,209,131,57,52,0,22,109,111,126,153,68,347
Myocardial infarction,VITAMIN B12,44,18,26,12,0,0,8,18,16,1,19,24,43
Myocardial infarction,VITAMIN D,90,32,58,23,1,0,13,58,29,4,40,46,88
Myocardial infarction,WARFARIN,64,39,23,22,2,0,8,31,17,6,17,41,64
Myocardial infarction,XOLAIR,33,16,16,9,0,0,7,17,19,2,23,8,33
Myocardial infarction,ZOCOR,58,38,19,9,0,0,8,38,6,5,29,24,58
Myocardial infarction,ZOPICLONE,39,17,22,11,1,0,4,19,15,1,31,7,39
Myocardial infarction,ZYBAN,31,21,9,5,1,0,9,13,5,2,29,0,31
Myocardial infarction,ZYPREXA,183,116,65,27,1,0,14,101,118,3,168,12,183
Myocardial infarction,ZYPREXA ZYDIS,38,21,16,7,0,0,0,19,19,0,33,5,38
Myocardial ischaemia,NITROGLYCERIN,31,18,13,4,2,0,4,18,8,2,13,16,31
Myocarditis,ADRIAMYCIN PFS,34,0,34,0,0,0,0,0,34,34,0,0,34
Myocarditis,CLOZARIL,90,69,18,16,1,0,16,29,54,25,64,1,90
Myocarditis,EPIRUBICIN HYDROCHLORIDE INJECTION,43,0,34,0,0,0,0,0,43,34,9,0,43
Myocarditis,FLUOROURACIL,43,0,34,0,0,0,0,0,43,34,9,0,43
Myocarditis,HERCEPTIN VIALS,78,0,69,0,0,0,0,0,78,69,9,0,78
Myocarditis,PROCYTOX,39,0,34,0,0,0,0,0,39,34,5,0,39
Palpitations,ACETAMINOPHEN,71,16,55,0,1,0,3,15,28,8,43,20,54
Palpitations,ACLASTA,46,2,44,0,1,0,3,12,33,5,18,23,43
Palpitations,ACTONEL,42,3,38,0,0,0,1,6,18,4,19,19,24
Palpitations,ALTACE,53,21,32,0,1,0,2,7,29,2,28,23,37
Palpitations,AMITRIPTYLINE,45,9,35,0,2,0,2,8,18,2,35,8,31
Palpitations,ASA,82,27,55,1,3,0,7,23,36,5,39,38,60
Palpitations,ASPIRIN,62,17,45,0,5,0,5,19,22,13,30,19,46
Palpitations,ATENOLOL TABLETS, BP,68,28,39,3,4,0,3,19,25,10,35,23,47
Palpitations,ATIVAN,111,32,79,2,16,0,6,23,38,6,79,26,74
Palpitations,AVAPRO,35,6,29,0,3,0,2,9,15,0,23,12,26
Palpitations,AVELOX,48,10,37,0,4,0,6,6,24,4,38,6,34
Palpitations,BENADRYL,108,19,85,1,1,0,10,21,44,12,87,9,78
Palpitations,BISOPROLOL,39,13,26,0,0,0,0,13,19,1,22,16,31
Palpitations,CALCIUM,76,10,66,1,3,0,6,10,38,5,46,25,53
Palpitations,CELEBREX,61,15,46,1,2,0,2,9,32,5,39,17,46
Palpitations,CELEXA,44,18,26,2,3,0,3,8,22,4,29,11,30
Palpitations,CHAMPIX,75,16,59,0,2,0,1,7,49,10,63,2,57
Palpitations,CLONAZEPAM,75,21,53,1,3,0,3,19,37,8,54,13,60
Palpitations,CLOZARIL,33,24,9,2,0,0,2,11,19,10,23,0,33
Palpitations,COLACE,32,8,24,2,2,0,2,9,12,3,19,10,24
Palpitations,COUMADIN,56,19,37,3,1,0,3,19,17,4,17,35,40
Palpitations,COZAAR,33,10,23,0,3,0,4,9,12,2,12,19,25
Palpitations,CRESTOR,71,16,54,0,2,0,3,16,42,9,30,32,55
Palpitations,CYMBALTA,57,11,46,0,6,0,2,17,33,7,48,2,44
Palpitations,DEMEROL,31,5,25,0,1,0,0,3,2,5,25,1,15
Palpitations,DIGOXIN,49,17,30,1,1,0,1,18,5,3,19,27,35
Palpitations,DILTIAZEM,36,17,19,2,0,0,2,10,9,4,11,21,22
Palpitations,DIOVAN,50,16,33,0,0,0,0,10,29,6,24,20,34
Palpitations,DOMPERIDONE,35,6,28,0,1,0,1,5,16,0,24,11,21
Palpitations,EFFEXOR XR,45,16,29,2,0,0,1,11,23,9,29,7,32
Palpitations,ELTROXIN,44,3,41,1,3,0,3,4,17,4,22,18,27
Palpitations,ESTRADERM,50,0,49,0,0,0,0,4,1,12,35,3,6
Palpitations,FOLIC ACID,47,9,38,0,2,0,3,8,26,3,34,10,38
Palpitations,FUROSEMIDE,47,9,37,0,0,0,2,16,13,3,19,25,31
Palpitations,GILENYA,35,2,33,0,2,0,0,3,27,5,30,0,32
Palpitations,GRAVOL,49,4,44,1,4,0,1,9,8,5,38,6,27
Palpitations,HABITROL,31,7,22,0,0,0,0,1,6,6,25,0,7
Palpitations,HYDROCHLOROTHIAZIDE,76,8,67,2,6,0,2,15,30,6,41,29,54
Palpitations,LASIX,59,17,42,3,2,0,5,23,9,8,14,37,44
Palpitations,LEVOTHYROXINE,36,6,30,0,0,0,2,10,14,4,19,13,25
Palpitations,LIPITOR,127,36,90,0,10,0,7,28,43,7,59,61,82
Palpitations,LORAZEPAM,76,22,53,2,1,0,1,18,24,7,47,22,44
Palpitations,LOSEC,77,21,55,3,3,0,3,23,27,7,52,18,52
Palpitations,LYRICA,40,5,35,0,3,0,2,7,19,5,28,7,29
Palpitations,METFORMIN,66,17,46,0,1,0,4,22,21,7,25,34,45
Palpitations,METHOTREXATE,54,5,48,0,1,0,2,7,38,3,38,13,46
Palpitations,METOPROLOL,86,35,50,2,0,0,5,33,35,3,47,36,65
Palpitations,MULTIVITAMINE(S),71,12,59,1,4,0,5,16,32,2,43,26,50
Palpitations,NEXIUM,51,12,39,0,4,0,1,11,25,5,36,10,36
Palpitations,NITROGLYCERIN,52,18,33,1,0,0,3,18,12,1,15,36,33
Palpitations,NORVASC,70,25,44,1,4,0,5,19,22,6,30,34,44
Palpitations,OMEPRAZOLE,35,9,26,1,4,0,2,8,12,3,19,13,28
Palpitations,OXAZEPAM,32,4,28,0,2,0,1,11,12,3,20,9,22
Palpitations,PANTOLOC,68,9,58,1,6,0,3,18,25,0,42,26,45
Palpitations,PARIET,31,5,26,0,0,0,5,5,16,1,16,14,23
Palpitations,PAXIL,70,18,51,0,4,0,3,11,30,22,41,7,49
Palpitations,PREDNISONE,155,42,113,3,4,0,10,43,73,10,105,40,125
Palpitations,PREMARIN,48,0,48,0,4,0,1,7,14,1,38,9,26
Palpitations,PREVACID,31,3,28,0,2,0,3,5,13,2,18,11,22
Palpitations,RAMIPRIL,44,9,35,3,2,0,3,19,18,3,26,15,33
Palpitations,RANITIDINE,49,11,37,1,2,0,4,10,17,4,30,15,35
Palpitations,REMICADE,314,82,219,0,1,0,24,80,249,34,255,25,306
Palpitations,RITUXAN,42,10,32,1,0,0,4,6,26,3,32,7,37
Palpitations,SALBUTAMOL,40,7,33,0,1,0,3,11,13,7,20,13,25
Palpitations,SANDOSTATIN LAR,40,14,25,11,4,0,2,28,32,9,27,4,40
Palpitations,SANDOSTATIN LAR 30MG,58,21,37,6,1,0,1,35,51,11,23,24,56
Palpitations,SEROQUEL,50,12,38,1,1,0,3,10,26,10,34,6,40
Palpitations,SINGULAIR,31,3,28,0,1,0,1,5,18,6,21,4,23
Palpitations,SOLU-CORTEF,33,5,27,0,0,0,3,7,18,3,28,2,26
Palpitations,SPIRIVA,35,9,25,0,1,0,0,10,12,5,13,17,20
Palpitations,SYMBICORT TURBUHALER,41,10,28,0,3,0,1,6,21,8,23,10,29
Palpitations,SYNTHROID,146,17,128,2,11,0,11,33,65,13,87,46,110
Palpitations,TYLENOL,108,24,83,2,6,0,17,30,51,6,88,14,82
Palpitations,VENTOLIN,88,27,58,0,4,0,5,9,38,16,54,18,55
Palpitations,VIOXX,41,12,27,0,4,0,2,17,11,12,22,7,34
Palpitations,VITAMIN C,37,10,27,0,2,0,3,6,19,5,24,8,26
Palpitations,VITAMIN D,93,9,84,2,4,0,6,17,48,8,47,38,62
Palpitations,WARFARIN,34,6,26,1,0,0,6,17,6,1,17,16,25
Palpitations,XOLAIR,87,55,32,0,3,0,1,9,84,3,70,14,87
Palpitations,ZOPICLONE,53,8,45,0,1,0,4,16,24,4,39,10,41
Palpitations,ZYBAN,33,12,20,0,2,0,1,11,9,6,25,2,23
Palpitations,ZYPREXA,56,30,26,9,0,0,0,9,37,5,48,3,55
Pericardial effusion,PREDNISONE,48,11,37,3,1,0,6,28,15,7,23,18,48
Pericardial effusion,REMICADE,37,16,19,0,0,0,1,25,14,4,28,5,37
Pericarditis,CLOZARIL,34,23,10,0,0,0,10,12,19,9,25,0,34
Pericarditis,PREDNISONE,43,11,32,2,0,0,5,21,13,1,30,12,42
Pericarditis,REMICADE,78,38,40,0,0,0,5,53,35,2,68,8,78
Sinus bradycardia,GILENYA,38,9,29,0,0,0,0,0,37,1,37,0,37
Sinus tachycardia,CLOZARIL,53,34,19,1,2,1,6,27,40,16,31,6,52
Sinus tachycardia,ZYPREXA,49,33,16,3,3,0,1,36,18,0,43,6,48
Supraventricular tachycardia,XOLAIR,37,35,2,0,0,0,0,2,37,0,37,0,37
Tachycardia,ACETAMINOPHEN,132,56,70,6,3,0,21,42,41,39,67,26,114
Tachycardia,ACETYLSALICYLIC ACID,41,18,23,1,0,0,5,23,6,3,21,17,36
Tachycardia,ADRENALIN CHLORIDE SOL 1:1000,79,29,44,1,0,0,8,25,8,28,40,11,71
Tachycardia,ALLOPURINOL,40,25,15,9,3,0,8,16,6,4,16,20,39
Tachycardia,ALTACE,44,30,13,5,0,0,7,15,14,1,25,18,38
Tachycardia,AMINOPHYLLINE,70,34,32,0,0,0,1,5,0,12,29,29,50
Tachycardia,AMITRIPTYLINE,57,17,39,3,0,0,3,27,12,14,39,4,47
Tachycardia,AMPICILLIN,66,26,38,2,0,0,4,10,2,12,37,17,47
Tachycardia,ANTIINFECTIVES FOR SYSTEMIC USE,37,19,18,10,0,0,5,13,7,8,27,2,35
Tachycardia,ASA,60,24,34,4,0,0,12,24,23,10,27,23,53
Tachycardia,ASPIRIN,44,25,18,4,3,0,8,18,10,5,23,16,39
Tachycardia,ATENOLOL TABLETS, BP,40,20,20,3,2,0,6,15,14,3,20,17,38
Tachycardia,ATIVAN,178,70,106,8,6,0,26,75,51,22,123,33,164
Tachycardia,ATROPINE,44,20,22,3,0,0,3,7,3,18,23,3,33
Tachycardia,ATROVENT,33,18,15,0,1,0,4,11,8,8,12,13,23
Tachycardia,BENADRYL,334,106,220,2,1,0,27,82,99,60,233,41,244
Tachycardia,CALCIUM,61,18,43,5,3,0,7,27,26,8,31,22,55
Tachycardia,CELEBREX,46,16,30,3,1,0,3,18,21,3,30,13,42
Tachycardia,CELEXA,33,12,20,4,1,0,2,17,7,5,22,6,27
Tachycardia,CHARCOAL ACTIVATED,41,15,26,0,0,0,2,36,3,17,24,0,41
Tachycardia,CIPRO,35,14,20,5,0,0,4,15,3,5,14,16,26
Tachycardia,CITALOPRAM,31,15,16,0,0,0,1,19,13,2,25,4,30
Tachycardia,CLONAZEPAM,85,39,46,4,3,0,9,35,30,10,67,8,78
Tachycardia,CLOZARIL,309,195,106,9,9,0,33,90,204,82,212,15,305
Tachycardia,COGENTIN,53,34,18,0,0,0,4,14,7,16,32,5,42
Tachycardia,COLACE,48,20,26,2,1,0,9,11,10,3,31,14,37
Tachycardia,COUMADIN,40,19,21,1,2,0,11,14,4,4,19,17,32
Tachycardia,DEMEROL,99,41,55,3,0,0,2,5,4,17,68,14,58
Tachycardia,DEXAMETHASONE,89,26,63,8,2,0,8,28,26,16,59,14,64
Tachycardia,DEXTROSE 5% IN WATER,32,16,15,2,0,0,3,6,2,8,16,8,24
Tachycardia,DIAZEPAM,63,27,34,1,0,0,7,29,3,8,44,11,54
Tachycardia,DIGOXIN,154,68,83,8,0,0,11,38,7,9,51,94,120
Tachycardia,DILTIAZEM,31,10,21,4,0,0,3,17,5,1,13,17,26
Tachycardia,DIMENHYDRINATE,48,14,33,2,1,0,7,16,13,10,30,8,40
Tachycardia,DIPHENHYDRAMINE,97,32,64,4,1,0,15,31,31,20,65,12,82
Tachycardia,EFFEXOR NOS,37,14,23,3,0,0,1,15,12,5,28,4,31
Tachycardia,EFFEXOR XR,50,20,30,3,0,0,10,21,18,11,37,2,47
Tachycardia,ELAVIL,34,7,27,2,0,0,2,9,4,5,20,9,19
Tachycardia,EPINEPHRINE,86,29,56,6,0,0,22,24,14,14,55,17,74
Tachycardia,EPIVAL,36,20,15,0,2,0,9,17,15,4,29,3,34
Tachycardia,ERYTHROMYCIN,32,10,22,1,0,0,3,9,2,9,16,7,21
Tachycardia,ETHANOL,58,24,34,0,0,0,7,32,8,7,47,4,51
Tachycardia,FENTANYL,63,28,33,9,0,0,10,21,16,9,42,12,54
Tachycardia,FOLIC ACID,57,19,38,4,1,0,3,23,22,5,40,12,48
Tachycardia,FUROSEMIDE,94,43,50,8,2,0,11,38,9,8,42,44,77
Tachycardia,GAMMAGARD LIQUID,49,32,17,5,0,0,1,21,34,7,28,14,45
Tachycardia,GENTAMICIN,45,22,23,5,0,0,6,11,6,12,27,6,38
Tachycardia,GLYBURIDE,37,14,23,3,2,0,4,19,9,3,21,13,33
Tachycardia,GRAVOL,103,34,67,6,0,0,7,33,14,19,63,21,79
Tachycardia,HALDOL,47,28,17,5,0,0,3,13,12,15,27,5,40
Tachycardia,HALOPERIDOL,38,24,13,2,1,0,7,16,10,4,28,6,35
Tachycardia,HEPARIN SODIUM INJECTION, USP,76,36,38,7,0,0,15,13,6,10,42,24,55
Tachycardia,HYDROCHLOROTHIAZIDE,63,24,39,0,1,0,5,19,22,1,38,24,53
Tachycardia,HYDROCORTISONE,83,30,53,5,0,0,14,27,23,17,48,18,76
Tachycardia,INTUBATION,45,24,21,10,0,0,13,17,5,10,30,5,45
Tachycardia,LANOXIN,47,23,24,3,0,0,3,8,4,3,18,26,41
Tachycardia,LASIX,96,45,51,8,2,0,14,29,11,13,38,45,85
Tachycardia,LEVOTHYROXINE,47,15,32,4,1,0,8,25,12,7,26,14,41
Tachycardia,LIPITOR,80,43,37,2,3,0,13,32,28,2,47,31,73
Tachycardia,LITHIUM,32,16,16,0,0,0,3,17,13,4,23,5,31
Tachycardia,LORAZEPAM,134,57,75,5,2,0,16,50,38,17,96,21,104
Tachycardia,LOSEC,43,16,26,2,3,0,3,18,10,3,26,14,33
Tachycardia,METFORMIN,51,21,30,6,3,0,11,27,17,2,30,19,50
Tachycardia,METHOTREXATE,65,20,45,5,2,0,3,33,30,9,43,13,56
Tachycardia,METHYLPREDNISOLONE SODIUM SUCCINATE FOR INJECTION,41,20,20,4,0,0,9,14,12,5,33,3,39
Tachycardia,METOPROLOL,80,41,38,6,1,0,20,37,25,4,38,38,77
Tachycardia,MIDAZOLAM INJECTION,35,18,17,6,0,0,9,9,10,3,27,5,32
Tachycardia,MORPHINE,116,55,58,14,2,0,17,30,14,23,66,27,85
Tachycardia,NITROGLYCERIN,91,41,50,4,1,0,18,24,10,4,37,50,73
Tachycardia,NORMAL SALINE,105,37,66,1,0,0,10,34,15,15,71,19,85
Tachycardia,NORVASC,43,22,20,2,1,0,8,18,12,1,20,22,40
Tachycardia,OLANZAPINE,36,27,9,0,0,0,5,21,12,5,30,1,35
Tachycardia,OMEPRAZOLE,33,14,19,5,1,0,7,19,9,1,20,12,32
Tachycardia,ONDANSETRON,38,9,29,1,1,0,6,12,14,10,22,6,30
Tachycardia,OXYGEN,162,61,95,13,0,0,24,43,42,28,92,42,145
Tachycardia,PANTOLOC,51,18,32,1,1,0,6,29,17,4,33,14,49
Tachycardia,PAXIL,43,13,28,1,0,0,2,19,7,7,30,6,27
Tachycardia,POTASSIUM CHLORIDE,52,21,30,4,0,0,7,24,1,8,27,17,44
Tachycardia,PREDNISONE,214,73,138,11,3,0,17,96,59,38,123,53,180
Tachycardia,PREMARIN,45,0,45,0,2,0,6,13,10,1,34,10,29
Tachycardia,PRIVIGEN,45,24,21,8,3,0,6,22,26,6,20,19,44
Tachycardia,RANITIDINE,99,37,61,3,2,0,12,37,23,13,64,22,76
Tachycardia,REMICADE,223,90,129,8,2,0,19,71,151,27,183,13,212
Tachycardia,RISPERDAL,71,48,23,5,3,0,6,26,25,16,47,8,61
Tachycardia,RITUXAN,32,13,18,1,0,0,4,8,22,10,14,8,30
Tachycardia,SALBUTAMOL,83,34,45,7,0,0,11,25,19,19,39,25,67
Tachycardia,SANDOSTATIN LAR 30MG,31,23,8,4,2,0,5,17,30,4,8,19,31
Tachycardia,SERAX,32,11,21,2,0,0,2,6,0,1,25,6,22
Tachycardia,SEROQUEL,83,42,40,2,2,0,9,39,32,14,66,3,80
Tachycardia,SLOW K 600MG,35,14,21,0,0,0,1,6,2,3,14,18,26
Tachycardia,SOLU-CORTEF,131,47,76,6,0,0,5,34,27,25,77,29,104
Tachycardia,SOLU-MEDROL,67,23,42,1,0,0,8,15,17,10,40,17,53
Tachycardia,SYNTHROID,72,14,58,2,6,0,14,26,23,4,48,20,63
Tachycardia,THEO-DUR,31,10,21,0,0,0,0,9,0,3,9,19,25
Tachycardia,TRAZODONE,39,15,23,4,1,0,3,18,8,4,28,7,33
Tachycardia,TYLENOL,151,62,83,10,2,0,12,47,41,24,98,29,117
Tachycardia,TYLENOL WITH CODEINE NO. 3 - TAB,42,18,23,1,0,0,0,8,7,6,31,5,28
Tachycardia,VANCOMYCIN HYDROCHLORIDE FOR INJECTION, USP,31,12,19,5,0,0,7,12,5,13,15,3,27
Tachycardia,VASOTEC,39,20,19,1,1,0,6,10,8,6,18,15,30
Tachycardia,VENTOLIN,151,62,86,8,3,0,14,37,29,23,79,49,123
Tachycardia,VITAMIN B12,31,10,20,3,0,0,6,4,13,6,18,7,27
Tachycardia,VITAMIN D,40,12,28,2,0,0,2,22,13,6,16,18,35
Tachycardia,WARFARIN,53,22,30,6,1,0,7,27,12,3,25,25,49
Tachycardia,XOLAIR,35,16,19,0,1,0,2,20,33,4,26,5,35
Tachycardia,ZANTAC,40,15,25,2,1,0,8,9,11,3,27,10,33
Tachycardia,ZOPICLONE,48,25,22,1,0,0,5,16,24,8,36,4,44
Tachycardia,ZYBAN,33,11,19,0,1,0,2,13,9,7,26,0,24
Tachycardia,ZYPREXA,104,68,36,2,1,0,10,56,50,9,83,12,101
Torsade de pointes,AMIODARONE,54,16,36,3,0,0,14,20,26,5,35,14,54
Torsade de pointes,CITALOPRAM,42,11,30,0,0,0,3,18,27,0,30,12,42
Torsade de pointes,FUROSEMIDE,75,10,64,3,0,0,14,29,37,4,32,39,72
Torsade de pointes,HYDROCHLOROTHIAZIDE,49,12,36,0,0,0,3,18,31,0,42,7,49
Torsade de pointes,QUETIAPINE,38,0,37,0,0,0,4,18,23,0,19,19,38
Ventricular tachycardia,AMIODARONE,46,31,13,12,0,0,13,19,9,3,21,22,46
Ventricular tachycardia,DIGOXIN,48,20,27,9,0,0,5,20,6,3,14,31,42
Ventricular tachycardia,FUROSEMIDE,41,21,20,7,0,0,13,17,7,6,12,23,38
Ventricular tachycardia,LIDOCAINE,41,18,22,6,0,0,19,14,5,1,28,12,40
Ventricular tachycardia,METOPROLOL,40,24,16,1,1,0,16,16,10,1,23,16,40
Ventricular tachycardia,POTASSIUM CHLORIDE,34,17,17,8,0,0,10,15,5,1,16,17,32
