reaction,drug,count,countmale,countfemale,countdeath,countdisab,countanomal,countthreat,counthosp,countother,countyoung,countadult,countelderly,countserious
Sinusitis,FOLIC ACID,84,13,71,2,2,0,1,17,49,2,67,15,70
Sinusitis,HUMIRA,69,14,55,0,5,0,0,25,39,10,52,7,52
Sinusitis,METHOTREXATE,114,15,99,2,2,0,1,20,66,4,92,18,91
Sinusitis,ORENCIA,61,14,47,1,0,0,0,22,43,0,45,16,59
Sinusitis,PREDNISONE,136,34,102,6,3,0,2,49,85,6,108,22,126
Sinusitis,REMICADE,235,75,160,2,0,0,1,71,175,6,215,14,232
Sinusitis,SINGULAIR,52,15,37,1,0,0,0,13,44,9,40,3,48
Sinusitis,SYMBICORT TURBUHALER,52,12,40,0,1,0,0,17,41,8,42,2,47
Sinusitis,VENTOLIN,71,19,52,1,1,0,3,26,46,10,55,6,65
Sinusitis,XOLAIR,568,182,386,4,9,0,0,149,497,68,440,60,526
Staphylococcal infection,EPREX STERILE SOLUTION,70,11,59,2,0,1,1,9,67,0,70,0,70
Staphylococcal infection,METHOTREXATE,62,16,46,5,0,0,6,37,21,3,36,23,60
Staphylococcal infection,PREDNISONE,108,44,64,19,0,1,5,49,40,6,69,33,106
Staphylococcal infection,REMICADE,122,46,74,2,1,0,3,66,61,6,95,21,121
Subcutaneous abscess,REMICADE,80,47,32,0,0,0,1,26,57,9,66,5,80
Tooth abscess,ACTEMRA,51,0,51,0,0,0,0,3,36,0,23,28,42
Tooth abscess,REMICADE,120,43,74,0,5,0,0,17,102,5,107,8,120
Tooth infection,REMICADE,64,23,40,0,1,0,1,18,49,1,59,4,63
Tuberculosis,REMICADE,80,38,37,5,0,0,5,34,47,11,57,12,80
Upper respiratory tract infection,PREDNISONE,67,11,56,1,1,0,1,27,34,3,51,13,58
Upper respiratory tract infection,XOLAIR,140,36,103,0,0,0,1,42,121,12,116,12,132
Urinary tract infection,ACETAMINOPHEN,95,15,80,2,0,0,2,29,34,3,37,55,80
Urinary tract infection,ACLASTA,97,2,95,8,0,0,0,28,65,44,13,40,94
Urinary tract infection,ACTEMRA,139,8,131,0,0,0,4,22,66,5,79,55,109
Urinary tract infection,ANTIINFECTIVES FOR SYSTEMIC USE,110,34,76,8,3,0,1,75,28,7,70,33,108
Urinary tract infection,AVASTIN,60,11,49,0,0,0,0,24,24,0,19,41,40
Urinary tract infection,BETASERON,53,18,35,1,3,0,0,38,14,1,51,1,50
Urinary tract infection,CALCIUM,98,14,84,5,4,0,3,58,41,2,46,50,94
Urinary tract infection,CELEBREX,52,7,45,5,0,0,2,26,22,1,30,21,50
Urinary tract infection,CLOZARIL,67,24,43,17,0,0,3,26,38,16,31,20,65
Urinary tract infection,ENBREL,88,16,71,1,1,0,1,28,23,3,41,44,60
Urinary tract infection,FOLIC ACID,128,11,117,4,0,0,2,59,49,2,73,53,112
Urinary tract infection,HUMIRA,103,25,78,1,1,0,0,82,53,10,66,27,101
Urinary tract infection,LIPITOR,63,18,45,3,1,0,1,32,27,5,30,28,57
Urinary tract infection,METFORMIN,73,30,42,4,3,0,2,63,12,1,34,38,71
Urinary tract infection,METHOTREXATE,168,16,152,4,1,0,3,62,74,3,95,70,148
Urinary tract infection,ORENCIA,118,7,111,1,1,0,6,77,55,0,35,83,114
Urinary tract infection,PANTOLOC,58,15,43,5,2,0,1,32,22,1,29,28,56
Urinary tract infection,PREDNISONE,217,41,176,9,1,0,7,112,89,8,105,104,202
Urinary tract infection,REMICADE,295,56,239,4,2,0,2,132,173,8,211,76,289
Urinary tract infection,RITUXAN,60,7,53,2,0,0,1,7,26,1,20,39,51
Urinary tract infection,SANDOSTATIN LAR 20MG,57,7,49,6,0,0,3,36,53,12,27,18,57
Urinary tract infection,SANDOSTATIN LAR 30MG,70,13,56,12,0,0,3,36,69,18,15,37,70
Urinary tract infection,SYNTHROID,75,11,64,10,2,0,4,26,34,1,34,40,68
Urinary tract infection,TYLENOL,79,20,59,10,2,0,1,49,27,4,34,41,78
Urinary tract infection,VITAMIN D,72,14,58,2,2,0,1,40,36,1,27,44,70
Urinary tract infection,XOLAIR,79,11,67,0,0,0,0,32,55,0,37,42,79
Urinary tract infection,ZYPREXA,86,45,40,11,0,0,1,49,36,2,57,27,85
Viral infection,PREDNISONE,70,25,43,4,2,0,6,36,23,9,46,15,65
Viral infection,REMICADE,97,41,53,0,0,0,0,53,47,15,68,14,96
Viral infection,XOLAIR,120,53,67,0,0,0,1,49,107,6,95,19,118
